"",BBK01.PQ2701,BBK01.PQ2701_FLAGS
"","Lending to wholesale and retail trade, repair of motor vehicles, motorcycles and personal and household goods / Banks with special functions",
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:31:47,
1968-10,0.501,
1969-01,0.530,
1969-04,0.602,
1969-07,0.579,
1969-10,0.530,
1970-01,0.500,
1970-04,0.474,
1970-07,0.454,
1970-10,0.495,
1971-01,0.449,
1971-04,0.459,
1971-07,0.485,
1971-10,0.500,
1972-01,0.502,
1972-04,0.545,
1972-07,0.601,
1972-10,0.625,
1973-01,0.636,
1973-04,0.640,
1973-07,0.646,
1973-10,0.609,
1974-01,0.570,
1974-04,0.632,
1974-07,0.651,
1974-10,0.630,
1975-01,0.676,
1975-04,0.750,
1975-07,0.771,
1975-10,0.750,
1976-01,0.742,
1976-04,0.929,
1976-07,1.140,
1976-10,1.101,
1977-01,0.961,
1977-04,1.059,
1977-07,1.085,
1977-10,1.160,
1978-01,1.164,
1978-04,1.199,
1978-07,1.243,
1978-10,1.294,
1979-01,1.359,
1979-04,1.317,
1979-07,1.487,
1979-10,1.515,
1980-01,1.530,
1980-04,1.511,
1980-07,1.584,
1980-10,1.611,
1981-01,1.596,
1981-04,1.595,
1981-07,1.687,
1981-10,1.616,
1982-01,1.530,
1982-04,1.534,
1982-07,1.684,
1982-10,1.736,
1983-01,1.760,
1983-04,1.856,
1983-07,1.862,
1983-10,1.984,
1984-01,1.955,
1984-04,1.828,
1984-07,1.995,
1984-10,2.014,
1985-01,1.889,
1985-04,1.993,
1985-07,2.145,
1985-10,2.274,
1986-01,2.145,
1986-04,2.253,
1986-07,2.469,
1986-10,2.357,
1987-01,2.232,
1987-04,2.266,
1987-07,2.477,
1987-10,2.553,
1988-01,2.458,
1988-04,2.356,
1988-07,2.450,
1988-10,2.529,
1989-01,2.102,
1989-04,2.111,
1989-07,2.085,
1989-10,2.278,
1990-01,2.222,
1990-04,2.294,
1990-07,2.817,
1990-10,2.809,
1991-01,2.796,
1991-04,3.048,
1991-07,3.175,
1991-10,3.202,
1992-01,3.421,
1992-04,3.670,
1992-07,3.833,
1992-10,3.882,
1993-01,4.990,
1993-04,5.095,
1993-07,4.975,
1993-10,4.815,
1994-01,4.576,
1994-04,4.443,
1994-07,4.471,
1994-10,4.894,
1995-01,5.046,
1995-04,5.816,
1995-07,6.073,
1995-10,6.685,
1996-01,6.069,
1996-04,5.769,
1996-07,6.146,
1996-10,6.494,
1997-01,6.096,
1997-04,6.126,
1997-07,6.039,
1997-10,6.533,
1998-01,6.542,
1998-04,6.466,
1998-07,6.425,
1998-10,6.548,
1999-01,7.109,
1999-04,6.783,
1999-07,6.736,
1999-10,7.084,
2000-01,6.731,
2000-04,5.987,
2000-07,5.667,
2000-10,6.487,
2001-01,5.387,
2001-04,5.387,
2001-07,5.172,
2001-10,6.448,
2002-01,5.246,
2002-04,5.343,
2002-07,5.708,
2002-10,5.488,
2003-01,5.168,
2003-04,5.248,
2003-07,4.977,
2003-10,5.910,
2004-01,4.822,
2004-04,5.121,
2004-07,4.878,
2004-10,4.679,
2005-01,3.917,
2005-04,4.332,
2005-07,3.798,
2005-10,4.314,
2006-01,3.613,
2006-04,4.204,
2006-07,3.545,
2006-10,4.355,
2007-01,2.784,
2007-04,2.867,
2007-07,2.855,
2007-10,3.848,
2008-01,2.837,
2008-04,2.858,
2008-07,2.857,
2008-10,8.113,
2009-01,2.914,
2009-04,2.867,
2009-07,2.801,
2009-10,2.915,
2010-01,2.858,
2010-04,2.822,
2010-07,2.671,
2010-10,2.793,
2011-01,2.667,
2011-04,2.592,
2011-07,2.554,
2011-10,2.574,
2012-01,2.698,
2012-04,2.634,
2012-07,2.568,
2012-10,2.527,
2013-01,2.557,
2013-04,2.540,
2013-07,2.571,
2013-10,2.641,
2014-01,2.556,
2014-04,2.524,
2014-07,2.431,
2014-10,1.824,
