"",BBK01.QUV784,BBK01.QUV784_FLAGS
"",Banks in Germany: Long-term loans and advances to non- residents / Jersey / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:14:47,
2003-01,1.288,
2003-02,1.541,
2003-03,1.591,
2003-04,1.411,
2003-05,1.615,
2003-06,1.682,
2003-07,1.683,
2003-08,1.703,
2003-09,1.665,
2003-10,1.690,
2003-11,1.599,
2003-12,1.543,
2004-01,1.541,
2004-02,1.584,
2004-03,1.641,
2004-04,1.677,
2004-05,1.699,
2004-06,1.693,
2004-07,1.768,
2004-08,1.748,
2004-09,1.820,
2004-10,1.759,
2004-11,1.686,
2004-12,1.661,
2005-01,1.594,
2005-02,1.598,
2005-03,1.529,
2005-04,1.591,
2005-05,1.630,
2005-06,1.624,
2005-07,1.586,
2005-08,2.249,
2005-09,2.247,
2005-10,2.740,
2005-11,2.618,
2005-12,2.536,
2006-01,2.286,
2006-02,2.263,
2006-03,2.408,
2006-04,2.432,
2006-05,2.550,
2006-06,3.090,
2006-07,3.311,
2006-08,3.156,
2006-09,3.595,
2006-10,3.556,
2006-11,3.443,
2006-12,3.410,
2007-01,3.187,
2007-02,3.196,
2007-03,3.223,
2007-04,3.046,
2007-05,3.080,
2007-06,3.049,
2007-07,2.926,
2007-08,2.942,
2007-09,3.000,
2007-10,2.767,
2007-11,2.896,
2007-12,3.031,
2008-01,3.621,
2008-02,3.610,
2008-03,3.867,
2008-04,4.221,
2008-05,4.415,
2008-06,3.460,
2008-07,3.569,
2008-08,3.670,
2008-09,3.700,
2008-10,3.507,
2008-11,2.773,
2008-12,2.585,
2009-01,2.655,
2009-02,2.670,
2009-03,2.628,
2009-04,2.645,
2009-05,2.568,
2009-06,2.709,
2009-07,2.774,
2009-08,2.790,
2009-09,2.882,
2009-10,2.880,
2009-11,2.873,
2009-12,2.945,
2010-01,3.036,
2010-02,2.799,
2010-03,2.781,
2010-04,2.834,
2010-05,2.939,
2010-06,2.992,
2010-07,2.800,
2010-08,2.859,
2010-09,2.600,
2010-10,2.600,
2010-11,2.680,
2010-12,2.740,
2011-01,2.674,
2011-02,2.650,
2011-03,2.512,
2011-04,2.399,
2011-05,2.453,
2011-06,2.454,
2011-07,2.550,
2011-08,2.533,
2011-09,2.744,
2011-10,2.302,
2011-11,2.215,
2011-12,2.163,
2012-01,2.514,
2012-02,2.468,
2012-03,2.499,
2012-04,3.025,
2012-05,3.076,
2012-06,3.003,
2012-07,2.975,
2012-08,2.865,
2012-09,2.734,
2012-10,2.684,
2012-11,2.701,
2012-12,2.662,
2013-01,2.813,
2013-02,2.849,
2013-03,2.945,
2013-04,2.929,
2013-05,2.970,
2013-06,2.967,
2013-07,2.916,
2013-08,2.987,
2013-09,3.010,
2013-10,2.912,
2013-11,2.931,
2013-12,2.839,
2014-01,2.782,
2014-02,2.747,
2014-03,2.765,
2014-04,2.888,
2014-05,2.903,
2014-06,2.940,
2014-07,2.770,
2014-08,2.976,
2014-09,3.165,
2014-10,3.034,
2014-11,2.970,
2014-12,3.011,
