"",BBK01.QUW401,BBK01.QUW401_FLAGS
"","Foreign branches: Claims on non-residents, total / Other European countries / Euro",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:47:59,
2001-12,5.526,
2002-01,5.747,
2002-02,5.444,
2002-03,5.023,
2002-04,5.929,
2002-05,6.149,
2002-06,4.905,
2002-07,6.356,
2002-08,5.283,
2002-09,4.726,
2002-10,5.837,
2002-11,6.109,
2002-12,4.676,
2003-01,7.329,
2003-02,7.185,
2003-03,6.410,
2003-04,7.636,
2003-05,7.457,
2003-06,7.033,
2003-07,7.663,
2003-08,7.713,
2003-09,8.576,
2003-10,9.167,
2003-11,9.246,
2003-12,9.573,
2004-01,10.501,
2004-02,10.041,
2004-03,9.476,
2004-04,10.234,
2004-05,9.120,
2004-06,8.547,
2004-07,7.606,
2004-08,7.771,
2004-09,7.199,
2004-10,8.342,
2004-11,8.291,
2004-12,8.283,
2005-01,9.140,
2005-02,9.980,
2005-03,9.269,
2005-04,8.954,
2005-05,8.949,
2005-06,8.780,
2005-07,9.261,
2005-08,9.383,
2005-09,9.602,
2005-10,10.590,
2005-11,10.663,
2005-12,8.054,
2006-01,8.924,
2006-02,9.444,
2006-03,9.935,
2006-04,10.727,
2006-05,11.565,
2006-06,9.011,
2006-07,17.620,
2006-08,12.539,
2006-09,10.032,
2006-10,13.697,
2006-11,18.715,
2006-12,18.575,
2007-01,14.212,
2007-02,13.346,
2007-03,12.435,
2007-04,13.646,
2007-05,14.236,
2007-06,15.105,
2007-07,21.203,
2007-08,20.943,
2007-09,23.984,
2007-10,23.373,
2007-11,24.075,
2007-12,23.775,
2008-01,24.016,
2008-02,25.848,
2008-03,24.371,
2008-04,26.419,
2008-05,28.307,
2008-06,21.433,
2008-07,23.220,
2008-08,23.483,
2008-09,24.192,
2008-10,25.004,
2008-11,22.694,
2008-12,19.350,
2009-01,18.474,
2009-02,21.821,
2009-03,16.128,
2009-04,18.025,
2009-05,17.096,
2009-06,15.425,
2009-07,18.342,
2009-08,15.208,
2009-09,14.879,
2009-10,15.076,
2009-11,13.583,
2009-12,11.683,
2010-01,10.631,
2010-02,10.699,
2010-03,11.615,
2010-04,11.830,
2010-05,12.423,
2010-06,12.194,
2010-07,11.561,
2010-08,11.845,
2010-09,12.225,
2010-10,12.032,
2010-11,11.696,
2010-12,9.110,
2011-01,9.245,
2011-02,9.448,
2011-03,8.405,
2011-04,8.518,
2011-05,8.861,
2011-06,8.977,
2011-07,8.723,
2011-08,8.953,
2011-09,8.542,
2011-10,8.393,
2011-11,8.561,
2011-12,8.136,
2012-01,9.141,
2012-02,8.678,
2012-03,8.334,
2012-04,8.416,
2012-05,8.518,
2012-06,8.245,
2012-07,8.407,
2012-08,8.452,
2012-09,8.349,
2012-10,6.856,
2012-11,6.399,
2012-12,6.044,
2013-01,7.367,
2013-02,7.028,
2013-03,6.794,
2013-04,7.850,
2013-05,6.996,
2013-06,6.918,
2013-07,6.324,
2013-08,5.912,
2013-09,5.769,
2013-10,4.806,
2013-11,4.390,
2013-12,4.451,
2014-01,4.263,
2014-02,4.627,
2014-03,4.649,
2014-04,5.065,
2014-05,4.864,
2014-06,4.262,
2014-07,4.907,
2014-08,5.108,
2014-09,4.654,
2014-10,4.829,
2014-11,4.998,
