"",BBK01.QUW997,BBK01.QUW997_FLAGS
"","All foreign subsidiaries: Claims on non-residents, total / Countries in Europe / US dollars",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:13:51,
2001-12,82.986,
2002-01,87.354,
2002-02,87.430,
2002-03,75.329,
2002-04,70.661,
2002-05,72.908,
2002-06,67.497,
2002-07,64.311,
2002-08,62.199,
2002-09,60.406,
2002-10,63.654,
2002-11,68.383,
2002-12,65.435,
2003-01,48.785,
2003-02,50.407,
2003-03,47.685,
2003-04,49.212,
2003-05,51.207,
2003-06,52.343,
2003-07,58.442,
2003-08,58.031,
2003-09,57.199,
2003-10,51.406,
2003-11,52.661,
2003-12,49.573,
2004-01,46.860,
2004-02,47.813,
2004-03,42.907,
2004-04,43.720,
2004-05,41.169,
2004-06,38.259,
2004-07,41.286,
2004-08,42.032,
2004-09,43.571,
2004-10,42.656,
2004-11,41.187,
2004-12,39.140,
2005-01,41.973,
2005-02,38.967,
2005-03,40.905,
2005-04,40.515,
2005-05,38.721,
2005-06,44.662,
2005-07,40.400,
2005-08,41.368,
2005-09,42.508,
2005-10,42.432,
2005-11,48.262,
2005-12,41.642,
2006-01,39.383,
2006-02,41.843,
2006-03,39.489,
2006-04,37.314,
2006-05,37.359,
2006-06,39.951,
2006-07,37.166,
2006-08,38.893,
2006-09,42.918,
2006-10,43.449,
2006-11,42.597,
2006-12,44.986,
2007-01,38.312,
2007-02,33.936,
2007-03,30.629,
2007-04,30.084,
2007-05,32.000,
2007-06,31.856,
2007-07,31.199,
2007-08,34.166,
2007-09,30.132,
2007-10,30.537,
2007-11,29.472,
2007-12,26.553,
2008-01,29.074,
2008-02,29.726,
2008-03,28.128,
2008-04,29.297,
2008-05,29.068,
2008-06,27.818,
2008-07,31.727,
2008-08,32.247,
2008-09,33.298,
2008-10,37.564,
2008-11,33.733,
2008-12,27.765,
2009-01,33.462,
2009-02,31.442,
2009-03,24.691,
2009-04,27.497,
2009-05,28.305,
2009-06,25.591,
2009-07,22.945,
2009-08,22.686,
2009-09,20.629,
2009-10,20.077,
2009-11,18.092,
2009-12,17.107,
2010-01,15.720,
2010-02,16.096,
2010-03,16.012,
2010-04,16.404,
2010-05,17.796,
2010-06,16.323,
2010-07,15.793,
2010-08,16.767,
2010-09,14.872,
2010-10,15.413,
2010-11,15.259,
2010-12,13.775,
2011-01,15.339,
2011-02,14.980,
2011-03,15.358,
2011-04,15.915,
2011-05,17.293,
2011-06,15.943,
2011-07,17.291,
2011-08,16.810,
2011-09,17.031,
2011-10,15.640,
2011-11,15.674,
2011-12,16.024,
2012-01,15.300,
2012-02,15.921,
2012-03,16.233,
2012-04,15.951,
2012-05,17.373,
2012-06,17.207,
2012-07,15.774,
2012-08,15.985,
2012-09,15.621,
2012-10,16.237,
2012-11,17.170,
2012-12,16.462,
2013-01,16.456,
2013-02,16.241,
2013-03,18.011,
2013-04,14.857,
2013-05,16.584,
2013-06,16.355,
2013-07,14.996,
2013-08,16.468,
2013-09,14.527,
2013-10,13.640,
2013-11,14.771,
2013-12,14.161,
2014-01,12.921,
2014-02,13.537,
2014-03,14.247,
2014-04,13.714,
2014-05,13.628,
2014-06,14.175,
2014-07,14.564,
2014-08,14.192,
2014-09,14.643,
2014-10,14.836,
2014-11,15.710,
