"",BBFI1.Q.N.DE.W1.S12M.S1.LX.A.FA.P.F3.S._T.M.N,BBFI1.Q.N.DE.W1.S12M.S1.LX.A.FA.P.F3.S._T.M.N_FLAGS
"",IIP - Portfolio investment - Debt securities - Short-term original maturity (up to 1 year incl. incl.) - Assets - Changes in positions - resident holder: Financial corporations other than MFIs - all countries,
unit,EUR (hypothetically euro-based),
unit multiplier,million,
last update,2014-12-30 16:04:51,
2013-01,65,
2013-04,-395,
2013-07,-698,
2013-10,-162,
2014-01,2147,
2014-04,-382,
2014-07,-1312,
