"",BBK01.QUW264,BBK01.QUW264_FLAGS
"",Foreign branches in the Cayman Islands: Foreign shares and participating interests / All countries / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:42:17,
2001-12,0.619,
2002-01,0.618,
2002-02,0.597,
2002-03,0.586,
2002-04,0.576,
2002-05,0.284,
2002-06,0.274,
2002-07,0.275,
2002-08,0.275,
2002-09,0.274,
2002-10,0.290,
2002-11,0.273,
2002-12,0.298,
2003-01,0.297,
2003-02,0.296,
2003-03,0.297,
2003-04,0.296,
2003-05,0.290,
2003-06,0.297,
2003-07,0.301,
2003-08,0.301,
2003-09,0.303,
2003-10,0.303,
2003-11,0.299,
2003-12,0.302,
2004-01,0.303,
2004-02,0.340,
2004-03,0.331,
2004-04,0.358,
2004-05,0.444,
2004-06,0.350,
2004-07,0.431,
2004-08,0.450,
2004-09,0.464,
2004-10,0.470,
2004-11,0.480,
2004-12,0.636,
2005-01,0.818,
2005-02,0.720,
2005-03,0.736,
2005-04,0.781,
2005-05,0.798,
2005-06,0.860,
2005-07,0.829,
2005-08,0.795,
2005-09,0.753,
2005-10,0.756,
2005-11,0.761,
2005-12,0.560,
2006-01,0.522,
2006-02,0.507,
2006-03,0.499,
2006-04,0.482,
2006-05,0.452,
2006-06,0.464,
2006-07,0.472,
2006-08,0.772,
2006-09,0.789,
2006-10,0.839,
2006-11,0.838,
2006-12,0.837,
2007-01,0.873,
2007-02,0.884,
2007-03,0.849,
2007-04,0.804,
2007-05,0.730,
2007-06,0.709,
2007-07,0.665,
2007-08,0.664,
2007-09,0.640,
2007-10,0.614,
2007-11,0.606,
2007-12,0.617,
2008-01,0.612,
2008-02,0.603,
2008-03,1.281,
2008-04,1.305,
2008-05,1.325,
2008-06,1.358,
2008-07,1.380,
2008-08,1.436,
2008-09,1.494,
2008-10,1.621,
2008-11,1.847,
2008-12,1.642,
2009-01,1.768,
2009-02,1.795,
2009-03,3.608,
2009-04,3.632,
2009-05,4.289,
2009-06,4.314,
2009-07,4.311,
2009-08,4.530,
2009-09,4.462,
2009-10,3.611,
2009-11,3.524,
2009-12,1.928,
2010-01,2.535,
2010-02,2.578,
2010-03,2.561,
2010-04,2.570,
2010-05,2.707,
2010-06,2.692,
2010-07,2.594,
2010-08,2.662,
2010-09,2.468,
2010-10,2.425,
2010-11,2.575,
2010-12,2.466,
2011-01,2.292,
2011-02,2.272,
2011-03,2.175,
2011-04,2.091,
2011-05,2.108,
2011-06,2.079,
2011-07,2.080,
2011-08,2.073,
2011-09,2.191,
2011-10,2.091,
2011-11,2.162,
2011-12,0.846,
2012-01,0.814,
2012-02,5.498,
2012-03,5.549,
2012-04,5.578,
2012-05,5.852,
2012-06,5.656,
2012-07,5.679,
2012-08,5.546,
2012-09,5.433,
2012-10,5.239,
2012-11,5.216,
2012-12,5.146,
2013-01,5.641,
2013-02,5.855,
2013-03,5.945,
2013-04,5.793,
2013-05,5.888,
2013-06,5.989,
2013-07,5.863,
2013-08,6.298,
2013-09,6.368,
2013-10,6.116,
2013-11,6.235,
2013-12,8.866,
2014-01,9.053,
2014-02,8.840,
2014-03,9.029,
2014-04,9.122,
2014-05,5.959,
2014-06,5.937,
2014-07,6.066,
2014-08,5.690,
2014-09,6.426,
2014-10,6.510,
2014-11,6.506,
