"",BBK01.QUX988,BBK01.QUX988_FLAGS
"","Consolidated German banks: Claims on non-residents, total (excluding participating interests) / India /  Currency of the debtor country",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:38:00,
2002-03,1.408,
2002-04,1.431,
2002-05,1.433,
2002-06,1.376,
2002-07,0.883,
2002-08,0.922,
2002-09,0.914,
2002-10,0.951,
2002-11,0.986,
2002-12,0.837,
2003-01,0.678,
2003-02,0.704,
2003-03,0.931,
2003-04,0.906,
2003-05,0.897,
2003-06,0.972,
2003-07,0.928,
2003-08,0.934,
2003-09,0.975,
2003-10,0.847,
2003-11,0.730,
2003-12,0.691,
2004-01,0.867,
2004-02,0.878,
2004-03,1.044,
2004-04,0.825,
2004-05,0.915,
2004-06,0.906,
2004-07,0.956,
2004-08,1.288,
2004-09,1.090,
2004-10,1.413,
2004-11,1.131,
2004-12,1.178,
2005-01,0.969,
2005-02,1.062,
2005-03,1.355,
2005-04,1.390,
2005-05,1.312,
2005-06,1.393,
2005-07,1.690,
2005-08,1.477,
2005-09,1.551,
2005-10,1.690,
2005-11,1.658,
2005-12,1.758,
2006-01,1.422,
2006-02,1.512,
2006-03,1.577,
2006-04,1.561,
2006-05,1.541,
2006-06,1.627,
2006-07,1.841,
2006-08,1.668,
2006-09,2.338,
2006-10,1.937,
2006-11,2.438,
2006-12,1.891,
2007-01,1.950,
2007-02,2.154,
2007-03,3.019,
2007-04,3.439,
2007-05,3.097,
2007-06,3.896,
2007-07,3.604,
2007-08,3.338,
2007-09,4.129,
2007-10,3.873,
2007-11,3.442,
2007-12,4.617,
2008-01,4.713,
2008-02,5.215,
2008-03,5.886,
2008-04,4.134,
2008-05,3.934,
2008-06,4.182,
2008-07,3.698,
2008-08,3.999,
2008-09,5.348,
2008-10,6.113,
2008-11,6.143,
2008-12,7.430,
2009-01,7.172,
2009-02,6.862,
2009-03,7.883,
2009-04,7.903,
2009-05,3.985,
2009-06,3.762,
2009-07,4.020,
2009-08,4.267,
2009-09,4.758,
2009-10,5.307,
2009-11,5.350,
2009-12,5.187,
2010-01,7.185,
2010-02,7.005,
2010-03,7.591,
2010-04,8.962,
2010-05,8.473,
2010-06,7.346,
2010-07,7.801,
2010-08,8.388,
2010-09,8.834,
2010-10,8.395,
2010-11,8.827,
2010-12,8.177,
2011-01,8.998,
2011-02,8.500,
2011-03,8.727,
2011-04,7.002,
2011-05,6.591,
2011-06,6.596,
2011-07,6.805,
2011-08,7.071,
2011-09,6.889,
2011-10,5.344,
2011-11,5.777,
2011-12,5.212,
2012-01,6.333,
2012-02,6.220,
2012-03,6.270,
2012-04,6.528,
2012-05,6.013,
2012-06,6.428,
2012-07,7.302,
2012-08,7.063,
2012-09,7.320,
2012-10,7.725,
2012-11,7.207,
2012-12,8.246,
2013-01,7.687,
2013-02,9.136,
2013-03,8.785,
2013-04,8.831,
2013-05,8.859,
2013-06,9.026,
2013-07,8.511,
2013-08,8.184,
2013-09,8.753,
2013-10,8.710,
2013-11,7.911,
2013-12,6.899,
2014-01,6.928,
2014-02,7.522,
2014-03,7.854,
2014-04,7.234,
2014-05,8.324,
2014-06,8.751,
2014-07,9.855,
2014-08,9.434,
2014-09,9.945,
2014-10,10.538,
