"",BBK01.QUX393,BBK01.QUX393_FLAGS
"","Consolidated German banks: Claims on non-residents, total (excluding participating interests) / Romania / All currencies",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:32:14,
2002-03,0.956,
2002-04,0.969,
2002-05,0.939,
2002-06,0.883,
2002-07,0.846,
2002-08,0.858,
2002-09,0.882,
2002-10,0.874,
2002-11,0.857,
2002-12,0.936,
2003-01,1.054,
2003-02,0.962,
2003-03,0.894,
2003-04,0.988,
2003-05,0.983,
2003-06,1.048,
2003-07,1.054,
2003-08,1.163,
2003-09,1.321,
2003-10,1.341,
2003-11,1.322,
2003-12,1.388,
2004-01,1.396,
2004-02,1.383,
2004-03,1.409,
2004-04,1.459,
2004-05,1.544,
2004-06,1.621,
2004-07,1.746,
2004-08,1.769,
2004-09,2.028,
2004-10,2.145,
2004-11,2.204,
2004-12,2.750,
2005-01,2.865,
2005-02,3.139,
2005-03,3.133,
2005-04,3.197,
2005-05,3.308,
2005-06,3.470,
2005-07,3.551,
2005-08,3.737,
2005-09,3.858,
2005-10,3.892,
2005-11,4.607,
2005-12,1.472,
2006-01,1.491,
2006-02,1.534,
2006-03,1.717,
2006-04,1.682,
2006-05,1.665,
2006-06,1.520,
2006-07,9.154,
2006-08,7.746,
2006-09,1.684,
2006-10,1.700,
2006-11,14.112,
2006-12,13.959,
2007-01,13.997,
2007-02,1.930,
2007-03,13.893,
2007-04,13.844,
2007-05,14.024,
2007-06,13.846,
2007-07,14.078,
2007-08,14.059,
2007-09,13.808,
2007-10,13.812,
2007-11,13.826,
2007-12,13.799,
2008-01,13.735,
2008-02,12.554,
2008-03,2.258,
2008-04,2.251,
2008-05,2.332,
2008-06,2.405,
2008-07,2.624,
2008-08,2.783,
2008-09,2.896,
2008-10,2.898,
2008-11,3.019,
2008-12,3.048,
2009-01,2.836,
2009-02,2.798,
2009-03,2.791,
2009-04,2.824,
2009-05,2.797,
2009-06,2.779,
2009-07,2.866,
2009-08,2.895,
2009-09,2.867,
2009-10,2.893,
2009-11,2.686,
2009-12,2.699,
2010-01,2.742,
2010-02,2.679,
2010-03,2.676,
2010-04,2.654,
2010-05,2.984,
2010-06,2.669,
2010-07,2.580,
2010-08,2.630,
2010-09,2.460,
2010-10,2.438,
2010-11,2.412,
2010-12,2.319,
2011-01,2.274,
2011-02,2.148,
2011-03,2.014,
2011-04,1.992,
2011-05,1.898,
2011-06,1.957,
2011-07,2.061,
2011-08,2.052,
2011-09,2.915,
2011-10,2.812,
2011-11,2.781,
2011-12,2.802,
2012-01,2.746,
2012-02,2.658,
2012-03,2.634,
2012-04,2.619,
2012-05,2.605,
2012-06,2.560,
2012-07,2.452,
2012-08,2.404,
2012-09,2.464,
2012-10,2.787,
2012-11,2.793,
2012-12,2.769,
2013-01,2.454,
2013-02,2.346,
2013-03,2.290,
2013-04,2.325,
2013-05,2.232,
2013-06,2.170,
2013-07,2.095,
2013-08,2.044,
2013-09,1.997,
2013-10,1.952,
2013-11,1.895,
2013-12,1.918,
2014-01,1.425,
2014-02,1.794,
2014-03,1.883,
2014-04,1.882,
2014-05,1.896,
2014-06,2.189,
2014-07,2.122,
2014-08,1.979,
2014-09,1.478,
2014-10,1.412,
