"",BBK01.OUC153,BBK01.OUC153_FLAGS
"",Deposits and borrowing of local government and local government associations / Total / Big banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:24:55,
1968-12,0.427,
1969-01,0.325,
1969-02,0.369,
1969-03,0.345,
1969-04,0.333,
1969-05,0.376,
1969-06,0.330,
1969-07,0.320,
1969-08,0.378,
1969-09,0.344,
1969-10,0.349,
1969-11,0.419,
1969-12,0.536,
1970-01,0.467,
1970-02,0.552,
1970-03,0.494,
1970-04,0.479,
1970-05,0.553,
1970-06,0.495,
1970-07,0.457,
1970-08,0.531,
1970-09,0.476,
1970-10,0.427,
1970-11,0.461,
1970-12,0.417,
1971-01,0.363,
1971-02,0.452,
1971-03,0.384,
1971-04,0.395,
1971-05,0.441,
1971-06,0.361,
1971-07,0.351,
1971-08,0.411,
1971-09,0.358,
1971-10,0.333,
1971-11,0.395,
1971-12,0.365,
1972-01,0.305,
1972-02,0.381,
1972-03,0.311,
1972-04,0.312,
1972-05,0.396,
1972-06,0.356,
1972-07,0.324,
1972-08,0.405,
1972-09,0.361,
1972-10,0.344,
1972-11,0.421,
1972-12,0.437,
1973-01,0.414,
1973-02,0.536,
1973-03,0.436,
1973-04,0.396,
1973-05,0.477,
1973-06,0.408,
1973-07,0.413,
1973-08,0.627,
1973-09,0.569,
1973-10,0.503,
1973-11,0.551,
1973-12,0.543,
1974-01,0.518,
1974-02,0.545,
1974-03,0.459,
1974-04,0.413,
1974-05,0.421,
1974-06,0.363,
1974-07,0.319,
1974-08,0.363,
1974-09,0.333,
1974-10,0.324,
1974-11,0.366,
1974-12,0.326,
1975-01,0.387,
1975-02,0.401,
1975-03,0.370,
1975-04,0.215,
1975-05,0.278,
1975-06,0.236,
1975-07,0.241,
1975-08,0.317,
1975-09,0.284,
1975-10,0.282,
1975-11,0.315,
1975-12,0.295,
1976-01,0.242,
1976-02,0.322,
1976-03,0.262,
1976-04,0.236,
1976-05,0.274,
1976-06,0.237,
1976-07,0.238,
1976-08,0.318,
1976-09,0.306,
1976-10,0.277,
1976-11,0.300,
1976-12,0.313,
1977-01,0.259,
1977-02,0.329,
1977-03,0.308,
1977-04,0.269,
1977-05,0.323,
1977-06,0.291,
1977-07,0.260,
1977-08,0.398,
1977-09,0.397,
1977-10,0.353,
1977-11,0.423,
1977-12,0.381,
1978-01,0.289,
1978-02,0.324,
1978-03,0.283,
1978-04,0.268,
1978-05,0.334,
1978-06,0.284,
1978-07,0.355,
1978-08,0.369,
1978-09,0.348,
1978-10,0.325,
1978-11,0.379,
1978-12,0.323,
1979-01,0.244,
1979-02,0.303,
1979-03,0.274,
1979-04,0.273,
1979-05,0.384,
1979-06,0.332,
1979-07,0.316,
1979-08,0.436,
1979-09,0.348,
1979-10,0.301,
1979-11,0.371,
1979-12,0.364,
1980-01,0.319,
1980-02,0.404,
1980-03,0.281,
1980-04,0.246,
1980-05,0.349,
1980-06,0.263,
1980-07,0.225,
1980-08,0.307,
1980-09,0.259,
1980-10,0.205,
1980-11,0.319,
1980-12,0.272,
1981-01,0.206,
1981-02,0.266,
1981-03,0.272,
1981-04,0.265,
1981-05,0.306,
1981-06,0.281,
1981-07,0.221,
1981-08,0.346,
1981-09,0.273,
1981-10,0.257,
1981-11,0.283,
1981-12,0.225,
1982-01,0.174,
1982-02,0.270,
1982-03,0.186,
1982-04,0.201,
1982-05,0.251,
1982-06,0.191,
1982-07,0.168,
1982-08,0.237,
1982-09,0.192,
1982-10,0.176,
1982-11,0.183,
1982-12,0.179,
1983-01,0.132,
1983-02,0.178,
1983-03,0.155,
1983-04,0.136,
1983-05,0.173,
1983-06,0.159,
1983-07,0.148,
1983-08,0.184,
1983-09,0.172,
1983-10,0.146,
1983-11,0.220,
1983-12,0.172,
1984-01,0.163,
1984-02,0.257,
1984-03,0.183,
1984-04,0.164,
1984-05,0.207,
1984-06,0.209,
1984-07,0.175,
1984-08,0.313,
1984-09,0.273,
1984-10,0.258,
1984-11,0.266,
1984-12,0.272,
1985-01,0.231,
1985-02,0.324,
1985-03,0.244,
1985-04,0.206,
1985-05,0.345,
1985-06,0.256,
1985-07,0.235,
1985-08,0.328,
1985-09,0.286,
1985-10,0.250,
1985-11,0.323,
1985-12,0.265,
1986-01,0.220,
1986-02,0.273,
1986-03,0.200,
1986-04,0.200,
1986-05,0.258,
1986-06,0.250,
1986-07,0.240,
1986-08,0.300,
1986-09,0.261,
1986-10,0.237,
1986-11,0.286,
1986-12,0.250,
1987-01,0.218,
1987-02,0.263,
1987-03,0.216,
1987-04,0.207,
1987-05,0.280,
1987-06,0.260,
1987-07,0.246,
1987-08,0.291,
1987-09,0.270,
1987-10,0.258,
1987-11,0.316,
1987-12,0.280,
1988-01,0.267,
1988-02,0.376,
1988-03,0.285,
1988-04,0.285,
1988-05,0.392,
1988-06,0.352,
1988-07,0.281,
1988-08,0.449,
1988-09,0.380,
1988-10,0.400,
1988-11,0.465,
1988-12,0.398,
1989-01,0.368,
1989-02,0.491,
1989-03,0.462,
1989-04,0.436,
1989-05,0.563,
1989-06,0.511,
1989-07,0.597,
1989-08,0.879,
1989-09,0.741,
1989-10,0.612,
1989-11,0.728,
1989-12,0.624,
1990-01,0.476,
1990-02,0.630,
1990-03,0.537,
1990-04,0.495,
1990-05,0.590,
1990-06,0.524,
1990-07,0.534,
1990-08,0.861,
1990-09,0.662,
1990-10,0.550,
1990-11,0.615,
1990-12,0.494,
1991-01,0.708,
1991-02,0.949,
1991-03,1.333,
1991-04,1.382,
1991-05,1.485,
1991-06,1.455,
1991-07,1.926,
1991-08,2.138,
1991-09,1.912,
1991-10,1.956,
1991-11,1.990,
1991-12,1.823,
1992-01,1.794,
1992-02,1.663,
1992-03,1.618,
1992-04,1.499,
1992-05,1.549,
1992-06,1.515,
1992-07,1.437,
1992-08,1.395,
1992-09,1.532,
1992-10,1.415,
1992-11,1.414,
1992-12,1.407,
1993-01,1.375,
1993-02,1.409,
1993-03,1.327,
1993-04,1.333,
1993-05,1.413,
1993-06,1.334,
1993-07,1.414,
1993-08,1.520,
1993-09,1.368,
1993-10,1.388,
1993-11,1.378,
1993-12,1.458,
1994-01,1.604,
1994-02,1.502,
1994-03,1.349,
1994-04,1.377,
1994-05,1.426,
1994-06,1.325,
1994-07,1.244,
1994-08,1.320,
1994-09,1.251,
1994-10,1.319,
1994-11,1.314,
1994-12,1.327,
1995-01,1.307,
1995-02,1.133,
1995-03,0.972,
1995-04,1.110,
1995-05,1.214,
1995-06,1.134,
1995-07,1.056,
1995-08,1.201,
1995-09,1.250,
1995-10,1.297,
1995-11,1.274,
1995-12,1.448,
1996-01,1.509,
1996-02,1.591,
1996-03,1.428,
1996-04,1.509,
1996-05,1.524,
1996-06,1.473,
1996-07,1.473,
1996-08,1.659,
1996-09,1.535,
1996-10,1.588,
1996-11,1.547,
1996-12,1.446,
1997-01,1.427,
1997-02,1.372,
1997-03,1.406,
1997-04,1.346,
1997-05,1.470,
1997-06,1.226,
1997-07,1.315,
1997-08,1.339,
1997-09,1.185,
1997-10,1.193,
1997-11,1.219,
1997-12,1.244,
1998-01,1.249,
1998-02,1.160,
1998-03,1.022,
1998-04,1.099,
1998-05,1.193,
1998-06,1.050,
1998-07,1.090,
1998-08,1.209,
1998-09,1.019,
1998-10,1.087,
1998-11,1.102,
1998-12,1.156,
1999-01,2.091,
1999-02,2.303,
1999-03,2.311,
1999-04,2.452,
1999-05,2.594,
1999-06,2.273,
1999-07,2.469,
1999-08,2.602,
1999-09,2.389,
1999-10,2.318,
1999-11,2.266,
1999-12,2.330,
2000-01,2.119,
2000-02,2.272,
2000-03,2.102,
2000-04,2.160,
2000-05,2.424,
2000-06,2.317,
2000-07,2.256,
2000-08,2.451,
2000-09,2.302,
2000-10,2.372,
2000-11,2.540,
2000-12,2.581,
2001-01,2.498,
2001-02,2.292,
2001-03,2.565,
2001-04,2.475,
2001-05,3.017,
2001-06,2.519,
2001-07,2.585,
2001-08,2.963,
2001-09,2.461,
2001-10,2.642,
2001-11,2.632,
2001-12,2.472,
2002-01,2.572,
2002-02,2.349,
2002-03,2.456,
2002-04,2.280,
2002-05,2.501,
2002-06,2.471,
2002-07,2.619,
2002-08,2.757,
2002-09,2.452,
2002-10,2.457,
2002-11,2.432,
2002-12,2.546,
2003-01,2.169,
2003-02,1.989,
2003-03,2.245,
2003-04,2.208,
2003-05,2.242,
2003-06,2.306,
2003-07,2.202,
2003-08,2.490,
2003-09,2.231,
2003-10,2.302,
2003-11,2.269,
2003-12,2.405,
2004-01,2.032,
2004-02,2.135,
2004-03,2.147,
2004-04,2.123,
2004-05,2.158,
2004-06,2.225,
2004-07,2.154,
2004-08,2.579,
2004-09,2.570,
2004-10,2.502,
2004-11,2.598,
2004-12,2.881,
2005-01,2.689,
2005-02,2.866,
2005-03,2.789,
2005-04,2.769,
2005-05,2.895,
2005-06,3.042,
2005-07,2.848,
2005-08,3.164,
2005-09,3.136,
2005-10,2.988,
2005-11,3.001,
2005-12,2.863,
2006-01,2.578,
2006-02,2.822,
2006-03,2.858,
2006-04,2.649,
2006-05,2.770,
2006-06,2.485,
2006-07,2.642,
2006-08,2.756,
2006-09,2.781,
2006-10,2.752,
2006-11,2.839,
2006-12,2.677,
2007-01,2.480,
2007-02,2.648,
2007-03,2.735,
2007-04,2.724,
2007-05,3.281,
2007-06,2.966,
2007-07,3.023,
2007-08,3.365,
2007-09,3.467,
2007-10,3.257,
2007-11,3.652,
2007-12,3.377,
2008-01,3.202,
2008-02,3.281,
2008-03,3.334,
2008-04,3.465,
2008-05,3.901,
2008-06,3.911,
2008-07,3.973,
2008-08,4.350,
2008-09,4.084,
2008-10,4.104,
2008-11,4.407,
2008-12,4.641,
2009-01,4.526,
2009-02,4.749,
2009-03,4.574,
2009-04,4.520,
