"",BBK01.OUM196,BBK01.OUM196_FLAGS
"",Time deposits of domestic government / for up and including 1 year / Mortgage banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:22:28,
1968-12,0.095,
1969-01,0.098,
1969-02,0.133,
1969-03,0.132,
1969-04,0.140,
1969-05,0.138,
1969-06,0.140,
1969-07,0.184,
1969-08,0.190,
1969-09,0.201,
1969-10,0.158,
1969-11,0.109,
1969-12,0.104,
1970-01,0.182,
1970-02,0.134,
1970-03,0.138,
1970-04,0.148,
1970-05,0.218,
1970-06,0.218,
1970-07,0.182,
1970-08,0.183,
1970-09,0.243,
1970-10,0.265,
1970-11,0.262,
1970-12,0.243,
1971-01,0.282,
1971-02,0.303,
1971-03,0.302,
1971-04,0.307,
1971-05,0.302,
1971-06,0.285,
1971-07,0.252,
1971-08,0.250,
1971-09,0.257,
1971-10,0.263,
1971-11,0.210,
1971-12,0.202,
1972-01,0.199,
1972-02,0.195,
1972-03,0.251,
1972-04,0.257,
1972-05,0.267,
1972-06,0.277,
1972-07,0.046,
1972-08,0.055,
1972-09,0.054,
1972-10,0.067,
1972-11,0.067,
1972-12,0.073,
1973-01,0.063,
1973-02,0.101,
1973-03,0.098,
1973-04,0.096,
1973-05,0.104,
1973-06,0.102,
1973-07,0.112,
1973-08,0.104,
1973-09,0.106,
1973-10,0.102,
1973-11,0.095,
1973-12,0.093,
1974-01,0.101,
1974-02,0.099,
1974-03,0.086,
1974-04,0.084,
1974-05,0.079,
1974-06,0.077,
1974-07,0.097,
1974-08,0.116,
1974-09,0.117,
1974-10,0.110,
1974-11,0.092,
1974-12,0.090,
1975-01,0.112,
1975-02,0.110,
1975-03,0.112,
1975-04,0.113,
1975-05,0.115,
1975-06,0.103,
1975-07,0.118,
1975-08,0.106,
1975-09,0.086,
1975-10,0.081,
1975-11,0.059,
1975-12,0.073,
1976-01,0.080,
1976-02,0.096,
1976-03,0.065,
1976-04,0.096,
1976-05,0.095,
1976-06,0.074,
1976-07,0.074,
1976-08,0.061,
1976-09,0.095,
1976-10,0.053,
1976-11,0.059,
1976-12,0.077,
1977-01,0.091,
1977-02,0.124,
1977-03,0.085,
1977-04,0.101,
1977-05,0.096,
1977-06,0.101,
1977-07,0.112,
1977-08,0.115,
1977-09,0.112,
1977-10,0.095,
1977-11,0.086,
1977-12,0.102,
1978-01,0.104,
1978-02,0.081,
1978-03,0.124,
1978-04,0.105,
1978-05,0.104,
1978-06,0.099,
1978-07,0.115,
1978-08,0.117,
1978-09,0.139,
1978-10,0.092,
1978-11,0.082,
1978-12,0.103,
1979-01,0.098,
1979-02,0.128,
1979-03,0.131,
1979-04,0.128,
1979-05,0.127,
1979-06,0.121,
1979-07,0.119,
1979-08,0.113,
1979-09,0.110,
1979-10,0.105,
1979-11,0.085,
1979-12,0.062,
1980-01,0.062,
1980-02,0.093,
1980-03,0.094,
1980-04,0.095,
1980-05,0.100,
1980-06,0.097,
1980-07,0.097,
1980-08,0.099,
1980-09,0.095,
1980-10,0.093,
1980-11,0.097,
1980-12,0.092,
1981-01,0.189,
1981-02,0.179,
1981-03,0.189,
1981-04,0.189,
1981-05,0.188,
