"",BBK01.QUV618,BBK01.QUV618_FLAGS
"",Banks in Germany: Short-term loans and advances to non- residents / Remaining countries in Asia / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:28:02,
2001-12,0.129,
2002-01,0.146,
2002-02,0.138,
2002-03,0.130,
2002-04,0.137,
2002-05,0.135,
2002-06,0.189,
2002-07,0.136,
2002-08,0.127,
2002-09,0.175,
2002-10,0.144,
2002-11,0.162,
2002-12,0.171,
2003-01,0.126,
2003-02,0.151,
2003-03,0.162,
2003-04,0.143,
2003-05,0.149,
2003-06,0.144,
2003-07,0.143,
2003-08,0.169,
2003-09,0.147,
2003-10,0.168,
2003-11,0.184,
2003-12,0.161,
2004-01,0.161,
2004-02,0.173,
2004-03,0.186,
2004-04,0.188,
2004-05,0.198,
2004-06,0.196,
2004-07,0.208,
2004-08,0.227,
2004-09,0.217,
2004-10,0.175,
2004-11,0.174,
2004-12,0.161,
2005-01,0.185,
2005-02,0.167,
2005-03,0.175,
2005-04,0.186,
2005-05,0.213,
2005-06,0.217,
2005-07,0.247,
2005-08,0.218,
2005-09,0.241,
2005-10,0.236,
2005-11,0.266,
2005-12,0.212,
2006-01,0.209,
2006-02,0.234,
2006-03,0.178,
2006-04,0.176,
2006-05,0.225,
2006-06,0.221,
2006-07,0.199,
2006-08,0.183,
2006-09,0.173,
2006-10,0.169,
2006-11,0.184,
2006-12,0.222,
2007-01,0.223,
2007-02,0.222,
2007-03,0.206,
2007-04,0.217,
2007-05,0.250,
2007-06,0.247,
2007-07,0.188,
2007-08,0.215,
2007-09,0.226,
2007-10,0.280,
2007-11,0.288,
2007-12,0.325,
2008-01,0.298,
2008-02,0.291,
2008-03,0.313,
2008-04,0.300,
2008-05,0.341,
2008-06,0.376,
2008-07,0.400,
2008-08,0.508,
2008-09,0.491,
2008-10,0.298,
2008-11,0.315,
2008-12,0.268,
2009-01,0.241,
2009-02,0.237,
2009-03,0.242,
2009-04,0.296,
2009-05,0.229,
2009-06,0.219,
2009-07,0.264,
2009-08,0.200,
2009-09,0.177,
2009-10,0.191,
2009-11,0.178,
2009-12,0.162,
2010-01,0.209,
2010-02,0.179,
2010-03,0.173,
2010-04,0.222,
2010-05,0.299,
2010-06,0.264,
2010-07,0.222,
2010-08,0.225,
2010-09,0.221,
2010-10,0.196,
2010-11,0.159,
2010-12,0.178,
2011-01,0.153,
2011-02,0.196,
2011-03,0.200,
2011-04,0.206,
2011-05,0.244,
2011-06,0.247,
2011-07,0.252,
2011-08,0.365,
2011-09,0.316,
2011-10,0.285,
2011-11,0.554,
2011-12,0.542,
2012-01,0.211,
2012-02,0.225,
2012-03,0.264,
2012-04,0.226,
2012-05,0.222,
2012-06,0.588,
2012-07,0.575,
2012-08,0.617,
2012-09,0.284,
2012-10,0.318,
2012-11,0.350,
2012-12,0.501,
2013-01,0.487,
2013-02,0.524,
2013-03,0.463,
2013-04,0.524,
2013-05,0.505,
2013-06,0.418,
2013-07,0.462,
2013-08,1.056,
2013-09,1.078,
2013-10,1.700,
2013-11,1.457,
2013-12,1.339,
2014-01,2.579,
2014-02,2.424,
2014-03,2.449,
2014-04,2.398,
2014-05,1.677,
2014-06,1.247,
2014-07,1.325,
2014-08,1.166,
2014-09,1.180,
2014-10,1.399,
2014-11,1.349,
2014-12,1.264,
