"",BBK01.OUL389,BBK01.OUL389_FLAGS
"",Savings bonds purchased by non-banks (non-MFIs) / for more than two years / Credit cooperatives,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:11:45,
1999-01,28.764,
1999-02,28.172,
1999-03,27.709,
1999-04,27.618,
1999-05,27.270,
1999-06,27.071,
1999-07,26.798,
1999-08,26.667,
1999-09,26.456,
1999-10,26.431,
1999-11,26.229,
1999-12,26.033,
2000-01,25.489,
2000-02,25.254,
2000-03,25.097,
2000-04,24.995,
2000-05,24.896,
2000-06,24.795,
2000-07,24.777,
2000-08,24.705,
2000-09,24.568,
2000-10,24.320,
2000-11,24.110,
2000-12,23.938,
2001-01,23.729,
2001-02,23.564,
2001-03,23.410,
2001-04,23.278,
2001-05,23.129,
2001-06,22.990,
2001-07,22.870,
2001-08,22.792,
2001-09,22.689,
2001-10,22.423,
2001-11,22.269,
2001-12,22.022,
2002-01,21.649,
2002-02,21.559,
2002-03,21.502,
2002-04,21.551,
2002-05,21.610,
2002-06,21.672,
2002-07,21.800,
2002-08,21.842,
2002-09,21.771,
2002-10,21.754,
2002-11,21.698,
2002-12,21.547,
2003-01,21.396,
2003-02,21.303,
2003-03,21.140,
2003-04,21.005,
2003-05,20.921,
2003-06,20.838,
2003-07,20.682,
2003-08,20.543,
2003-09,20.389,
2003-10,20.365,
2003-11,20.329,
2003-12,20.232,
2004-01,20.161,
2004-02,20.171,
2004-03,20.122,
2004-04,20.098,
2004-05,20.062,
2004-06,20.093,
2004-07,20.091,
2004-08,20.122,
2004-09,20.082,
2004-10,20.108,
2004-11,20.000,
2004-12,19.885,
2005-01,19.527,
2005-02,19.405,
2005-03,19.267,
2005-04,19.132,
2005-05,18.936,
2005-06,18.778,
2005-07,18.548,
2005-08,18.313,
2005-09,18.178,
2005-10,17.974,
2005-11,17.796,
2005-12,17.620,
2006-01,17.363,
2006-02,17.103,
2006-03,16.970,
2006-04,16.885,
2006-05,16.808,
2006-06,16.710,
2006-07,16.509,
2006-08,16.400,
2006-09,16.304,
2006-10,16.119,
2006-11,15.925,
2006-12,15.652,
2007-01,15.228,
2007-02,14.929,
2007-03,14.766,
2007-04,14.558,
2007-05,14.452,
2007-06,14.271,
2007-07,14.168,
2007-08,14.053,
2007-09,13.956,
2007-10,13.713,
2007-11,13.571,
2007-12,13.301,
2008-01,12.990,
2008-02,12.782,
2008-03,12.638,
2008-04,12.551,
2008-05,12.401,
2008-06,12.289,
2008-07,12.195,
2008-08,12.124,
2008-09,12.037,
2008-10,11.882,
2008-11,11.709,
2008-12,11.593,
2009-01,11.360,
2009-02,11.191,
2009-03,11.038,
2009-04,10.994,
2009-05,11.030,
2009-06,11.063,
2009-07,11.204,
2009-08,11.388,
2009-09,11.581,
2009-10,11.845,
2009-11,12.176,
2009-12,12.413,
2010-01,12.526,
2010-02,12.649,
2010-03,12.775,
2010-04,12.801,
2010-05,12.774,
2010-06,12.741,
2010-07,12.754,
2010-08,12.696,
2010-09,12.694,
2010-10,12.693,
2010-11,12.692,
2010-12,12.665,
2011-01,12.591,
2011-02,12.651,
2011-03,12.732,
2011-04,12.776,
2011-05,12.878,
2011-06,12.973,
2011-07,13.016,
2011-08,12.994,
2011-09,12.964,
2011-10,12.882,
2011-11,12.838,
2011-12,12.801,
2012-01,12.635,
2012-02,12.561,
2012-03,12.557,
2012-04,12.467,
2012-05,12.375,
2012-06,12.297,
2012-07,12.154,
2012-08,11.970,
2012-09,11.736,
2012-10,11.568,
2012-11,11.384,
2012-12,11.256,
2013-01,11.068,
2013-02,10.851,
2013-03,10.747,
2013-04,10.611,
2013-05,10.526,
2013-06,10.433,
2013-07,10.326,
2013-08,10.231,
2013-09,10.088,
2013-10,9.966,
2013-11,9.869,
2013-12,9.704,
2014-01,9.501,
2014-02,9.355,
2014-03,9.144,
2014-04,9.015,
2014-05,8.938,
2014-06,8.796,
2014-07,8.663,
2014-08,8.568,
2014-09,8.439,
2014-10,8.231,
2014-11,8.048,
2014-12,7.926,Provisional value
