"",BBK01.QUV600,BBK01.QUV600_FLAGS
"",Banks in Germany: Short-term loans and advances to non- residents / Kazakhstan / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:24:57,
2001-12,0.046,
2002-01,0.041,
2002-02,0.037,
2002-03,0.042,
2002-04,0.050,
2002-05,0.064,
2002-06,0.045,
2002-07,0.060,
2002-08,0.066,
2002-09,0.068,
2002-10,0.074,
2002-11,0.110,
2002-12,0.091,
2003-01,0.079,
2003-02,0.087,
2003-03,0.097,
2003-04,0.101,
2003-05,0.106,
2003-06,0.123,
2003-07,0.159,
2003-08,0.191,
2003-09,0.196,
2003-10,0.208,
2003-11,0.212,
2003-12,0.227,
2004-01,0.208,
2004-02,0.199,
2004-03,0.220,
2004-04,0.215,
2004-05,0.222,
2004-06,0.249,
2004-07,0.244,
2004-08,0.270,
2004-09,0.285,
2004-10,0.270,
2004-11,0.289,
2004-12,0.262,
2005-01,0.282,
2005-02,0.282,
2005-03,0.305,
2005-04,0.350,
2005-05,0.374,
2005-06,0.353,
2005-07,0.383,
2005-08,0.504,
2005-09,0.528,
2005-10,0.485,
2005-11,0.479,
2005-12,0.564,
2006-01,0.508,
2006-02,0.543,
2006-03,0.531,
2006-04,0.690,
2006-05,0.530,
2006-06,0.525,
2006-07,0.416,
2006-08,0.526,
2006-09,0.544,
2006-10,0.561,
2006-11,0.540,
2006-12,1.436,
2007-01,1.076,
2007-02,0.585,
2007-03,0.674,
2007-04,0.669,
2007-05,0.575,
2007-06,1.765,
2007-07,0.579,
2007-08,0.753,
2007-09,1.251,
2007-10,0.722,
2007-11,0.713,
2007-12,1.116,
2008-01,1.039,
2008-02,0.598,
2008-03,0.604,
2008-04,0.615,
2008-05,0.638,
2008-06,0.598,
2008-07,0.608,
2008-08,0.557,
2008-09,0.574,
2008-10,0.582,
2008-11,0.531,
2008-12,0.288,
2009-01,0.288,
2009-02,0.225,
2009-03,0.192,
2009-04,0.184,
2009-05,0.166,
2009-06,0.160,
2009-07,0.177,
2009-08,0.163,
2009-09,0.157,
2009-10,0.156,
2009-11,0.160,
2009-12,0.173,
2010-01,0.133,
2010-02,0.140,
2010-03,0.140,
2010-04,0.151,
2010-05,0.155,
2010-06,0.156,
2010-07,0.173,
2010-08,0.350,
2010-09,0.271,
2010-10,0.151,
2010-11,0.154,
2010-12,0.166,
2011-01,0.198,
2011-02,0.255,
2011-03,0.305,
2011-04,0.216,
2011-05,0.229,
2011-06,0.205,
2011-07,0.216,
2011-08,0.177,
2011-09,0.150,
2011-10,0.146,
2011-11,0.145,
2011-12,0.144,
2012-01,0.122,
2012-02,0.110,
2012-03,0.102,
2012-04,0.085,
2012-05,0.087,
2012-06,0.093,
2012-07,0.095,
2012-08,0.117,
2012-09,0.113,
2012-10,0.109,
2012-11,0.109,
2012-12,0.113,
2013-01,0.093,
2013-02,0.094,
2013-03,0.087,
2013-04,0.081,
2013-05,0.079,
2013-06,0.080,
2013-07,0.085,
2013-08,0.087,
2013-09,0.091,
2013-10,0.085,
2013-11,0.084,
2013-12,0.084,
2014-01,0.087,
2014-02,0.089,
2014-03,0.119,
2014-04,0.120,
2014-05,0.119,
2014-06,0.120,
2014-07,0.126,
2014-08,0.126,
2014-09,0.130,
2014-10,0.125,
2014-11,0.152,
2014-12,0.138,
