"",BBK01.QUK805,BBK01.QUK805_FLAGS
"",Consolidated German banks: Loans and advances to foreign banks / Russian Federation / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:33:30,
2002-03,14.473,
2002-04,14.131,
2002-05,13.994,
2002-06,6.591,
2002-07,6.726,
2002-08,6.427,
2002-09,6.376,
2002-10,6.498,
2002-11,5.898,
2002-12,5.953,
2003-01,6.232,
2003-02,6.944,
2003-03,5.932,
2003-04,5.744,
2003-05,5.894,
2003-06,5.924,
2003-07,5.796,
2003-08,6.351,
2003-09,6.827,
2003-10,6.845,
2003-11,7.280,
2003-12,8.663,
2004-01,9.410,
2004-02,8.837,
2004-03,9.159,
2004-04,9.115,
2004-05,9.156,
2004-06,9.085,
2004-07,9.289,
2004-08,8.961,
2004-09,8.509,
2004-10,9.051,
2004-11,9.449,
2004-12,9.728,
2005-01,10.440,
2005-02,11.167,
2005-03,10.138,
2005-04,10.462,
2005-05,10.253,
2005-06,11.150,
2005-07,12.741,
2005-08,12.431,
2005-09,12.811,
2005-10,14.367,
2005-11,16.003,
2005-12,14.885,
2006-01,14.793,
2006-02,16.577,
2006-03,16.791,
2006-04,16.585,
2006-05,13.559,
2006-06,11.460,
2006-07,11.012,
2006-08,11.589,
2006-09,12.380,
2006-10,12.278,
2006-11,10.131,
2006-12,11.771,
2007-01,13.865,
2007-02,12.881,
2007-03,12.907,
2007-04,12.197,
2007-05,13.970,
2007-06,12.660,
2007-07,12.370,
2007-08,14.804,
2007-09,14.484,
2007-10,11.857,
2007-11,13.678,
2007-12,13.442,
2008-01,12.514,
2008-02,11.623,
2008-03,12.182,
2008-04,12.409,
2008-05,11.331,
2008-06,12.540,
2008-07,13.910,
2008-08,14.566,
2008-09,16.472,
2008-10,20.091,
2008-11,18.628,
2008-12,14.541,
2009-01,14.566,
2009-02,13.663,
2009-03,11.559,
2009-04,10.956,
2009-05,9.962,
2009-06,13.567,
2009-07,11.389,
2009-08,9.973,
2009-09,8.739,
2009-10,8.182,
2009-11,8.782,
2009-12,7.884,
2010-01,7.902,
2010-02,7.783,
2010-03,8.612,
2010-04,7.701,
2010-05,9.125,
2010-06,8.405,
2010-07,7.927,
2010-08,8.911,
2010-09,9.977,
2010-10,8.267,
2010-11,8.073,
2010-12,8.065,
2011-01,8.216,
2011-02,8.947,
2011-03,8.140,
2011-04,7.685,
2011-05,7.718,
2011-06,9.093,
2011-07,8.539,
2011-08,7.574,
2011-09,8.178,
2011-10,8.220,
2011-11,8.074,
2011-12,8.606,
2012-01,8.632,
2012-02,8.409,
2012-03,9.083,
2012-04,8.891,
2012-05,8.889,
2012-06,9.118,
2012-07,8.785,
2012-08,9.254,
2012-09,9.994,
2012-10,10.512,
2012-11,9.539,
2012-12,9.051,
2013-01,10.040,
2013-02,11.361,
2013-03,9.949,
2013-04,10.596,
2013-05,12.815,
2013-06,10.155,
2013-07,9.614,
2013-08,11.196,
2013-09,9.684,
2013-10,10.558,
2013-11,9.544,
2013-12,10.346,
2014-01,10.435,
2014-02,10.253,
2014-03,9.224,
2014-04,8.628,
2014-05,8.814,
2014-06,9.162,
2014-07,8.728,
2014-08,9.791,
2014-09,8.916,
2014-10,8.404,
