"",BBK01.OU4402,BBK01.OU4402_FLAGS
"",Sight deposits of social security funds / Landesbanken,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:26:11,
1968-12,0.101,
1969-01,0.096,
1969-02,0.082,
1969-03,0.089,
1969-04,0.067,
1969-05,0.072,
1969-06,0.153,
1969-07,0.092,
1969-08,0.088,
1969-09,0.136,
1969-10,0.063,
1969-11,0.124,
1969-12,0.097,
1970-01,0.084,
1970-02,0.073,
1970-03,0.087,
1970-04,0.073,
1970-05,0.079,
1970-06,0.117,
1970-07,0.094,
1970-08,0.072,
1970-09,0.108,
1970-10,0.057,
1970-11,0.068,
1970-12,0.072,
1971-01,0.060,
1971-02,0.069,
1971-03,0.074,
1971-04,0.057,
1971-05,0.068,
1971-06,0.133,
1971-07,0.061,
1971-08,0.079,
1971-09,0.107,
1971-10,0.079,
1971-11,0.078,
1971-12,0.112,
1972-01,0.085,
1972-02,0.080,
1972-03,0.107,
1972-04,0.093,
1972-05,0.088,
1972-06,0.174,
1972-07,0.070,
1972-08,0.090,
1972-09,0.112,
1972-10,0.201,
1972-11,0.101,
1972-12,0.138,
1973-01,0.133,
1973-02,0.115,
1973-03,0.096,
1973-04,0.262,
1973-05,0.114,
1973-06,0.147,
1973-07,0.103,
1973-08,0.094,
1973-09,0.111,
1973-10,0.112,
1973-11,0.173,
1973-12,0.172,
1974-01,0.131,
1974-02,0.126,
1974-03,0.150,
1974-04,0.150,
1974-05,0.160,
1974-06,0.174,
1974-07,0.137,
1974-08,0.157,
1974-09,0.122,
1974-10,0.102,
1974-11,0.269,
1974-12,0.250,
1975-01,0.329,
1975-02,0.133,
1975-03,0.116,
1975-04,0.144,
1975-05,0.170,
1975-06,0.230,
1975-07,0.100,
1975-08,0.119,
1975-09,0.104,
1975-10,0.147,
1975-11,0.214,
1975-12,0.217,
1976-01,0.145,
1976-02,0.120,
1976-03,0.137,
1976-04,0.142,
1976-05,0.221,
1976-06,0.316,
1976-07,0.244,
1976-08,0.196,
1976-09,0.164,
1976-10,0.143,
1976-11,0.230,
1976-12,0.209,
1977-01,0.152,
1977-02,0.218,
1977-03,0.328,
1977-04,0.289,
1977-05,0.275,
1977-06,0.365,
1977-07,0.211,
1977-08,0.162,
1977-09,0.181,
1977-10,0.182,
1977-11,0.226,
1977-12,0.197,
1978-01,0.187,
1978-02,0.212,
1978-03,0.215,
1978-04,0.177,
1978-05,0.240,
1978-06,0.318,
1978-07,0.184,
1978-08,0.167,
1978-09,0.207,
1978-10,0.227,
1978-11,0.270,
1978-12,0.265,
1979-01,0.234,
1979-02,0.269,
1979-03,0.309,
1979-04,0.176,
1979-05,0.248,
1979-06,0.313,
1979-07,0.304,
1979-08,0.287,
1979-09,0.310,
1979-10,0.230,
1979-11,0.447,
1979-12,0.493,
1980-01,0.267,
1980-02,0.200,
1980-03,0.220,
1980-04,0.174,
1980-05,0.277,
1980-06,0.462,
1980-07,0.261,
1980-08,0.370,
1980-09,0.340,
1980-10,0.291,
1980-11,0.411,
1980-12,0.417,
1981-01,0.260,
1981-02,0.276,
1981-03,0.279,
1981-04,0.262,
1981-05,0.296,
1981-06,0.304,
1981-07,0.256,
1981-08,0.264,
1981-09,0.254,
1981-10,0.224,
1981-11,0.301,
1981-12,0.474,
1982-01,0.295,
1982-02,0.322,
1982-03,0.265,
1982-04,0.245,
1982-05,0.409,
1982-06,0.331,
1982-07,0.350,
1982-08,0.352,
1982-09,0.299,
1982-10,0.265,
1982-11,0.344,
1982-12,0.487,
1983-01,0.343,
1983-02,0.387,
1983-03,0.305,
1983-04,0.315,
1983-05,0.453,
1983-06,0.560,
1983-07,0.429,
1983-08,0.463,
1983-09,0.442,
1983-10,0.417,
1983-11,0.516,
1983-12,0.800,
1984-01,0.488,
1984-02,0.492,
1984-03,0.337,
1984-04,0.303,
1984-05,0.570,
1984-06,0.533,
1984-07,0.504,
1984-08,0.458,
1984-09,0.423,
1984-10,0.411,
1984-11,0.525,
1984-12,0.693,
1985-01,0.705,
1985-02,0.480,
1985-03,0.517,
1985-04,0.473,
1985-05,0.597,
1985-06,0.604,
1985-07,0.467,
1985-08,0.523,
1985-09,0.483,
1985-10,0.563,
1985-11,0.636,
1985-12,0.826,
1986-01,0.664,
1986-02,0.557,
1986-03,0.524,
1986-04,0.475,
1986-05,0.574,
1986-06,0.562,
1986-07,0.540,
1986-08,0.425,
1986-09,0.473,
1986-10,0.459,
1986-11,0.517,
1986-12,0.629,
1987-01,0.629,
1987-02,0.557,
1987-03,0.487,
1987-04,0.416,
1987-05,0.435,
1987-06,0.554,
1987-07,0.447,
1987-08,0.408,
1987-09,0.437,
1987-10,0.447,
1987-11,0.545,
1987-12,0.614,
1988-01,0.425,
1988-02,0.756,
1988-03,0.702,
1988-04,0.488,
1988-05,0.490,
1988-06,0.641,
1988-07,0.569,
1988-08,0.583,
1988-09,0.488,
1988-10,0.419,
1988-11,0.623,
1988-12,0.781,
1989-01,0.488,
1989-02,0.457,
1989-03,0.403,
1989-04,0.375,
1989-05,0.570,
1989-06,0.469,
1989-07,0.452,
1989-08,0.462,
1989-09,0.588,
1989-10,0.484,
1989-11,0.462,
1989-12,0.814,
1990-01,0.437,
1990-02,0.742,
1990-03,0.425,
1990-04,0.464,
1990-05,0.449,
1990-06,0.497,
1990-07,0.516,
1990-08,0.427,
1990-09,0.579,
1990-10,0.474,
1990-11,0.538,
1990-12,0.816,
1991-01,0.516,
1991-02,0.492,
1991-03,0.658,
1991-04,0.483,
1991-05,0.617,
1991-06,0.839,
1991-07,0.673,
1991-08,0.639,
1991-09,0.610,
1991-10,0.473,
1991-11,0.704,
1991-12,1.445,
1992-01,0.739,
1992-02,0.810,
1992-03,0.828,
1992-04,0.655,
1992-05,0.512,
1992-06,0.708,
1992-07,0.706,
1992-08,0.853,
1992-09,0.802,
1992-10,0.614,
1992-11,0.762,
1992-12,1.090,
1993-01,0.584,
1993-02,0.546,
1993-03,0.691,
1993-04,0.409,
1993-05,0.530,
1993-06,0.437,
1993-07,0.659,
1993-08,0.457,
1993-09,0.720,
1993-10,0.623,
1993-11,0.663,
1993-12,0.617,
1994-01,0.609,
1994-02,0.567,
1994-03,0.475,
1994-04,0.493,
1994-05,0.629,
1994-06,0.744,
1994-07,0.690,
1994-08,0.781,
1994-09,0.837,
1994-10,0.531,
1994-11,0.655,
1994-12,1.412,
1995-01,0.876,
1995-02,0.992,
1995-03,0.820,
1995-04,1.102,
1995-05,0.667,
1995-06,0.654,
1995-07,0.822,
1995-08,0.785,
1995-09,0.966,
1995-10,0.710,
1995-11,0.864,
1995-12,0.843,
1996-01,0.772,
1996-02,0.660,
1996-03,0.556,
1996-04,0.923,
1996-05,1.165,
1996-06,1.060,
1996-07,0.924,
1996-08,0.937,
1996-09,0.834,
1996-10,0.884,
1996-11,0.936,
1996-12,1.271,
1997-01,1.000,
1997-02,0.824,
1997-03,0.866,
1997-04,0.870,
1997-05,0.743,
1997-06,0.963,
1997-07,0.864,
1997-08,0.887,
1997-09,0.483,
1997-10,0.540,
1997-11,0.837,
1997-12,1.408,
1998-01,0.777,
1998-02,0.395,
1998-03,0.574,
1998-04,0.602,
1998-05,0.642,
1998-06,0.666,
1998-07,0.398,
1998-08,0.539,
1998-09,0.538,
1998-10,0.443,
1998-11,0.525,
1998-12,1.416,
1999-01,0.659,
1999-02,0.717,
1999-03,0.487,
1999-04,0.488,
1999-05,0.615,
1999-06,0.709,
1999-07,0.447,
1999-08,0.941,
1999-09,0.504,
1999-10,0.544,
1999-11,0.978,
1999-12,0.892,
2000-01,0.538,
2000-02,0.465,
2000-03,0.506,
2000-04,0.509,
2000-05,0.400,
2000-06,0.933,
2000-07,0.467,
2000-08,0.420,
2000-09,0.506,
2000-10,0.900,
2000-11,0.493,
2000-12,0.454,
2001-01,0.532,
2001-02,0.401,
2001-03,0.452,
2001-04,0.574,
2001-05,0.544,
2001-06,0.735,
2001-07,0.358,
2001-08,0.513,
2001-09,0.608,
2001-10,0.509,
2001-11,0.842,
2001-12,0.554,
2002-01,0.511,
2002-02,0.532,
2002-03,0.487,
2002-04,0.526,
2002-05,0.444,
2002-06,0.915,
2002-07,0.664,
2002-08,0.677,
2002-09,0.683,
2002-10,0.604,
2002-11,0.561,
2002-12,0.671,
2003-01,0.455,
2003-02,0.415,
2003-03,0.522,
2003-04,0.517,
2003-05,0.488,
2003-06,1.070,
2003-07,0.479,
2003-08,0.419,
2003-09,0.444,
2003-10,0.426,
2003-11,0.563,
2003-12,0.566,
2004-01,0.532,
2004-02,0.583,
2004-03,0.641,
2004-04,0.557,
2004-05,0.479,
2004-06,0.694,
2004-07,0.468,
2004-08,0.566,
2004-09,0.541,
2004-10,0.574,
2004-11,0.533,
2004-12,0.456,
2005-01,0.430,
2005-02,0.576,
2005-03,0.645,
2005-04,0.461,
2005-05,0.493,
2005-06,0.588,
2005-07,0.525,
2005-08,0.516,
2005-09,0.647,
2005-10,0.750,
2005-11,0.925,
2005-12,0.654,
2006-01,0.947,
2006-02,1.001,
2006-03,0.889,
2006-04,0.828,
2006-05,1.158,
2006-06,1.991,
2006-07,1.229,
2006-08,1.164,
2006-09,1.158,
2006-10,0.984,
2006-11,1.860,
2006-12,2.407,
2007-01,1.248,
2007-02,1.322,
2007-03,1.497,
2007-04,1.154,
2007-05,1.539,
2007-06,1.633,
2007-07,1.386,
2007-08,1.454,
2007-09,1.714,
2007-10,1.233,
2007-11,1.837,
2007-12,1.488,
2008-01,1.380,
2008-02,1.619,
2008-03,1.518,
2008-04,1.164,
2008-05,1.815,
2008-06,1.325,
2008-07,1.257,
2008-08,1.384,
2008-09,1.610,
2008-10,1.266,
2008-11,2.120,
2008-12,3.029,
2009-01,2.369,
2009-02,2.863,
2009-03,2.453,
2009-04,2.837,
2009-05,2.247,
2009-06,2.349,
2009-07,2.239,
2009-08,2.459,
2009-09,2.967,
2009-10,1.952,
2009-11,2.525,
2009-12,2.269,
2010-01,2.723,
2010-02,2.656,
2010-03,2.455,
2010-04,1.935,
2010-05,2.676,
2010-06,2.440,
2010-07,2.060,
2010-08,1.920,
2010-09,2.018,
2010-10,1.641,
2010-11,3.185,
2010-12,2.062,
2011-01,2.595,
2011-02,2.257,
2011-03,1.957,
2011-04,2.576,
2011-05,1.861,
2011-06,2.770,
2011-07,2.077,
2011-08,1.668,
2011-09,1.044,
2011-10,1.271,
2011-11,1.521,
2011-12,0.971,
2012-01,2.312,
2012-02,2.162,
2012-03,2.101,
2012-04,2.082,
2012-05,2.176,
2012-06,1.716,
2012-07,1.242,
2012-08,1.138,
2012-09,1.757,
2012-10,1.731,
2012-11,1.296,
2012-12,1.018,
2013-01,1.121,
2013-02,1.609,
2013-03,0.833,
2013-04,1.777,
2013-05,1.246,
2013-06,2.153,
2013-07,1.649,
2013-08,1.222,
2013-09,0.906,
2013-10,0.946,
2013-11,1.705,
2013-12,1.243,
2014-01,1.183,
2014-02,1.149,
2014-03,1.092,
2014-04,0.896,
2014-05,1.610,
2014-06,1.303,
2014-07,0.908,
2014-08,1.007,
2014-09,1.080,
2014-10,0.945,
2014-11,1.862,
2014-12,2.563,Provisional value
