"",BBK01.OUH174,BBK01.OUH174_FLAGS
"",Time deposits of domestic non-banks (non-MFIs) / for more than two years / Savings banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:17:27,
1999-01,6.451,
1999-02,6.520,
1999-03,6.475,
1999-04,6.502,
1999-05,6.476,
1999-06,6.470,
1999-07,6.605,
1999-08,6.611,
1999-09,6.685,
1999-10,6.650,
1999-11,6.630,
1999-12,6.561,
2000-01,6.598,
2000-02,6.677,
2000-03,6.665,
2000-04,6.756,
2000-05,6.744,
2000-06,6.759,
2000-07,7.246,
2000-08,7.365,
2000-09,7.053,
2000-10,7.074,
2000-11,7.069,
2000-12,7.046,
2001-01,7.133,
2001-02,7.214,
2001-03,7.328,
2001-04,7.295,
2001-05,7.493,
2001-06,7.526,
2001-07,7.627,
2001-08,7.710,
2001-09,7.989,
2001-10,8.129,
2001-11,8.177,
2001-12,8.815,
2002-01,8.650,
2002-02,8.680,
2002-03,8.733,
2002-04,8.768,
2002-05,8.814,
2002-06,8.850,
2002-07,8.871,
2002-08,8.907,
2002-09,8.890,
2002-10,8.911,
2002-11,8.916,
2002-12,9.081,
2003-01,9.142,
2003-02,9.285,
2003-03,9.301,
2003-04,9.224,
2003-05,9.278,
2003-06,9.607,
2003-07,9.500,
2003-08,9.494,
2003-09,9.464,
2003-10,9.459,
2003-11,9.495,
2003-12,9.691,
2004-01,9.714,
2004-02,9.819,
2004-03,9.708,
2004-04,9.836,
2004-05,9.913,
2004-06,9.962,
2004-07,10.100,
2004-08,10.098,
2004-09,10.261,
2004-10,10.104,
2004-11,10.332,
2004-12,10.342,
2005-01,10.494,
2005-02,10.618,
2005-03,10.601,
2005-04,10.679,
2005-05,10.609,
2005-06,10.805,
2005-07,11.101,
2005-08,11.170,
2005-09,11.076,
2005-10,11.275,
2005-11,11.378,
2005-12,11.392,
2006-01,11.498,
2006-02,11.604,
2006-03,11.629,
2006-04,11.741,
2006-05,11.736,
2006-06,11.825,
2006-07,11.871,
2006-08,11.896,
2006-09,11.894,
2006-10,11.949,
2006-11,11.963,
2006-12,11.927,
2007-01,11.945,
2007-02,11.953,
2007-03,11.873,
2007-04,11.927,
2007-05,11.905,
2007-06,11.824,
2007-07,11.844,
2007-08,11.806,
2007-09,11.808,
2007-10,11.779,
2007-11,11.750,
2007-12,11.768,
2008-01,11.746,
2008-02,11.720,
2008-03,11.649,
2008-04,11.623,
2008-05,11.660,
2008-06,11.669,
2008-07,11.751,
2008-08,11.811,
2008-09,12.022,
2008-10,12.049,
2008-11,12.087,
2008-12,12.572,
2009-01,12.112,
2009-02,12.103,
2009-03,12.082,
2009-04,12.243,
2009-05,12.378,
2009-06,12.696,
2009-07,12.823,
2009-08,12.898,
2009-09,12.944,
2009-10,13.157,
2009-11,13.193,
2009-12,13.247,
2010-01,13.228,
2010-02,13.465,
2010-03,13.653,
2010-04,13.698,
2010-05,13.745,
2010-06,13.767,
2010-07,13.204,
2010-08,13.133,
2010-09,13.139,
2010-10,13.058,
2010-11,12.958,
2010-12,13.123,
2011-01,13.241,
2011-02,13.152,
2011-03,13.546,
2011-04,13.762,
2011-05,13.846,
2011-06,13.978,
2011-07,14.034,
2011-08,13.970,
2011-09,13.913,
2011-10,13.995,
2011-11,13.961,
2011-12,13.984,
2012-01,13.596,
2012-02,13.622,
2012-03,13.559,
2012-04,13.553,
2012-05,13.569,
2012-06,13.486,
2012-07,13.579,
2012-08,13.547,
2012-09,13.513,
2012-10,13.475,
2012-11,13.380,
2012-12,13.403,
2013-01,13.479,
2013-02,13.629,
2013-03,13.767,
2013-04,13.825,
2013-05,13.960,
2013-06,13.953,
2013-07,14.029,
2013-08,14.050,
2013-09,14.115,
2013-10,14.088,
2013-11,14.054,
2013-12,14.036,
2014-01,14.109,
2014-02,14.132,
2014-03,14.023,
2014-04,13.951,
2014-05,14.001,
2014-06,13.881,
2014-07,13.909,
2014-08,13.794,
2014-09,12.464,
2014-10,12.447,
2014-11,13.837,
2014-12,13.858,Provisional value
