"",BBK01.OUB357,BBK01.OUB357_FLAGS
"",Loans to local government and local government associations for up to and including one year / Commercial banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:57:29,
1999-01,3.141,
1999-02,2.507,
1999-03,2.416,
1999-04,2.595,
1999-05,2.393,
1999-06,2.565,
1999-07,2.609,
1999-08,2.276,
1999-09,2.545,
1999-10,2.549,
1999-11,2.374,
1999-12,2.725,
2000-01,2.733,
2000-02,2.465,
2000-03,2.567,
2000-04,2.978,
2000-05,2.701,
2000-06,3.072,
2000-07,2.646,
2000-08,2.319,
2000-09,2.332,
2000-10,2.794,
2000-11,2.991,
2000-12,3.005,
2001-01,3.733,
2001-02,3.496,
2001-03,3.618,
2001-04,3.873,
2001-05,3.516,
2001-06,3.969,
2001-07,3.844,
2001-08,3.505,
2001-09,3.509,
2001-10,3.943,
2001-11,3.909,
2001-12,4.244,
2002-01,4.437,
2002-02,4.440,
2002-03,4.870,
2002-04,5.027,
2002-05,4.721,
2002-06,5.399,
2002-07,4.955,
2002-08,4.726,
2002-09,5.048,
2002-10,5.311,
2002-11,5.249,
2002-12,5.385,
2003-01,5.689,
2003-02,5.359,
2003-03,5.493,
2003-04,5.537,
2003-05,5.423,
2003-06,5.527,
2003-07,5.679,
2003-08,5.508,
2003-09,6.287,
2003-10,6.742,
2003-11,6.602,
2003-12,6.650,
2004-01,6.713,
2004-02,6.690,
2004-03,6.734,
2004-04,6.870,
2004-05,6.767,
2004-06,6.850,
2004-07,7.034,
2004-08,6.235,
2004-09,6.596,
2004-10,6.747,
2004-11,6.441,
2004-12,6.485,
2005-01,7.079,
2005-02,6.967,
2005-03,7.648,
2005-04,7.665,
2005-05,7.026,
2005-06,7.363,
2005-07,7.170,
2005-08,6.248,
2005-09,7.143,
2005-10,7.144,
2005-11,7.171,
2005-12,7.413,
2006-01,7.707,
2006-02,7.342,
2006-03,7.582,
2006-04,7.865,
2006-05,6.899,
2006-06,7.693,
2006-07,7.029,
2006-08,6.568,
2006-09,7.314,
2006-10,7.187,
2006-11,6.535,
2006-12,6.298,
2007-01,6.370,
2007-02,6.376,
2007-03,6.377,
2007-04,6.306,
2007-05,5.857,
2007-06,6.098,
2007-07,5.329,
2007-08,5.274,
2007-09,5.721,
2007-10,6.227,
2007-11,5.988,
2007-12,6.098,
2008-01,7.433,
2008-02,7.332,
2008-03,7.056,
2008-04,7.968,
2008-05,7.561,
2008-06,8.826,
2008-07,9.266,
2008-08,8.812,
2008-09,10.042,
2008-10,9.716,
2008-11,9.327,
2008-12,9.708,
2009-01,10.694,
2009-02,10.971,
2009-03,11.418,
2009-04,11.510,
2009-05,10.558,
2009-06,11.146,
2009-07,11.139,
2009-08,10.513,
2009-09,11.238,
2009-10,11.280,
2009-11,11.467,
2009-12,11.243,
2010-01,12.327,
2010-02,12.858,
2010-03,12.980,
2010-04,13.392,
2010-05,13.123,
2010-06,13.588,
2010-07,12.622,
2010-08,11.996,
2010-09,12.583,
2010-10,12.892,
2010-11,12.720,
2010-12,11.969,
2011-01,12.702,
2011-02,12.257,
2011-03,12.324,
2011-04,11.918,
2011-05,11.719,
2011-06,11.493,
2011-07,11.744,
2011-08,10.858,
2011-09,11.470,
2011-10,11.656,
2011-11,11.719,
2011-12,12.238,
2012-01,12.559,
2012-02,12.623,
2012-03,12.193,
2012-04,12.315,
2012-05,12.139,
2012-06,12.771,
2012-07,13.173,
2012-08,12.311,
2012-09,12.881,
2012-10,13.229,
2012-11,12.776,
2012-12,12.996,
2013-01,13.678,
2013-02,13.614,
2013-03,13.891,
2013-04,14.096,
2013-05,13.745,
2013-06,13.944,
2013-07,14.643,
2013-08,13.886,
2013-09,14.121,
2013-10,14.361,
2013-11,14.097,
2013-12,14.349,
2014-01,14.699,
2014-02,14.388,
2014-03,15.133,
2014-04,15.700,
2014-05,14.844,
2014-06,15.212,
2014-07,15.499,
2014-08,14.751,
2014-09,14.857,
2014-10,15.260,
2014-11,15.281,
2014-12,14.706,Provisional value
