"",BBK01.QUV981,BBK01.QUV981_FLAGS
"",Banks in Germany: Short-term liabilities to non-residents / Latvia / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:10:25,
2001-12,0.274,
2002-01,0.173,
2002-02,0.195,
2002-03,0.230,
2002-04,0.212,
2002-05,0.203,
2002-06,0.213,
2002-07,0.207,
2002-08,0.272,
2002-09,0.249,
2002-10,0.225,
2002-11,0.198,
2002-12,0.289,
2003-01,0.219,
2003-02,0.227,
2003-03,0.292,
2003-04,0.270,
2003-05,0.273,
2003-06,0.281,
2003-07,0.276,
2003-08,0.271,
2003-09,0.350,
2003-10,0.345,
2003-11,0.269,
2003-12,0.315,
2004-01,0.324,
2004-02,0.305,
2004-03,0.343,
2004-04,0.265,
2004-05,0.236,
2004-06,0.412,
2004-07,0.372,
2004-08,0.267,
2004-09,0.334,
2004-10,0.256,
2004-11,0.337,
2004-12,0.355,
2005-01,0.230,
2005-02,0.260,
2005-03,0.271,
2005-04,0.247,
2005-05,0.240,
2005-06,0.231,
2005-07,0.276,
2005-08,0.168,
2005-09,0.297,
2005-10,0.253,
2005-11,0.234,
2005-12,0.330,
2006-01,0.302,
2006-02,0.375,
2006-03,0.224,
2006-04,0.193,
2006-05,0.197,
2006-06,0.213,
2006-07,0.207,
2006-08,0.186,
2006-09,0.234,
2006-10,0.241,
2006-11,0.283,
2006-12,0.229,
2007-01,0.257,
2007-02,0.193,
2007-03,0.199,
2007-04,0.194,
2007-05,0.246,
2007-06,0.218,
2007-07,0.346,
2007-08,0.261,
2007-09,0.464,
2007-10,0.190,
2007-11,0.490,
2007-12,0.364,
2008-01,0.295,
2008-02,0.316,
2008-03,0.275,
2008-04,0.277,
2008-05,0.463,
2008-06,0.458,
2008-07,0.342,
2008-08,0.747,
2008-09,0.600,
2008-10,0.287,
2008-11,0.334,
2008-12,0.398,
2009-01,0.343,
2009-02,0.376,
2009-03,0.273,
2009-04,0.403,
2009-05,0.402,
2009-06,0.290,
2009-07,0.406,
2009-08,0.411,
2009-09,0.521,
2009-10,0.733,
2009-11,0.783,
2009-12,0.568,
2010-01,0.702,
2010-02,0.530,
2010-03,0.764,
2010-04,0.744,
2010-05,0.678,
2010-06,0.635,
2010-07,0.638,
2010-08,0.600,
2010-09,0.570,
2010-10,0.735,
2010-11,0.648,
2010-12,0.872,
2011-01,0.712,
2011-02,0.799,
2011-03,0.932,
2011-04,1.005,
2011-05,0.801,
2011-06,0.952,
2011-07,0.864,
2011-08,0.851,
2011-09,0.866,
2011-10,0.858,
2011-11,0.747,
2011-12,0.824,
2012-01,0.910,
2012-02,1.017,
2012-03,0.879,
2012-04,0.879,
2012-05,0.932,
2012-06,0.747,
2012-07,0.747,
2012-08,0.760,
2012-09,0.804,
2012-10,0.860,
2012-11,0.947,
2012-12,0.714,
2013-01,0.816,
2013-02,0.772,
2013-03,0.672,
2013-04,0.724,
2013-05,0.805,
2013-06,0.879,
2013-07,1.095,
2013-08,0.946,
2013-09,0.921,
2013-10,1.504,
2013-11,1.148,
2013-12,0.969,
2014-01,1.045,
2014-02,1.179,
2014-03,0.919,
2014-04,1.024,
2014-05,1.008,
2014-06,1.071,
2014-07,1.295,
2014-08,1.293,
2014-09,1.181,
2014-10,1.348,
2014-11,1.295,
2014-12,1.285,
