"",BBK01.OUP001,BBK01.OUP001_FLAGS
"",Money market paper issued by banks (MFIs) / Foreign banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:44:27,
1993-12,0.003,
1994-01,0.003,
1994-02,0.003,
1994-03,0.004,
1994-04,0.004,
1994-05,0.004,
1994-06,0.004,
1994-07,0.006,
1994-08,0.007,
1994-09,0.005,
1994-10,0.007,
1994-11,0.007,
1994-12,0.010,
1995-01,0.010,
1995-02,0.009,
1995-03,0.032,
1995-04,0.010,
1995-05,0.009,
1995-06,0.014,
1995-07,0.014,
1995-08,0.009,
1995-09,0.008,
1995-10,0.008,
1995-11,0.008,
1995-12,0.006,
1996-01,0.010,
1996-02,0.014,
1996-03,0.010,
1996-04,0.011,
1996-05,0.011,
1996-06,0.010,
1996-07,0.033,
1996-08,0.034,
1996-09,0.033,
1996-10,0.032,
1996-11,0.007,
1996-12,0.007,
1997-01,0.007,
1997-02,0.004,
1997-03,0.004,
1997-04,0.005,
1997-05,0.008,
1997-06,0.049,
1997-07,0.050,
1997-08,0.044,
1997-09,0.004,
1997-10,0.004,
1997-11,0.004,
1997-12,0.030,
1998-01,-,Nothing exists
1998-02,0.001,
1998-03,0.759,
1998-04,0.005,
1998-05,0.033,
1998-06,0.005,
1998-07,0.080,
1998-08,0.028,
1998-09,0.039,
1998-10,0.256,
1998-11,0.677,
1998-12,0.156,
1999-01,0.147,
1999-02,0.404,
1999-03,0.088,
1999-04,0.311,
1999-05,0.214,
1999-06,0.451,
1999-07,0.280,
1999-08,0.408,
1999-09,0.742,
1999-10,0.472,
1999-11,0.311,
1999-12,0.104,
2000-01,0.005,
2000-02,0.007,
2000-03,0.170,
2000-04,0.180,
2000-05,0.248,
2000-06,0.379,
2000-07,0.452,
2000-08,0.525,
2000-09,0.473,
2000-10,0.555,
2000-11,0.415,
2000-12,0.301,
2001-01,0.301,
2001-02,0.656,
2001-03,1.194,
2001-04,1.188,
2001-05,1.247,
2001-06,0.820,
2001-07,0.654,
2001-08,0.749,
2001-09,0.761,
2001-10,0.571,
2001-11,0.473,
2001-12,0.432,
2002-01,0.886,
2002-02,0.657,
2002-03,0.472,
2002-04,0.660,
2002-05,1.021,
2002-06,0.982,
2002-07,.,No value available
2002-08,0.831,
2002-09,0.879,
2002-10,0.520,
2002-11,0.297,
2002-12,0.150,
2003-01,1.363,
2003-02,1.565,
2003-03,1.865,
2003-04,1.522,
2003-05,1.604,
2003-06,1.243,
2003-07,1.261,
2003-08,1.174,
2003-09,1.235,
2003-10,0.952,
2003-11,1.227,
2003-12,1.145,
2004-01,0.793,
2004-02,0.673,
2004-03,0.363,
2004-04,0.311,
2004-05,0.470,
2004-06,0.738,
2004-07,0.434,
2004-08,0.523,
2004-09,0.447,
2004-10,0.593,
2004-11,0.698,
2004-12,0.643,
2005-01,0.191,
2005-02,0.206,
2005-03,0.044,
2005-04,0.029,
2005-05,0.029,
2005-06,0.005,
2005-07,0.040,
2005-08,0.040,
2005-09,0.039,
2005-10,0.039,
2005-11,0.039,
2005-12,0.335,
2006-01,0.643,
2006-02,0.895,
2006-03,2.073,
2006-04,2.042,
2006-05,2.004,
2006-06,2.305,
2006-07,1.883,
2006-08,1.796,
2006-09,1.896,
2006-10,2.102,
2006-11,2.102,
2006-12,2.121,
2007-01,2.470,
2007-02,2.449,
2007-03,2.456,
2007-04,2.504,
2007-05,2.499,
2007-06,2.670,
2007-07,2.385,
2007-08,2.870,
2007-09,2.836,
2007-10,3.604,
2007-11,4.265,
2007-12,6.606,
2008-01,7.514,
2008-02,7.404,
2008-03,7.047,
2008-04,7.364,
2008-05,8.797,
2008-06,8.733,
2008-07,8.508,
2008-08,8.532,
2008-09,7.888,
2008-10,7.165,
2008-11,9.113,
2008-12,8.316,
2009-01,6.714,
2009-02,6.461,
2009-03,2.607,
2009-04,2.324,
2009-05,1.075,
2009-06,0.900,
2009-07,0.926,
2009-08,0.942,
2009-09,0.667,
2009-10,0.141,
2009-11,0.102,
2009-12,2.501,
2010-01,2.494,
2010-02,2.497,
2010-03,2.150,
2010-04,2.150,
2010-05,2.149,
2010-06,2.150,
2010-07,2.150,
2010-08,3.074,
2010-09,2.825,
2010-10,2.787,
2010-11,2.351,
2010-12,0.677,
2011-01,0.354,
2011-02,0.004,
2011-03,0.004,
2011-04,0.003,
2011-05,1.602,
2011-06,1.614,
2011-07,1.616,
2011-08,1.616,
2011-09,1.614,
2011-10,1.618,
2011-11,1.614,
2011-12,1.615,
2012-01,1.616,
2012-02,1.716,
2012-03,1.720,
2012-04,1.719,
2012-05,3.070,
2012-06,3.002,
2012-07,3.002,
2012-08,3.003,
2012-09,3.003,
2012-10,3.008,
2012-11,3.011,
2012-12,3.005,
2013-01,3.003,
2013-02,3.003,
2013-03,3.003,
2013-04,0.003,
2013-05,0.094,
2013-06,0.585,
2013-07,0.632,
2013-08,0.590,
2013-09,1.089,
2013-10,1.097,
2013-11,2.098,
2013-12,2.601,
2014-01,2.565,
2014-02,2.544,
2014-03,2.524,
2014-04,3.531,
2014-05,3.533,
2014-06,3.516,
2014-07,2.771,
2014-08,2.767,
2014-09,2.772,
2014-10,2.817,
2014-11,2.858,
2014-12,2.881,Provisional value
