"",BBK01.RU5758,BBK01.RU5758_FLAGS
"","Banks in Germany: Liabilities to non-residents, total / Peru / All currencies",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:22:11,
1982-06,0.018,
1982-07,0.017,
1982-08,0.026,
1982-09,0.016,
1982-10,0.018,
1982-11,0.021,
1982-12,0.016,
1983-01,0.024,
1983-02,0.016,
1983-03,0.015,
1983-04,0.017,
1983-05,0.017,
1983-06,0.017,
1983-07,0.019,
1983-08,0.016,
1983-09,0.016,
1983-10,0.014,
1983-11,0.017,
1983-12,0.018,
1984-01,0.018,
1984-02,0.033,
1984-03,0.018,
1984-04,0.017,
1984-05,0.017,
1984-06,0.017,
1984-07,0.021,
1984-08,0.017,
1984-09,0.020,
1984-10,0.018,
1984-11,0.044,
1984-12,0.098,
1985-01,0.100,
1985-02,0.097,
1985-03,0.101,
1985-04,0.102,
1985-05,0.101,
1985-06,0.099,
1985-07,0.120,
1985-08,0.125,
1985-09,0.117,
1985-10,0.019,
1985-11,0.021,
1985-12,0.019,
1986-01,0.019,
1986-02,0.020,
1986-03,0.024,
1986-04,0.022,
1986-05,0.025,
1986-06,0.023,
1986-07,0.024,
1986-08,0.035,
1986-09,0.031,
1986-10,0.028,
1986-11,0.028,
1986-12,0.027,
1987-01,0.031,
1987-02,0.029,
1987-03,0.031,
1987-04,0.032,
1987-05,0.031,
1987-06,0.025,
1987-07,0.030,
1987-08,0.031,
1987-09,0.034,
1987-10,0.036,
1987-11,0.035,
1987-12,0.035,
1988-01,0.037,
1988-02,0.039,
1988-03,0.043,
1988-04,0.038,
1988-05,0.044,
1988-06,0.044,
1988-07,0.048,
1988-08,0.049,
1988-09,0.044,
1988-10,0.041,
1988-11,0.037,
1988-12,0.031,
1989-01,0.036,
1989-02,0.038,
1989-03,0.037,
1989-04,0.035,
1989-05,0.038,
1989-06,0.037,
1989-07,0.040,
1989-08,0.043,
1989-09,0.039,
1989-10,0.053,
1989-11,0.049,
1989-12,0.049,
1990-01,0.046,
1990-02,0.045,
1990-03,0.052,
1990-04,0.048,
1990-05,0.048,
1990-06,0.054,
1990-07,0.053,
1990-08,0.047,
1990-09,0.050,
1990-10,0.050,
1990-11,0.046,
1990-12,0.046,
1991-01,0.046,
1991-02,0.047,
1991-03,0.051,
1991-04,0.049,
1991-05,0.055,
1991-06,0.057,
1991-07,0.054,
1991-08,0.055,
1991-09,0.051,
1991-10,0.052,
1991-11,0.048,
1991-12,0.047,
1992-01,0.049,
1992-02,0.049,
1992-03,.,No value available
1992-04,.,No value available
1992-05,.,No value available
1992-06,0.043,
1992-07,0.042,
1992-08,0.041,
1992-09,0.047,
1992-10,0.050,
1992-11,0.045,
1992-12,0.044,
1993-01,0.043,
1993-02,0.048,
1993-03,0.047,
1993-04,0.048,
1993-05,0.049,
1993-06,0.046,
1993-07,0.046,
1993-08,0.045,
1993-09,0.043,
1993-10,0.045,
1993-11,0.044,
1993-12,0.045,
1994-01,0.048,
1994-02,0.043,
1994-03,0.044,
1994-04,0.041,
1994-05,0.038,
1994-06,0.043,
1994-07,0.043,
1994-08,0.044,
1994-09,0.040,
1994-10,0.038,
1994-11,0.042,
1994-12,0.037,
1995-01,0.044,
1995-02,0.042,
1995-03,0.040,
1995-04,0.040,
1995-05,0.045,
1995-06,0.044,
1995-07,0.042,
1995-08,0.044,
1995-09,0.042,
1995-10,0.039,
1995-11,0.041,
1995-12,0.042,
1996-01,0.038,
1996-02,0.039,
1996-03,0.038,
1996-04,0.041,
1996-05,0.040,
1996-06,0.042,
1996-07,0.041,
1996-08,0.047,
1996-09,0.038,
1996-10,0.037,
1996-11,0.038,
1996-12,0.039,
1997-01,0.036,
1997-02,0.037,
1997-03,0.035,
1997-04,0.037,
1997-05,0.037,
1997-06,0.036,
1997-07,0.037,
1997-08,0.036,
1997-09,0.035,
1997-10,0.034,
1997-11,0.034,
1997-12,0.034,
1998-01,0.040,
1998-02,0.036,
1998-03,0.034,
1998-04,0.041,
1998-05,0.038,
1998-06,0.046,
1998-07,0.040,
1998-08,0.046,
1998-09,0.037,
1998-10,0.037,
1998-11,0.039,
1998-12,0.121,
1999-01,0.117,
1999-02,0.119,
1999-03,0.138,
1999-04,0.067,
1999-05,0.056,
1999-06,0.056,
1999-07,0.055,
1999-08,0.057,
1999-09,0.057,
1999-10,0.061,
1999-11,0.059,
1999-12,0.060,
2000-01,0.060,
2000-02,0.056,
2000-03,0.053,
2000-04,0.057,
2000-05,0.057,
2000-06,0.077,
2000-07,0.087,
2000-08,0.097,
2000-09,0.080,
2000-10,0.089,
2000-11,0.081,
2000-12,0.087,
2001-01,0.084,
2001-02,0.077,
2001-03,0.061,
2001-04,0.064,
2001-05,0.067,
2001-06,0.065,
2001-07,0.060,
2001-08,0.067,
2001-09,0.076,
2001-10,0.088,
2001-11,0.089,
2001-12,0.092,
2002-01,0.049,
2002-02,0.053,
2002-03,0.061,
2002-04,0.051,
2002-05,0.048,
2002-06,0.085,
2002-07,0.064,
2002-08,0.036,
2002-09,0.037,
2002-10,0.039,
2002-11,0.040,
2002-12,0.082,
2003-01,0.056,
2003-02,0.059,
2003-03,0.047,
2003-04,0.050,
2003-05,0.051,
2003-06,0.063,
2003-07,0.047,
2003-08,0.050,
2003-09,0.050,
2003-10,0.050,
2003-11,0.058,
2003-12,0.059,
2004-01,0.054,
2004-02,0.071,
2004-03,0.075,
2004-04,0.082,
2004-05,0.092,
2004-06,0.109,
2004-07,0.133,
2004-08,0.132,
2004-09,0.151,
2004-10,0.135,
2004-11,0.151,
2004-12,0.140,
2005-01,0.147,
2005-02,0.150,
2005-03,0.167,
2005-04,0.188,
2005-05,0.207,
2005-06,0.178,
2005-07,0.176,
2005-08,0.133,
2005-09,0.146,
2005-10,0.136,
2005-11,0.145,
2005-12,0.144,
2006-01,0.135,
2006-02,0.145,
2006-03,0.142,
2006-04,0.135,
2006-05,0.128,
2006-06,0.132,
2006-07,0.164,
2006-08,0.175,
2006-09,0.196,
2006-10,0.223,
2006-11,0.240,
2006-12,0.260,
2007-01,0.267,
2007-02,0.262,
2007-03,0.255,
2007-04,0.175,
2007-05,0.188,
2007-06,0.181,
2007-07,0.155,
2007-08,0.113,
2007-09,0.130,
2007-10,0.114,
2007-11,0.117,
2007-12,0.109,
2008-01,0.112,
2008-02,0.101,
2008-03,0.085,
2008-04,0.072,
2008-05,0.064,
2008-06,0.063,
2008-07,0.067,
2008-08,0.071,
2008-09,0.075,
2008-10,0.090,
2008-11,0.086,
2008-12,0.112,
2009-01,0.092,
2009-02,0.096,
2009-03,0.096,
2009-04,0.088,
2009-05,0.082,
2009-06,0.118,
2009-07,0.088,
2009-08,0.085,
2009-09,0.128,
2009-10,0.084,
2009-11,0.105,
2009-12,0.088,
2010-01,0.088,
2010-02,0.086,
2010-03,0.085,
2010-04,0.096,
2010-05,0.095,
2010-06,0.086,
2010-07,0.087,
2010-08,0.094,
2010-09,0.091,
2010-10,0.114,
2010-11,0.108,
2010-12,0.099,
2011-01,0.115,
2011-02,0.097,
2011-03,0.089,
2011-04,0.080,
2011-05,0.128,
2011-06,0.103,
2011-07,0.096,
2011-08,0.090,
2011-09,0.103,
2011-10,0.084,
2011-11,0.083,
2011-12,0.103,
2012-01,0.082,
2012-02,0.079,
2012-03,0.085,
2012-04,0.078,
2012-05,0.087,
2012-06,0.096,
2012-07,0.116,
2012-08,0.101,
2012-09,0.116,
2012-10,0.095,
2012-11,0.147,
2012-12,0.170,
2013-01,0.156,
2013-02,0.118,
2013-03,0.110,
2013-04,0.103,
2013-05,0.130,
2013-06,0.124,
2013-07,0.130,
2013-08,0.133,
2013-09,0.148,
2013-10,0.170,
2013-11,0.160,
2013-12,0.139,
2014-01,0.160,
2014-02,0.144,
2014-03,0.149,
2014-04,0.133,
2014-05,0.148,
2014-06,0.131,
2014-07,0.149,
2014-08,0.148,
2014-09,0.172,
2014-10,0.176,
2014-11,0.173,
2014-12,0.166,
