"",BBK01.QX6270,BBK01.QX6270_FLAGS
"",Banks in Germany: Claims on non-residents / Algeria / Euro,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:16:10,
1995-01,1.088,
1995-02,1.073,
1995-03,1.039,
1995-04,1.030,
1995-05,1.006,
1995-06,0.978,
1995-07,0.964,
1995-08,0.971,
1995-09,0.987,
1995-10,0.991,
1995-11,0.997,
1995-12,0.985,
1996-01,0.967,
1996-02,0.917,
1996-03,0.928,
1996-04,0.854,
1996-05,0.834,
1996-06,0.829,
1996-07,0.794,
1996-08,0.786,
1996-09,0.780,
1996-10,0.761,
1996-11,0.776,
1996-12,0.718,
1997-01,0.703,
1997-02,0.694,
1997-03,0.685,
1997-04,0.667,
1997-05,0.650,
1997-06,0.646,
1997-07,0.637,
1997-08,0.622,
1997-09,0.631,
1997-10,0.626,
1997-11,0.629,
1997-12,0.576,
1998-01,0.568,
1998-02,0.567,
1998-03,0.562,
1998-04,0.560,
1998-05,0.559,
1998-06,0.534,
1998-07,0.525,
1998-08,0.524,
1998-09,0.542,
1998-10,0.530,
1998-11,0.522,
1998-12,0.497,
1999-01,0.528,
1999-02,0.468,
1999-03,0.448,
1999-04,0.446,
1999-05,0.426,
1999-06,0.423,
1999-07,0.421,
1999-08,0.420,
1999-09,0.424,
1999-10,0.432,
1999-11,0.454,
1999-12,0.429,
2000-01,0.431,
2000-02,0.430,
2000-03,0.435,
2000-04,0.436,
2000-05,0.426,
2000-06,0.423,
2000-07,0.400,
2000-08,0.414,
2000-09,0.457,
2000-10,0.414,
2000-11,0.419,
2000-12,0.428,
2001-01,0.420,
2001-02,0.419,
2001-03,0.427,
2001-04,0.432,
2001-05,0.431,
2001-06,0.444,
2001-07,0.455,
2001-08,0.467,
2001-09,0.472,
2001-10,0.470,
2001-11,0.472,
2001-12,0.469,
2002-01,0.434,
2002-02,0.435,
2002-03,0.440,
2002-04,0.473,
2002-05,0.486,
2002-06,0.497,
2002-07,0.472,
2002-08,0.471,
2002-09,0.432,
2002-10,0.432,
2002-11,0.440,
2002-12,0.421,
2003-01,0.426,
2003-02,0.426,
2003-03,0.426,
2003-04,0.435,
2003-05,0.456,
2003-06,0.413,
2003-07,0.408,
2003-08,0.405,
2003-09,0.396,
2003-10,0.389,
2003-11,0.386,
2003-12,0.365,
2004-01,0.355,
2004-02,0.348,
2004-03,0.341,
2004-04,0.337,
2004-05,0.350,
2004-06,0.333,
2004-07,0.333,
2004-08,0.334,
2004-09,0.335,
2004-10,0.334,
2004-11,0.334,
2004-12,0.319,
2005-01,0.314,
2005-02,0.307,
2005-03,0.305,
2005-04,0.308,
2005-05,0.306,
2005-06,0.261,
2005-07,0.267,
2005-08,0.245,
2005-09,0.233,
2005-10,0.233,
2005-11,0.226,
2005-12,0.274,
2006-01,0.267,
2006-02,0.266,
2006-03,0.258,
2006-04,0.257,
2006-05,0.252,
2006-06,0.255,
2006-07,0.254,
2006-08,0.258,
2006-09,0.223,
2006-10,0.210,
2006-11,0.207,
2006-12,0.206,
2007-01,0.198,
2007-02,0.182,
2007-03,0.183,
2007-04,0.176,
2007-05,0.176,
2007-06,0.173,
2007-07,0.170,
2007-08,0.153,
2007-09,0.150,
2007-10,0.148,
2007-11,0.145,
2007-12,0.146,
2008-01,0.141,
2008-02,0.138,
2008-03,0.138,
2008-04,0.131,
2008-05,0.131,
2008-06,0.130,
2008-07,0.118,
2008-08,0.123,
2008-09,0.120,
2008-10,0.112,
2008-11,0.115,
2008-12,0.122,
2009-01,0.105,
2009-02,0.105,
2009-03,0.109,
2009-04,0.100,
2009-05,0.105,
2009-06,0.105,
2009-07,0.103,
2009-08,0.089,
2009-09,0.079,
2009-10,0.084,
2009-11,0.077,
2009-12,0.096,
2010-01,0.084,
2010-02,0.084,
2010-03,0.085,
2010-04,0.079,
2010-05,0.077,
2010-06,0.078,
2010-07,0.077,
2010-08,0.080,
2010-09,0.073,
2010-10,0.080,
2010-11,0.074,
2010-12,0.077,
2011-01,0.076,
2011-02,0.071,
2011-03,0.067,
2011-04,0.066,
2011-05,0.063,
2011-06,0.066,
2011-07,0.062,
2011-08,0.059,
2011-09,0.053,
2011-10,0.050,
2011-11,0.051,
2011-12,0.055,
2012-01,0.055,
2012-02,0.049,
2012-03,0.053,
2012-04,0.058,
2012-05,0.048,
2012-06,0.045,
2012-07,0.043,
2012-08,0.047,
2012-09,0.078,
2012-10,0.041,
2012-11,0.046,
2012-12,0.042,
2013-01,0.032,
2013-02,0.032,
2013-03,0.040,
2013-04,0.038,
2013-05,0.047,
2013-06,0.048,
2013-07,0.055,
2013-08,0.048,
2013-09,0.049,
2013-10,0.049,
2013-11,0.037,
2013-12,0.047,
2014-01,0.037,
2014-02,0.036,
2014-03,0.032,
2014-04,0.038,
2014-05,0.047,
2014-06,0.038,
2014-07,0.029,
2014-08,0.024,
2014-09,0.023,
2014-10,0.027,
2014-11,0.026,
2014-12,0.058,
