"",BBK01.TXI303,BBK01.TXI303_FLAGS
2011-11,2212087,
2011-12,2207221,
2012-01,2195498,
2012-02,2215373,
2012-03,2218265,
2012-04,2241578,
2012-05,2264132,
2012-06,2280080,
2012-07,2311336,
2012-08,2321982,
2012-09,2323372,
2012-10,2379232,
2012-11,2396709,
2012-12,2342627,
2013-01,2329379,
2013-02,2344294,
2013-03,2332927,
2013-04,2365244,
2013-05,2368803,
2013-06,2374782,
2013-07,2360015,
2013-08,2285987,
2013-09,2289957,
2013-10,2321407,
2013-11,2323063,
2013-12,2319357,
2014-01,2318957,
2014-02,2334213,
2014-03,2323506,
2014-04,2356933,
2014-05,2373336,
2014-06,2365170,
2014-07,2373499,
2014-08,2396780,
2014-09,2397907,
2014-10,2416180,
2014-11,2442352,
2014-12,2426667,
2015-01,2454168,
