"",BBK01.OUB252,BBK01.OUB252_FLAGS
"",Bearer debt securities outstanding / with a maturity of up to and including 2 years / Commercial banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:07:52,
1986-05,0.153,
1986-06,0.087,
1986-07,0.087,
1986-08,0.086,
1986-09,0.087,
1986-10,0.086,
1986-11,0.061,
1986-12,0.078,
1987-01,0.077,
1987-02,0.041,
1987-03,-,Nothing exists
1987-04,-,Nothing exists
1987-05,-,Nothing exists
1987-06,-,Nothing exists
1987-07,0.022,
1987-08,0.037,
1987-09,0.042,
1987-10,0.050,
1987-11,0.053,
1987-12,0.056,
1988-01,0.071,
1988-02,0.078,
1988-03,0.082,
1988-04,0.083,
1988-05,0.083,
1988-06,0.083,
1988-07,0.084,
1988-08,0.083,
1988-09,0.087,
1988-10,0.070,
1988-11,0.055,
1988-12,0.064,
1989-01,0.070,
1989-02,0.061,
1989-03,0.164,
1989-04,0.329,
1989-05,0.419,
1989-06,0.544,
1989-07,0.615,
1989-08,0.646,
1989-09,0.658,
1989-10,0.727,
1989-11,0.735,
1989-12,0.756,
1990-01,0.915,
1990-02,0.992,
1990-03,1.090,
1990-04,1.043,
1990-05,1.094,
1990-06,1.131,
1990-07,0.963,
1990-08,0.981,
1990-09,1.008,
1990-10,1.003,
1990-11,1.015,
1990-12,0.992,
1991-01,1.014,
1991-02,1.035,
1991-03,0.994,
1991-04,1.023,
1991-05,0.950,
1991-06,0.920,
1991-07,0.819,
1991-08,0.783,
1991-09,0.731,
1991-10,0.671,
1991-11,0.643,
1991-12,0.570,
1992-01,0.562,
1992-02,0.583,
1992-03,0.562,
1992-04,0.562,
1992-05,0.596,
1992-06,0.628,
1992-07,0.628,
1992-08,0.626,
1992-09,0.674,
1992-10,0.657,
1992-11,0.676,
1992-12,0.597,
1993-01,0.622,
1993-02,0.606,
1993-03,0.568,
1993-04,0.535,
1993-05,0.570,
1993-06,0.565,
1993-07,0.550,
1993-08,0.571,
1993-09,0.530,
1993-10,0.552,
1993-11,0.619,
1993-12,0.501,
1994-01,0.515,
1994-02,0.466,
1994-03,0.534,
1994-04,0.567,
1994-05,0.563,
1994-06,0.660,
1994-07,0.697,
1994-08,0.738,
1994-09,0.748,
1994-10,0.869,
1994-11,0.896,
1994-12,0.894,
1995-01,0.920,
1995-02,1.006,
1995-03,1.030,
1995-04,1.058,
1995-05,1.030,
1995-06,0.984,
1995-07,0.996,
1995-08,1.003,
1995-09,0.854,
1995-10,0.864,
1995-11,0.942,
1995-12,0.834,
1996-01,0.819,
1996-02,0.777,
1996-03,0.733,
1996-04,0.612,
1996-05,0.608,
1996-06,0.616,
1996-07,0.531,
1996-08,0.494,
1996-09,0.443,
1996-10,0.426,
1996-11,0.410,
1996-12,0.372,
1997-01,0.390,
1997-02,0.500,
1997-03,0.504,
1997-04,0.466,
1997-05,0.434,
1997-06,0.417,
1997-07,0.415,
1997-08,0.376,
1997-09,0.363,
1997-10,0.344,
1997-11,0.228,
1997-12,0.215,
1998-01,0.225,
1998-02,0.135,
1998-03,0.129,
1998-04,0.139,
1998-05,0.178,
1998-06,0.315,
1998-07,0.382,
1998-08,0.388,
1998-09,0.359,
1998-10,0.467,
1998-11,0.641,
1998-12,0.707,
1999-01,2.542,
1999-02,2.878,
1999-03,2.906,
1999-04,2.955,
1999-05,3.298,
1999-06,3.174,
1999-07,3.280,
1999-08,3.500,
1999-09,3.902,
1999-10,3.795,
1999-11,3.804,
1999-12,4.060,
2000-01,4.386,
2000-02,4.684,
2000-03,5.069,
2000-04,5.106,
2000-05,6.533,
2000-06,6.777,
2000-07,7.807,
2000-08,7.969,
2000-09,8.272,
2000-10,8.073,
2000-11,8.379,
2000-12,7.963,
2001-01,8.592,
2001-02,11.859,
2001-03,11.681,
2001-04,11.748,
2001-05,12.358,
2001-06,12.817,
2001-07,15.347,
2001-08,15.737,
2001-09,15.799,
2001-10,14.654,
2001-11,12.446,
2001-12,12.839,
2002-01,11.148,
2002-02,11.098,
2002-03,11.095,
2002-04,11.033,
2002-05,10.859,
2002-06,9.420,
2002-07,7.895,
2002-08,7.476,
2002-09,7.512,
2002-10,7.704,
2002-11,6.960,
2002-12,7.164,
2003-01,7.255,
2003-02,7.352,
2003-03,7.109,
2003-04,7.198,
2003-05,6.992,
2003-06,6.522,
2003-07,4.846,
2003-08,5.150,
2003-09,5.250,
2003-10,5.410,
2003-11,5.804,
2003-12,5.744,
2004-01,6.102,
2004-02,6.299,
2004-03,6.665,
2004-04,6.826,
2004-05,7.089,
2004-06,7.047,
2004-07,7.380,
2004-08,7.889,
2004-09,8.241,
2004-10,7.783,
2004-11,7.857,
2004-12,8.381,
2005-01,8.637,
2005-02,7.758,
2005-03,8.508,
2005-04,8.560,
2005-05,8.748,
2005-06,9.077,
2005-07,8.881,
2005-08,8.820,
2005-09,9.081,
2005-10,9.275,
2005-11,8.902,
2005-12,10.498,
2006-01,10.771,
2006-02,10.086,
2006-03,10.729,
2006-04,11.224,
2006-05,11.753,
2006-06,12.478,
2006-07,12.957,
2006-08,13.112,
2006-09,13.004,
2006-10,13.976,
2006-11,15.037,
2006-12,15.581,
2007-01,17.395,
2007-02,17.595,
2007-03,18.789,
2007-04,19.700,
2007-05,20.831,
2007-06,21.573,
2007-07,25.077,
2007-08,24.279,
2007-09,24.783,
2007-10,25.668,
2007-11,26.910,
2007-12,24.773,
2008-01,25.899,
2008-02,27.569,
2008-03,27.907,
2008-04,28.255,
2008-05,28.918,
2008-06,32.507,
2008-07,34.289,
2008-08,34.899,
2008-09,32.404,
2008-10,28.628,
2008-11,26.687,
2008-12,22.072,
2009-01,21.523,
2009-02,21.166,
2009-03,19.311,
2009-04,19.324,
2009-05,18.783,
2009-06,16.883,
2009-07,15.823,
2009-08,15.252,
2009-09,14.927,
2009-10,14.774,
2009-11,14.769,
2009-12,13.694,
2010-01,13.923,
2010-02,15.013,
2010-03,14.601,
2010-04,14.007,
2010-05,14.916,
2010-06,10.681,
2010-07,8.820,
2010-08,8.345,
2010-09,8.191,
2010-10,8.952,
2010-11,10.988,
2010-12,10.511,
2011-01,11.866,
2011-02,12.106,
2011-03,11.847,
2011-04,12.697,
2011-05,12.835,
2011-06,12.459,
2011-07,12.597,
2011-08,9.813,
2011-09,8.991,
2011-10,9.892,
2011-11,10.210,
2011-12,8.448,
2012-01,8.966,
2012-02,9.757,
2012-03,9.485,
2012-04,9.120,
2012-05,9.507,
2012-06,9.345,
2012-07,11.243,
2012-08,11.059,
2012-09,10.701,
2012-10,10.086,
2012-11,10.362,
2012-12,9.882,
2013-01,8.833,
2013-02,8.672,
2013-03,8.477,
2013-04,9.893,
2013-05,9.346,
2013-06,9.578,
2013-07,9.649,
2013-08,9.543,
2013-09,9.371,
2013-10,8.273,
2013-11,9.308,
2013-12,9.363,
2014-01,7.095,
2014-02,7.235,
2014-03,6.946,
2014-04,7.625,
2014-05,8.967,
2014-06,9.119,
2014-07,9.133,
2014-08,11.289,
2014-09,11.576,
2014-10,11.930,
2014-11,11.698,
2014-12,11.225,Provisional value
