"",BBK01.QX6359,BBK01.QX6359_FLAGS
"","Banks in Germany: Liabilities to non-residents / China, People`s Republic of / Euro",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:23:03,
1995-01,0.261,
1995-02,0.285,
1995-03,0.286,
1995-04,0.261,
1995-05,0.531,
1995-06,0.335,
1995-07,0.252,
1995-08,0.239,
1995-09,0.358,
1995-10,0.192,
1995-11,0.256,
1995-12,0.242,
1996-01,0.452,
1996-02,0.188,
1996-03,0.168,
1996-04,0.186,
1996-05,0.216,
1996-06,0.178,
1996-07,0.179,
1996-08,0.196,
1996-09,0.185,
1996-10,0.160,
1996-11,0.176,
1996-12,0.192,
1997-01,1.437,
1997-02,0.271,
1997-03,0.179,
1997-04,0.183,
1997-05,0.193,
1997-06,0.448,
1997-07,0.201,
1997-08,0.199,
1997-09,0.198,
1997-10,0.212,
1997-11,0.334,
1997-12,0.221,
1998-01,0.216,
1998-02,0.264,
1998-03,0.249,
1998-04,0.405,
1998-05,0.380,
1998-06,0.424,
1998-07,0.445,
1998-08,0.761,
1998-09,0.590,
1998-10,0.490,
1998-11,0.522,
1998-12,0.325,
1999-01,0.355,
1999-02,0.418,
1999-03,0.597,
1999-04,0.446,
1999-05,0.503,
1999-06,0.683,
1999-07,0.916,
1999-08,0.861,
1999-09,0.766,
1999-10,0.735,
1999-11,0.937,
1999-12,0.694,
2000-01,0.732,
2000-02,0.979,
2000-03,1.125,
2000-04,1.161,
2000-05,0.860,
2000-06,0.900,
2000-07,1.052,
2000-08,1.027,
2000-09,1.180,
2000-10,1.269,
2000-11,1.351,
2000-12,1.211,
2001-01,1.362,
2001-02,1.492,
2001-03,1.396,
2001-04,1.216,
2001-05,1.305,
2001-06,1.258,
2001-07,1.216,
2001-08,1.243,
2001-09,1.213,
2001-10,1.380,
2001-11,1.414,
2001-12,1.433,
2002-01,1.444,
2002-02,1.361,
2002-03,1.057,
2002-04,0.991,
2002-05,1.160,
2002-06,1.030,
2002-07,1.115,
2002-08,1.261,
2002-09,1.105,
2002-10,1.079,
2002-11,0.838,
2002-12,0.773,
2003-01,0.812,
2003-02,0.728,
2003-03,0.725,
2003-04,0.613,
2003-05,0.660,
2003-06,0.937,
2003-07,0.774,
2003-08,1.190,
2003-09,0.718,
2003-10,0.971,
2003-11,1.206,
2003-12,0.793,
2004-01,0.867,
2004-02,0.987,
2004-03,0.830,
2004-04,0.870,
2004-05,1.046,
2004-06,1.071,
2004-07,1.224,
2004-08,1.302,
2004-09,0.900,
2004-10,0.932,
2004-11,0.705,
2004-12,0.698,
2005-01,0.708,
2005-02,0.668,
2005-03,1.018,
2005-04,1.289,
2005-05,1.391,
2005-06,1.573,
2005-07,1.386,
2005-08,1.245,
2005-09,1.154,
2005-10,1.224,
2005-11,1.513,
2005-12,1.432,
2006-01,1.312,
2006-02,1.388,
2006-03,1.181,
2006-04,2.202,
2006-05,1.219,
2006-06,1.953,
2006-07,1.935,
2006-08,1.764,
2006-09,1.972,
2006-10,1.583,
2006-11,1.491,
2006-12,1.593,
2007-01,1.437,
2007-02,1.418,
2007-03,1.514,
2007-04,1.526,
2007-05,1.539,
2007-06,1.638,
2007-07,1.531,
2007-08,1.386,
2007-09,1.110,
2007-10,1.606,
2007-11,1.794,
2007-12,2.127,
2008-01,1.906,
2008-02,1.591,
2008-03,1.458,
2008-04,1.697,
2008-05,2.791,
2008-06,1.312,
2008-07,2.116,
2008-08,1.903,
2008-09,3.651,
2008-10,6.255,
2008-11,10.207,
2008-12,8.079,
2009-01,12.052,
2009-02,14.140,
2009-03,15.279,
2009-04,14.007,
2009-05,10.356,
2009-06,4.319,
2009-07,4.519,
2009-08,4.380,
2009-09,3.844,
2009-10,3.097,
2009-11,3.065,
2009-12,3.381,
2010-01,3.476,
2010-02,4.358,
2010-03,3.941,
2010-04,4.585,
2010-05,4.170,
2010-06,6.140,
2010-07,6.129,
2010-08,6.652,
2010-09,6.303,
2010-10,5.546,
2010-11,6.865,
2010-12,6.974,
2011-01,4.421,
2011-02,4.667,
2011-03,4.915,
2011-04,4.985,
2011-05,3.870,
2011-06,5.424,
2011-07,5.529,
2011-08,6.624,
2011-09,7.289,
2011-10,10.294,
2011-11,11.808,
2011-12,16.632,
2012-01,22.974,
2012-02,23.583,
2012-03,26.701,
2012-04,30.758,
2012-05,34.388,
2012-06,39.213,
2012-07,41.597,
2012-08,39.660,
2012-09,30.753,
2012-10,25.611,
2012-11,21.548,
2012-12,13.281,
2013-01,10.324,
2013-02,8.251,
2013-03,7.539,
2013-04,7.328,
2013-05,7.272,
2013-06,6.620,
2013-07,6.298,
2013-08,5.785,
2013-09,5.840,
2013-10,5.536,
2013-11,5.570,
2013-12,5.544,
2014-01,6.386,
2014-02,5.290,
2014-03,5.399,
2014-04,5.455,
2014-05,5.266,
2014-06,5.935,
2014-07,5.592,
2014-08,7.112,
2014-09,6.660,
2014-10,6.680,
2014-11,6.812,
2014-12,6.232,
