"",BBK01.OUA114,BBK01.OUA114_FLAGS
"",Deposits and borrowing from domestic self-employed persons / Total / All categories of banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:31:30,
1968-12,6.625,
1969-01,6.538,
1969-02,6.545,
1969-03,6.534,
1969-04,6.734,
1969-05,7.169,
1969-06,7.027,
1969-07,7.162,
1969-08,7.241,
1969-09,7.455,
1969-10,7.557,
1969-11,7.748,
1969-12,7.656,
1970-01,7.416,
1970-02,7.515,
1970-03,7.481,
1970-04,7.696,
1970-05,7.994,
1970-06,8.202,
1970-07,8.561,
1970-08,8.659,
1970-09,8.502,
1970-10,8.649,
1970-11,9.077,
1970-12,8.955,
1971-01,8.932,
1971-02,9.031,
1971-03,9.041,
1971-04,9.222,
1971-05,9.430,
1971-06,9.393,
1971-07,9.733,
1971-08,9.930,
1971-09,9.926,
1971-10,10.112,
1971-11,10.649,
1971-12,10.543,
1972-01,10.647,
1972-02,10.665,
1972-03,10.535,
1972-04,10.629,
1972-05,10.717,
1972-06,11.046,
1972-07,11.430,
1972-08,11.485,
1972-09,11.341,
1972-10,11.568,
1972-11,12.367,
1972-12,12.481,
1973-01,12.527,
1973-02,12.757,
1973-03,12.922,
1973-04,13.392,
1973-05,13.994,
1973-06,14.506,
1973-07,15.442,
1973-08,15.907,
1973-09,16.190,
1973-10,16.819,
1973-11,17.544,
1973-12,17.862,
1974-01,17.813,
1974-02,18.193,
1974-03,18.218,
1974-04,18.527,
1974-05,18.493,
1974-06,18.510,
1974-07,18.535,
1974-08,18.566,
1974-09,18.349,
1974-10,18.456,
1974-11,19.344,
1974-12,19.077,
1975-01,18.606,
1975-02,18.520,
1975-03,17.940,
1975-04,17.394,
1975-05,17.131,
1975-06,16.791,
1975-07,16.810,
1975-08,16.763,
1975-09,16.455,
1975-10,16.288,
1975-11,17.169,
1975-12,16.834,
1976-01,16.476,
1976-02,16.396,
1976-03,16.171,
1976-04,16.304,
1976-05,16.696,
1976-06,16.890,
1976-07,16.917,
1976-08,17.109,
1976-09,16.973,
1976-10,17.186,
1976-11,18.280,
1976-12,17.992,
1977-01,18.256,
