"",BBK01.OUZ317,BBK01.OUZ317_FLAGS
"","Liabilities to non-banks (non-MFIs), total, Mortgage banks",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:57:49,
1999-01,124.600,
1999-02,132.115,
1999-03,132.837,
1999-04,133.009,
1999-05,133.827,
1999-06,135.033,
1999-07,136.390,
1999-08,138.081,
1999-09,139.352,
1999-10,137.318,
1999-11,139.122,
1999-12,140.248,
2000-01,140.416,
2000-02,142.807,
2000-03,142.531,
2000-04,140.460,
2000-05,140.126,
2000-06,140.480,
2000-07,140.790,
2000-08,140.360,
2000-09,140.924,
2000-10,141.123,
2000-11,139.502,
2000-12,140.412,
2001-01,139.944,
2001-02,139.498,
2001-03,141.440,
2001-04,139.312,
2001-05,140.526,
2001-06,141.715,
2001-07,140.647,
2001-08,140.395,
2001-09,141.326,
2001-10,140.275,
2001-11,140.301,
2001-12,139.994,
2002-01,139.873,
2002-02,140.631,
2002-03,141.124,
2002-04,138.817,
2002-05,139.474,
2002-06,140.457,
2002-07,140.971,
2002-08,140.183,
2002-09,139.851,
2002-10,138.922,
2002-11,138.272,
2002-12,138.961,
2003-01,139.100,
2003-02,139.622,
2003-03,140.416,
2003-04,141.109,
2003-05,140.546,
2003-06,141.430,
2003-07,142.716,
2003-08,145.035,
2003-09,144.260,
2003-10,143.827,
2003-11,140.078,
2003-12,139.032,
2004-01,137.914,
2004-02,137.904,
2004-03,138.471,
2004-04,139.250,
2004-05,141.371,
2004-06,143.331,
2004-07,144.366,
2004-08,143.639,
2004-09,144.392,
2004-10,144.202,
2004-11,145.447,
2004-12,145.671,
2005-01,146.328,
2005-02,148.151,
2005-03,149.383,
2005-04,150.303,
2005-05,149.626,
2005-06,149.518,
2005-07,149.048,
2005-08,150.261,
2005-09,155.950,
2005-10,156.273,
2005-11,157.102,
2005-12,156.082,
2006-01,157.121,
2006-02,162.869,
2006-03,162.454,
2006-04,164.175,
2006-05,166.115,
2006-06,167.389,
2006-07,169.757,
2006-08,172.689,
2006-09,173.240,
2006-10,171.656,
2006-11,172.236,
2006-12,175.115,
2007-01,177.871,
2007-02,180.639,
2007-03,179.797,
2007-04,180.600,
2007-05,182.075,
2007-06,184.741,
2007-07,184.836,
2007-08,185.424,
2007-09,184.784,
2007-10,183.650,
2007-11,185.592,
2007-12,186.354,
2008-01,186.042,
2008-02,185.764,
2008-03,185.977,
2008-04,185.015,
2008-05,187.081,
2008-06,188.227,
2008-07,188.732,
2008-08,189.851,
2008-09,189.845,
2008-10,186.714,
2008-11,185.731,
2008-12,183.418,
2009-01,183.842,
2009-02,183.530,
2009-03,182.763,
2009-04,182.611,
2009-05,182.187,
2009-06,180.743,
2009-07,180.729,
2009-08,180.975,
2009-09,180.689,
2009-10,180.506,
2009-11,180.470,
2009-12,180.509,
2010-01,180.440,
2010-02,184.982,
2010-03,185.972,
2010-04,186.267,
2010-05,188.051,
2010-06,187.579,
2010-07,186.946,
2010-08,184.808,
2010-09,187.248,
2010-10,203.188,
2010-11,209.135,
2010-12,200.184,
2011-01,198.972,
2011-02,198.697,
2011-03,196.501,
2011-04,194.571,
2011-05,194.748,
2011-06,192.792,
2011-07,196.119,
2011-08,196.434,
2011-09,195.728,
2011-10,192.768,
2011-11,188.789,
2011-12,183.985,
2012-01,188.179,
2012-02,189.109,
2012-03,180.648,
2012-04,186.074,
2012-05,179.016,
2012-06,178.825,
2012-07,178.540,
2012-08,176.440,
2012-09,175.942,
2012-10,175.321,
2012-11,174.960,
2012-12,174.756,
2013-01,176.123,
2013-02,176.014,
2013-03,177.967,
2013-04,176.684,
2013-05,176.885,
2013-06,174.735,
2013-07,172.927,
2013-08,159.795,
2013-09,156.188,
2013-10,154.842,
2013-11,154.318,
2013-12,153.078,
2014-01,152.996,
2014-02,152.124,
2014-03,150.860,
2014-04,150.025,
2014-05,149.589,
2014-06,149.173,
2014-07,148.845,
2014-08,148.486,
2014-09,148.057,
2014-10,146.886,
2014-11,145.674,
