"",BBK01.WX4217,BBK01.WX4217_FLAGS
1993-04,3761,
1993-05,3280,
1993-06,3241,
1993-07,4103,
1993-08,5183,
1993-09,645,
1993-10,2613,
1993-11,973,
1993-12,-6578,
1994-01,8735,
1994-02,6057,
1994-03,3772,
1994-04,4248,
1994-05,1815,
1994-06,3238,
1994-07,2566,
1994-08,4961,
1994-09,2521,
1994-10,4327,
1994-11,3701,
1994-12,18454,
1995-01,1780,
1995-02,648,
1995-03,496,
1995-04,1085,
1995-05,1171,
1995-06,1227,
1995-07,2237,
1995-08,720,
1995-09,2327,
1995-10,1148,
1995-11,3350,
1995-12,12594,
1996-01,7261,
1996-02,6277,
1996-03,3692,
1996-04,3481,
1996-05,1565,
1996-06,3219,
1996-07,2242,
1996-08,2178,
1996-09,174,
1996-10,3893,
1996-11,2724,
1996-12,7114,
1997-01,7527,
1997-02,7753,
1997-03,5762,
1997-04,5089,
1997-05,2919,
1997-06,7736,
1997-07,6718,
1997-08,6644,
1997-09,6975,
1997-10,5893,
1997-11,2111,
1997-12,11555,
1998-01,10382,Corrected value
1998-02,8391,Corrected value
1998-03,9313,
1998-04,8216,
1998-05,6938,
1998-06,5941,
1998-07,8300,Corrected value
1998-08,8425,Corrected value
1998-09,5480,
1998-10,5046,Corrected value
1998-11,8015,Corrected value
1998-12,12911,Corrected value
1999-01,13092,
1999-02,8397,
1999-03,8166,
1999-04,9409,
1999-05,10901,
1999-06,6901,
1999-07,7757,
1999-08,7792,
1999-09,3685,
1999-10,4706,
1999-11,6320,
1999-12,18395,
2000-01,18757,
2000-02,7213,
2000-03,9561,
2000-04,9402,
2000-05,8857,
2000-06,3421,
2000-07,7614,
2000-08,8590,
2000-09,5875,
2000-10,6996,
2000-11,6222,
2000-12,14511,
2001-01,16947,
2001-02,12787,
2001-03,2725,
2001-04,6577,
2001-05,3022,
2001-06,4509,
2001-07,7180,
2001-08,5358,
2001-09,2259,
2001-10,8139,
2001-11,8015,
2001-12,18609,
2002-01,14337,
2002-02,7297,
2002-03,993,
2002-04,8635,
2002-05,6179,
2002-06,3185,
2002-07,4237,
2002-08,5264,
2002-09,3088,
2002-10,6423,
2002-11,4431,
2002-12,3182,
2003-01,12090,
2003-02,4898,
2003-03,5965,
2003-04,4715,
2003-05,5554,
2003-06,4277,
2003-07,1718,
2003-08,1976,
2003-09,3313,
2003-10,-657,
2003-11,1020,
2003-12,4678,
2004-01,5648,
2004-02,809,
2004-03,5570,
2004-04,3856,
2004-05,-1321,
2004-06,714,
2004-07,-2055,
2004-08,254,
2004-09,-2910,
2004-10,-321,
2004-11,-2021,
2004-12,2044,
2005-01,13414,
2005-02,5923,
2005-03,5945,
2005-04,3335,
2005-05,3852,
2005-06,9939,
2005-07,9457,
2005-08,6380,
2005-09,4743,
2005-10,6757,
2005-11,2928,
2005-12,6579,
2006-01,8174,
2006-02,7456,
2006-03,4465,
2006-04,1363,
2006-05,3586,
2006-06,140,
2006-07,583,
2006-08,-1916,
2006-09,4087,
2006-10,-315,
2006-11,1393,
2006-12,9990,
2007-01,12207,
2007-02,11686,
2007-03,434,
2007-04,9658,
2007-05,4350,
2007-06,1486,
2007-07,5423,
2007-08,-10001,
2007-09,-2297,
2007-10,8991,
2007-11,792,
2007-12,8580,
2008-01,-3182,
2008-02,7056,
2008-03,5903,
2008-04,4848,
2008-05,10210,
2008-06,-4771,
2008-07,1383,
2008-08,4223,
2008-09,3118,
2008-10,-30135,
2008-11,6383,
2008-12,6279,
2009-01,13980,
2009-02,-4614,
2009-03,-581,
2009-04,-2056,
2009-05,531,
2009-06,2735,
2009-07,8679,
2009-08,593,
2009-09,5443,
2009-10,9139,
2009-11,4765,
2009-12,-482,
2010-01,12759,
2010-02,7441,
2010-03,6964,
2010-04,9811,
2010-05,2236,
2010-06,2595,
2010-07,8509,
2010-08,13926,
2010-09,8329,
2010-10,9385,
2010-11,15527,
2010-12,5109,
2011-01,8603,
2011-02,9295,
2011-03,-2043,
2011-04,5516,
2011-05,-3556,
2011-06,2694,
2011-07,4279,
2011-08,-3455,
2011-09,-970,
2011-10,5692,
2011-11,7226,
2011-12,6120,
2012-01,6111,
2012-02,15301,
2012-03,6918,
2012-04,5335,
2012-05,-867,
2012-06,9688,
2012-07,17921,
2012-08,7048,
2012-09,4596,
2012-10,10237,
2012-11,9848,
2012-12,23302,
2013-01,15458,
2013-02,11905,
2013-03,13095,
2013-04,10744,
2013-05,3722,
2013-06,4893,
2013-07,16522,
2013-08,3315,
2013-09,5451,
2013-10,10848,
2013-11,6777,
2013-12,13927,
2014-01,6350,
2014-02,12737,
2014-03,14325,
2014-04,8707,
2014-05,4590,
2014-06,8840,
2014-07,13417,
2014-08,11442,
2014-09,12248,
2014-10,11270,
2014-11,18307,
2014-12,10010,
