"",BBK01.OUU007,BBK01.OUU007_FLAGS
"",Other assets / Building and loan associations,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:15:38,
1999-01,7.256,
1999-02,7.245,
1999-03,7.016,
1999-04,6.966,
1999-05,6.949,
1999-06,6.932,
1999-07,6.903,
1999-08,7.133,
1999-09,7.168,
1999-10,6.844,
1999-11,7.163,
1999-12,7.468,
2000-01,7.291,
2000-02,7.074,
2000-03,7.211,
2000-04,7.162,
2000-05,7.266,
2000-06,7.198,
2000-07,7.888,
2000-08,7.999,
2000-09,7.754,
2000-10,7.707,
2000-11,7.774,
2000-12,8.177,
2001-01,7.650,
2001-02,7.605,
2001-03,7.613,
2001-04,7.676,
2001-05,7.623,
2001-06,7.764,
2001-07,7.427,
2001-08,7.707,
2001-09,7.921,
2001-10,7.683,
2001-11,7.761,
2001-12,8.395,
2002-01,7.792,
2002-02,7.855,
2002-03,7.921,
2002-04,7.858,
2002-05,7.956,
2002-06,7.981,
2002-07,8.001,
2002-08,8.063,
2002-09,8.119,
2002-10,8.138,
2002-11,8.215,
2002-12,8.597,
2003-01,8.606,
2003-02,8.602,
2003-03,8.778,
2003-04,8.751,
2003-05,8.944,
2003-06,8.909,
2003-07,8.698,
2003-08,8.795,
2003-09,8.827,
2003-10,8.758,
2003-11,8.807,
2003-12,10.882,
2004-01,10.143,
2004-02,10.113,
2004-03,10.139,
2004-04,9.948,
2004-05,9.917,
2004-06,10.837,
2004-07,12.074,
2004-08,12.101,
2004-09,13.537,
2004-10,16.696,
2004-11,16.684,
2004-12,17.055,
2005-01,16.808,
2005-02,16.778,
2005-03,18.359,
2005-04,18.284,
2005-05,18.336,
2005-06,18.512,
2005-07,18.467,
2005-08,18.514,
2005-09,18.565,
2005-10,18.403,
2005-11,18.479,
2005-12,18.459,
2006-01,18.259,
2006-02,18.187,
2006-03,18.137,
2006-04,17.925,
2006-05,17.934,
2006-06,17.968,
2006-07,17.688,
2006-08,17.680,
2006-09,17.878,
2006-10,17.570,
2006-11,17.392,
2006-12,17.565,
2007-01,17.362,
2007-02,17.109,
2007-03,16.949,
2007-04,16.648,
2007-05,16.540,
2007-06,16.451,
2007-07,16.007,
2007-08,15.983,
2007-09,16.065,
2007-10,15.533,
2007-11,15.532,
2007-12,15.773,
2008-01,15.299,
2008-02,15.184,
2008-03,15.036,
2008-04,14.659,
2008-05,14.652,
2008-06,14.639,
2008-07,14.089,
2008-08,14.087,
2008-09,14.041,
2008-10,13.676,
2008-11,13.616,
2008-12,13.555,
2009-01,13.118,
2009-02,13.044,
2009-03,12.820,
2009-04,12.509,
2009-05,12.487,
2009-06,12.421,
2009-07,12.169,
2009-08,12.163,
2009-09,12.237,
2009-10,12.056,
2009-11,12.086,
2009-12,12.056,
2010-01,11.859,
2010-02,11.876,
2010-03,11.767,
2010-04,11.786,
2010-05,11.875,
2010-06,12.069,
2010-07,12.067,
2010-08,12.212,
2010-09,12.295,
2010-10,12.178,
2010-11,12.316,
2010-12,8.211,
2011-01,8.025,
2011-02,8.106,
2011-03,8.007,
2011-04,7.936,
2011-05,7.829,
2011-06,7.898,
2011-07,7.674,
2011-08,7.760,
2011-09,7.797,
2011-10,7.673,
2011-11,7.737,
2011-12,7.917,
2012-01,7.582,
2012-02,7.725,
2012-03,7.701,
2012-04,7.659,
2012-05,7.697,
2012-06,7.664,
2012-07,7.490,
2012-08,7.491,
2012-09,7.543,
2012-10,7.240,
2012-11,7.628,
2012-12,7.691,
2013-01,7.186,
2013-02,7.181,
2013-03,7.101,
2013-04,6.943,
2013-05,6.805,
2013-06,6.752,
2013-07,6.536,
2013-08,6.470,
2013-09,6.549,
2013-10,6.236,
2013-11,6.245,
2013-12,6.267,
2014-01,6.108,
2014-02,5.809,
2014-03,5.708,
2014-04,5.945,
2014-05,5.844,
2014-06,5.610,
2014-07,5.498,
2014-08,5.527,
2014-09,5.514,
2014-10,5.356,
2014-11,5.384,
2014-12,5.378,Provisional value
"","General: Balance sheet item ""Other assets"" as well as own debt securities, securities held in trust, other fiduciary assets, fixed assets, deposits outstanding in the subscribed capital and own equities or shares. Owing to the treatment of statistical breaks and revisions in the time series, see the section headed ""Data interpretation"" in the ""General notes"". Owing to the Act Modernising Accounting Law (Gesetz zur Modernisierung des Bilanzrechts) of 25 May 2009, derivative financial instruments in the trading portfolio (trading portfolio derivatives) within the meaning of section 340e (3) sentence 1 of the German Commercial Code (HGB) read in conjunction with section 35 (1) No 1a of the Credit Institution Accounting Regulation (RechKredV) are classified under ""Other assets and liabilities"" as of december 2010 reporting date.",
