"",BBK01.OUA026,BBK01.OUA026_FLAGS
"",Securities (excluding money market paper) issued by foreign non-banks / All categories of banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:59:48,
1954-12,0.002,
1955-01,0.002,
1955-02,0.002,
1955-03,0.001,
1955-04,0.002,
1955-05,0.002,
1955-06,0.003,
1955-07,0.003,
1955-08,0.003,
1955-09,0.002,
1955-10,0.002,
1955-11,0.002,
1955-12,0.003,
1956-01,0.002,
1956-02,0.002,
1956-03,0.002,
1956-04,0.002,
1956-05,0.002,
1956-06,0.002,
1956-07,0.002,
1956-08,0.002,
1956-09,0.003,
1956-10,0.003,
1956-11,0.003,
1956-12,0.005,
1957-01,0.006,
1957-02,0.006,
1957-03,0.006,
1957-04,0.006,
1957-05,0.002,
1957-06,0.002,
1957-07,0.002,
1957-08,0.002,
1957-09,0.003,
1957-10,0.002,
1957-11,0.003,
1957-12,0.003,
1958-01,0.004,
1958-02,0.006,
1958-03,0.004,
1958-04,0.006,
1958-05,0.009,
1958-06,0.011,
1958-07,0.015,
1958-08,0.015,
1958-09,0.018,
1958-10,0.022,
1958-11,0.040,
1958-12,0.066,
1959-01,0.077,
1959-02,0.090,
1959-03,0.090,
1959-04,0.134,
1959-05,0.129,
1959-06,0.142,
1959-07,0.142,
1959-08,0.148,
1959-09,0.170,
1959-10,0.185,
1959-11,0.200,
1959-12,0.203,
1960-01,0.223,
1960-02,0.225,
1960-03,0.217,
1960-04,0.209,
1960-05,0.205,
1960-06,0.183,
1960-07,0.185,
1960-08,0.184,
1960-09,0.190,
1960-10,0.194,
1960-11,0.193,
1960-12,0.190,
1961-01,0.190,
1961-02,0.186,
1961-03,0.171,
1961-04,0.175,
1961-05,0.180,
1961-06,0.187,
1961-07,0.194,
1961-08,0.189,
1961-09,0.186,
1961-10,0.189,
1961-11,0.192,
1961-12,0.186,
1962-01,0.193,
1962-02,0.213,
1962-03,0.213,
1962-04,0.210,
1962-05,0.202,
1962-06,0.189,
1962-07,0.184,
1962-08,0.180,
1962-09,0.172,
1962-10,0.165,
1962-11,0.167,
1962-12,0.181,
1963-01,0.176,
1963-02,0.175,
1963-03,0.183,
1963-04,0.180,
1963-05,0.185,
1963-06,0.178,
1963-07,0.196,
1963-08,0.192,
1963-09,0.190,
1963-10,0.199,
1963-11,0.205,
1963-12,0.223,
1964-01,0.254,
1964-02,0.242,
1964-03,0.250,
1964-04,0.255,
1964-05,0.263,
1964-06,0.283,
1964-07,0.288,
1964-08,0.293,
1964-09,0.277,
1964-10,0.268,
1964-11,0.251,
1964-12,0.248,
1965-01,0.262,
1965-02,0.283,
1965-03,0.365,
1965-04,0.332,
1965-05,0.336,
1965-06,0.328,
1965-07,0.320,
1965-08,0.313,
1965-09,0.298,
1965-10,0.317,
1965-11,0.324,
1965-12,0.302,
1966-01,0.337,
1966-02,0.315,
1966-03,0.330,
1966-04,0.330,
1966-05,0.325,
1966-06,0.338,
1966-07,0.303,
1966-08,0.300,
1966-09,0.296,
1966-10,0.287,
1966-11,0.292,
1966-12,0.280,
1967-01,0.277,
1967-02,0.297,
1967-03,0.326,
1967-04,0.310,
1967-05,0.324,
1967-06,0.322,
1967-07,0.329,
1967-08,0.314,
1967-09,0.326,
1967-10,0.366,
1967-11,0.425,
1967-12,0.401,
1968-01,0.480,
1968-02,0.484,
1968-03,0.521,
1968-04,0.523,
1968-05,0.646,
1968-06,0.979,
1968-07,1.026,
1968-08,1.248,
1968-09,1.388,
1968-10,1.468,
1968-11,1.465,
1968-12,1.417,
1969-01,1.387,
1969-02,1.709,
1969-03,1.960,
1969-04,2.086,
1969-05,1.979,
1969-06,2.076,
1969-07,2.065,
1969-08,2.134,
1969-09,2.112,
1969-10,2.254,
1969-11,2.384,
1969-12,2.351,
1970-01,2.250,
1970-02,2.269,
1970-03,2.267,
1970-04,2.265,
1970-05,2.257,
1970-06,2.226,
1970-07,2.209,
1970-08,2.192,
1970-09,2.104,
1970-10,2.188,
1970-11,2.097,
1970-12,1.975,
1971-01,1.907,
1971-02,1.918,
1971-03,1.875,
1971-04,1.809,
1971-05,1.878,
1971-06,1.791,
1971-07,1.729,
1971-08,1.771,
1971-09,1.736,
1971-10,1.694,
1971-11,1.567,
1971-12,1.536,
1972-01,1.458,
1972-02,1.526,
1972-03,1.390,
1972-04,1.342,
1972-05,1.311,
1972-06,1.251,
1972-07,1.154,
1972-08,1.137,
1972-09,1.166,
1972-10,1.154,
1972-11,1.145,
1972-12,0.886,
1973-01,0.918,
1973-02,0.721,
1973-03,0.734,
1973-04,0.726,
1973-05,0.715,
1973-06,0.721,
1973-07,0.743,
1973-08,0.755,
1973-09,0.790,
1973-10,0.778,
1973-11,0.876,
1973-12,0.774,
1974-01,0.809,
1974-02,0.866,
1974-03,0.881,
1974-04,0.850,
1974-05,0.854,
1974-06,0.859,
1974-07,0.870,
1974-08,0.876,
1974-09,0.880,
1974-10,0.883,
1974-11,0.933,
1974-12,0.907,
1975-01,0.886,
1975-02,0.863,
1975-03,0.878,
1975-04,1.103,
1975-05,1.046,
1975-06,1.125,
1975-07,1.106,
1975-08,1.014,
1975-09,1.030,
1975-10,0.922,
1975-11,0.914,
1975-12,0.983,
1976-01,0.927,
1976-02,0.943,
1976-03,0.979,
1976-04,1.077,
1976-05,1.204,
1976-06,1.180,
1976-07,1.204,
1976-08,1.159,
1976-09,1.311,
1976-10,1.077,
1976-11,1.118,
1976-12,1.143,
1977-01,1.260,
1977-02,1.168,
1977-03,1.197,
1977-04,1.388,
1977-05,1.549,
1977-06,1.689,
1977-07,1.561,
1977-08,1.559,
1977-09,1.772,
1977-10,1.827,
1977-11,1.986,
1977-12,2.076,
1978-01,2.141,
1978-02,2.046,
1978-03,2.248,
1978-04,2.495,
1978-05,2.902,
1978-06,2.721,
1978-07,2.811,
1978-08,2.677,
1978-09,2.645,
1978-10,2.444,
1978-11,2.485,
1978-12,2.668,
1979-01,2.433,
1979-02,2.420,
1979-03,2.456,
1979-04,2.693,
1979-05,2.720,
1979-06,2.675,
1979-07,2.682,
1979-08,2.848,
1979-09,2.886,
1979-10,3.070,
1979-11,3.899,
1979-12,3.927,
1980-01,4.827,
1980-02,4.866,
1980-03,5.029,
1980-04,5.011,
1980-05,4.978,
1980-06,5.169,
1980-07,5.234,
1980-08,5.216,
1980-09,5.282,
1980-10,5.508,
1980-11,5.694,
1980-12,5.490,
1981-01,5.336,
1981-02,5.375,
1981-03,5.304,
1981-04,5.535,
1981-05,5.572,
1981-06,5.562,
1981-07,5.606,
1981-08,5.685,
1981-09,5.673,
1981-10,5.681,
1981-11,5.576,
1981-12,5.749,
1982-01,5.763,
1982-02,5.838,
1982-03,5.992,
1982-04,6.072,
1982-05,5.952,
1982-06,6.016,
1982-07,5.528,
1982-08,5.512,
1982-09,5.277,
1982-10,5.191,
1982-11,5.308,
1982-12,5.059,
1983-01,4.951,
1983-02,5.046,
1983-03,5.097,
1983-04,5.074,
1983-05,4.979,
1983-06,5.142,
1983-07,4.647,
1983-08,4.599,
1983-09,4.506,
1983-10,4.630,
1983-11,4.692,
1983-12,4.755,
