"",BBK01.OUC225,BBK01.OUC225_FLAGS
"",Time deposits of domestic banks (MFIs) (exxcluding the Bundesbank) / medium-and longtherm / Big banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:10:36,
1968-12,0.645,
1969-01,0.680,
1969-02,0.714,
1969-03,0.718,
1969-04,0.727,
1969-05,0.695,
1969-06,0.688,
1969-07,0.694,
1969-08,0.710,
1969-09,0.721,
1969-10,0.729,
1969-11,0.746,
1969-12,0.738,
1970-01,0.771,
1970-02,0.784,
1970-03,0.777,
1970-04,0.779,
1970-05,0.807,
1970-06,0.806,
1970-07,0.823,
1970-08,0.843,
1970-09,0.846,
1970-10,0.871,
1970-11,0.879,
1970-12,0.864,
1971-01,0.880,
1971-02,0.887,
1971-03,0.898,
1971-04,0.918,
1971-05,0.935,
1971-06,0.928,
1971-07,0.957,
1971-08,0.963,
1971-09,0.994,
1971-10,1.048,
1971-11,1.064,
1971-12,1.055,
1972-01,1.093,
1972-02,1.109,
1972-03,1.129,
1972-04,1.144,
1972-05,1.175,
1972-06,1.116,
1972-07,1.154,
1972-08,1.169,
1972-09,1.170,
1972-10,1.182,
1972-11,1.187,
1972-12,1.160,
1973-01,1.204,
1973-02,1.214,
1973-03,1.277,
1973-04,1.285,
1973-05,1.297,
1973-06,1.256,
1973-07,1.267,
1973-08,1.274,
1973-09,1.275,
1973-10,1.278,
1973-11,1.290,
1973-12,1.248,
1974-01,1.300,
1974-02,1.285,
1974-03,1.295,
1974-04,1.320,
1974-05,1.328,
1974-06,1.295,
1974-07,1.261,
1974-08,1.277,
1974-09,1.283,
1974-10,1.311,
1974-11,1.321,
1974-12,1.288,
1975-01,1.293,
1975-02,1.296,
1975-03,1.341,
1975-04,1.357,
1975-05,1.394,
1975-06,1.365,
1975-07,1.321,
1975-08,1.337,
1975-09,1.372,
1975-10,1.411,
1975-11,1.432,
1975-12,1.413,
1976-01,1.395,
1976-02,1.401,
1976-03,1.422,
1976-04,1.466,
1976-05,1.476,
1976-06,1.428,
1976-07,1.452,
1976-08,1.471,
1976-09,1.475,
1976-10,1.491,
1976-11,1.528,
1976-12,1.536,
1977-01,1.569,
1977-02,1.586,
1977-03,1.582,
1977-04,1.551,
1977-05,1.640,
1977-06,1.682,
1977-07,2.176,
1977-08,2.450,
1977-09,2.743,
1977-10,2.880,
1977-11,3.062,
1977-12,3.129,
1978-01,3.293,
1978-02,3.352,
1978-03,3.431,
1978-04,3.479,
1978-05,3.488,
1978-06,3.492,
1978-07,3.539,
1978-08,3.508,
1978-09,3.540,
1978-10,3.564,
1978-11,3.616,
1978-12,3.613,
1979-01,3.661,
1979-02,3.695,
1979-03,3.723,
1979-04,3.738,
1979-05,3.780,
1979-06,3.769,
1979-07,3.825,
1979-08,3.836,
1979-09,3.835,
1979-10,3.901,
1979-11,3.932,
1979-12,3.903,
1980-01,3.905,
1980-02,3.934,
1980-03,3.943,
1980-04,3.969,
1980-05,4.001,
1980-06,3.963,
1980-07,4.057,
1980-08,4.071,
1980-09,4.062,
1980-10,4.093,
1980-11,4.125,
1980-12,4.111,
1981-01,4.126,
1981-02,4.148,
1981-03,4.139,
1981-04,4.190,
1981-05,4.180,
1981-06,4.124,
1981-07,3.860,
1981-08,3.859,
1981-09,3.807,
1981-10,3.757,
1981-11,3.741,
1981-12,3.484,
1982-01,3.450,
1982-02,3.420,
1982-03,3.345,
1982-04,3.384,
1982-05,3.361,
1982-06,3.335,
1982-07,3.329,
1982-08,3.305,
1982-09,3.161,
1982-10,3.201,
1982-11,3.219,
1982-12,3.150,
1983-01,3.111,
1983-02,3.133,
1983-03,3.074,
1983-04,3.125,
1983-05,3.202,
1983-06,3.161,
1983-07,3.197,
1983-08,3.243,
1983-09,3.225,
1983-10,3.228,
1983-11,3.239,
1983-12,3.195,
1984-01,3.211,
1984-02,3.256,
1984-03,3.212,
1984-04,3.241,
1984-05,3.274,
1984-06,3.224,
1984-07,3.274,
1984-08,3.354,
1984-09,3.315,
1984-10,3.349,
1984-11,3.430,
1984-12,3.421,
1985-01,3.507,
1985-02,3.543,
1985-03,3.576,
1985-04,3.631,
1985-05,3.648,
1985-06,3.582,
1985-07,3.620,
1985-08,3.728,
1985-09,3.783,
1985-10,3.869,
1985-11,4.001,
1985-12,3.965,
1986-01,4.117,
1986-02,4.189,
1986-03,4.265,
1986-04,4.309,
1986-05,4.418,
1986-06,4.441,
1986-07,4.612,
1986-08,4.792,
1986-09,4.898,
1986-10,5.041,
1986-11,5.243,
1986-12,5.292,
1987-01,5.514,
1987-02,5.671,
1987-03,5.712,
1987-04,5.840,
1987-05,5.917,
1987-06,5.918,
1987-07,6.212,
1987-08,6.450,
1987-09,6.895,
1987-10,6.967,
1987-11,7.010,
1987-12,7.005,
1988-01,7.088,
1988-02,7.166,
1988-03,7.126,
1988-04,7.214,
1988-05,7.348,
1988-06,8.355,
1988-07,8.548,
1988-08,8.854,
1988-09,8.942,
1988-10,9.118,
1988-11,9.138,
1988-12,9.205,
1989-01,9.209,
1989-02,9.544,
1989-03,9.734,
1989-04,10.238,
1989-05,10.449,
1989-06,10.641,
1989-07,10.738,
1989-08,10.895,
1989-09,10.964,
1989-10,11.212,
1989-11,11.492,
1989-12,11.360,
1990-01,11.546,
1990-02,12.104,
1990-03,12.513,
1990-04,12.823,
1990-05,12.924,
1990-06,12.955,
1990-07,13.064,
1990-08,13.215,
1990-09,13.140,
1990-10,13.235,
1990-11,13.306,
1990-12,13.140,
1991-01,13.118,
1991-02,13.150,
1991-03,13.165,
1991-04,13.341,
1991-05,13.640,
1991-06,13.683,
1991-07,14.110,
1991-08,14.591,
1991-09,14.804,
1991-10,15.271,
1991-11,15.661,
1991-12,15.729,
1992-01,16.027,
1992-02,16.311,
1992-03,16.451,
1992-04,17.021,
1992-05,17.377,
1992-06,17.485,
1992-07,17.729,
1992-08,18.090,
1992-09,18.046,
1992-10,18.275,
1992-11,18.676,
1992-12,18.577,
1993-01,18.419,
1993-02,18.546,
1993-03,18.433,
1993-04,18.472,
1993-05,18.575,
1993-06,18.428,
1993-07,18.549,
1993-08,18.648,
1993-09,18.437,
1993-10,18.373,
1993-11,18.373,
1993-12,17.799,
1994-01,17.666,
1994-02,17.511,
1994-03,16.978,
1994-04,16.854,
1994-05,16.945,
1994-06,17.006,
1994-07,17.097,
1994-08,17.237,
1994-09,17.088,
1994-10,17.214,
1994-11,17.399,
1994-12,17.272,
1995-01,17.385,
1995-02,17.529,
1995-03,17.348,
1995-04,17.350,
1995-05,17.979,
1995-06,18.173,
1995-07,18.372,
1995-08,18.683,
1995-09,19.195,
1995-10,19.238,
1995-11,19.359,
1995-12,19.457,
1996-01,19.513,
1996-02,19.589,
1996-03,19.202,
1996-04,19.234,
1996-05,18.868,
1996-06,18.376,
1996-07,18.400,
1996-08,18.488,
1996-09,18.007,
1996-10,18.234,
1996-11,18.350,
1996-12,18.113,
1997-01,18.370,
1997-02,18.171,
1997-03,17.756,
1997-04,17.968,
1997-05,18.167,
1997-06,18.054,
1997-07,18.137,
1997-08,18.224,
1997-09,18.025,
1997-10,18.133,
1997-11,18.348,
1997-12,18.193,
1998-01,18.113,
1998-02,18.178,
1998-03,17.901,
1998-04,17.797,
1998-05,17.811,
1998-06,17.686,
1998-07,17.895,
1998-08,18.091,
1998-09,17.845,
1998-10,18.087,
1998-11,18.292,
1998-12,18.170,
1999-01,30.128,
1999-02,29.990,
1999-03,29.125,
1999-04,29.275,
1999-05,29.610,
1999-06,29.811,
1999-07,29.948,
1999-08,30.802,
1999-09,28.793,
1999-10,30.198,
1999-11,30.693,
1999-12,30.989,
2000-01,31.576,
2000-02,31.969,
2000-03,31.354,
2000-04,31.413,
2000-05,31.683,
2000-06,31.539,
2000-07,31.743,
2000-08,31.931,
2000-09,32.308,
2000-10,32.169,
2000-11,32.346,
2000-12,32.417,
2001-01,32.637,
2001-02,32.947,
2001-03,32.913,
2001-04,33.121,
2001-05,33.375,
2001-06,33.376,
2001-07,33.716,
2001-08,34.208,
2001-09,32.157,
2001-10,33.913,
2001-11,34.164,
2001-12,34.069,
2002-01,34.205,
2002-02,34.680,
2002-03,34.356,
2002-04,32.424,
2002-05,34.412,
2002-06,34.428,
2002-07,34.586,
2002-08,35.018,
2002-09,34.613,
2002-10,34.747,
2002-11,34.920,
2002-12,34.630,
2003-01,34.502,
2003-02,34.517,
2003-03,34.335,
2003-04,34.547,
2003-05,34.543,
2003-06,34.405,
2003-07,34.409,
2003-08,34.860,
2003-09,34.321,
2003-10,34.889,
2003-11,36.633,
2003-12,37.060,
2004-01,37.224,
2004-02,37.261,
2004-03,36.532,
2004-04,37.033,
2004-05,35.113,
2004-06,37.238,
2004-07,37.312,
2004-08,35.240,
2004-09,34.747,
2004-10,34.782,
2004-11,35.017,
2004-12,44.941,
2005-01,45.184,
2005-02,45.422,
2005-03,44.372,
2005-04,45.005,
2005-05,45.314,
2005-06,44.888,
2005-07,44.684,
2005-08,44.446,
2005-09,43.245,
2005-10,43.171,
2005-11,43.187,
2005-12,42.639,
2006-01,42.567,
2006-02,42.639,
2006-03,42.393,
2006-04,42.861,
2006-05,42.740,
2006-06,42.971,
2006-07,42.798,
2006-08,42.761,
2006-09,42.385,
2006-10,42.375,
2006-11,42.887,
2006-12,42.926,
2007-01,42.761,
2007-02,43.336,
2007-03,43.045,
2007-04,43.825,
2007-05,43.934,
2007-06,43.978,
2007-07,44.179,
2007-08,44.290,
2007-09,44.817,
2007-10,45.386,
2007-11,45.350,
2007-12,50.334,
2008-01,50.737,
2008-02,51.982,
2008-03,52.442,
2008-04,53.937,
2008-05,54.381,
2008-06,55.614,
2008-07,56.176,
2008-08,57.020,
2008-09,57.724,
2008-10,58.286,
2008-11,59.974,
2008-12,59.300,
2009-01,63.423,
2009-02,64.456,
2009-03,66.086,
2009-04,67.520,
2009-05,66.750,
2009-06,68.292,
2009-07,66.150,
2009-08,69.000,
2009-09,69.164,
2009-10,68.667,
2009-11,65.407,
2009-12,66.357,
2010-01,66.854,
2010-02,67.167,
2010-03,66.549,
2010-04,65.952,
2010-05,65.994,
2010-06,66.006,
