"",BBK01.SU1602,BBK01.SU1602_FLAGS
"",Change in deposits under savings and loan contracts / Repay ments of deposits under cancelled savings and loan contract / All building and loan associations,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 10:44:38,
1973-12,0.040,
1974-01,0.041,
1974-02,0.035,
1974-03,0.044,
1974-04,0.038,
1974-05,0.039,
1974-06,0.030,
1974-07,0.038,
1974-08,0.034,
1974-09,0.038,
1974-10,0.041,
1974-11,0.040,
1974-12,0.064,
1975-01,0.051,
1975-02,0.047,
1975-03,0.055,
1975-04,0.053,
1975-05,0.039,
1975-06,0.041,
1975-07,0.043,
1975-08,0.034,
1975-09,0.050,
1975-10,0.049,
1975-11,0.043,
1975-12,0.097,
1976-01,0.069,
1976-02,0.062,
1976-03,0.082,
1976-04,0.059,
1976-05,0.053,
1976-06,0.054,
1976-07,0.052,
1976-08,0.048,
1976-09,0.070,
1976-10,0.059,
1976-11,0.075,
1976-12,0.165,
1977-01,0.090,
1977-02,0.083,
1977-03,0.114,
1977-04,0.080,
1977-05,0.070,
1977-06,0.091,
1977-07,0.089,
1977-08,0.076,
1977-09,0.102,
1977-10,0.079,
1977-11,0.086,
1977-12,0.164,
1978-01,0.109,
1978-02,0.096,
1978-03,0.126,
1978-04,0.090,
1978-05,0.080,
1978-06,0.079,
1978-07,0.071,
1978-08,0.075,
1978-09,0.090,
1978-10,0.090,
1978-11,0.084,
1978-12,0.135,
1979-01,0.110,
1979-02,0.096,
1979-03,0.124,
1979-04,0.094,
1979-05,0.093,
1979-06,0.085,
1979-07,0.091,
1979-08,0.082,
1979-09,0.093,
1979-10,0.098,
1979-11,0.103,
1979-12,0.162,
1980-01,0.134,
1980-02,0.127,
1980-03,0.146,
1980-04,0.132,
1980-05,0.108,
1980-06,0.104,
1980-07,0.101,
1980-08,0.085,
1980-09,0.114,
1980-10,0.105,
1980-11,0.098,
1980-12,0.152,
1981-01,0.118,
1981-02,0.119,
1981-03,0.194,
1981-04,0.183,
1981-05,0.110,
1981-06,0.113,
1981-07,0.126,
1981-08,0.105,
1981-09,0.124,
1981-10,0.122,
1981-11,0.107,
1981-12,0.152,
1982-01,0.122,
1982-02,0.130,
1982-03,0.177,
1982-04,0.135,
1982-05,0.162,
1982-06,0.154,
1982-07,0.139,
1982-08,0.142,
1982-09,0.167,
1982-10,0.146,
1982-11,0.156,
1982-12,0.196,
1983-01,0.167,
1983-02,0.161,
1983-03,0.228,
1983-04,0.172,
1983-05,0.180,
1983-06,0.173,
1983-07,0.160,
1983-08,0.166,
1983-09,0.189,
1983-10,0.180,
1983-11,0.179,
1983-12,0.247,
1984-01,0.216,
1984-02,0.212,
1984-03,0.251,
1984-04,0.230,
1984-05,0.192,
1984-06,0.182,
1984-07,0.209,
1984-08,0.191,
1984-09,0.206,
1984-10,0.224,
1984-11,0.200,
1984-12,0.233,
1985-01,0.252,
1985-02,0.219,
1985-03,0.270,
1985-04,0.262,
1985-05,0.226,
1985-06,0.194,
1985-07,0.245,
1985-08,0.208,
1985-09,0.259,
1985-10,0.251,
1985-11,0.233,
1985-12,0.327,
1986-01,0.285,
1986-02,0.254,
1986-03,0.296,
1986-04,0.333,
1986-05,0.234,
1986-06,0.256,
1986-07,0.261,
1986-08,0.221,
1986-09,0.280,
1986-10,0.277,
1986-11,0.230,
1986-12,0.348,
1987-01,0.261,
1987-02,0.262,
1987-03,0.348,
1987-04,0.306,
1987-05,0.241,
1987-06,0.259,
1987-07,0.267,
1987-08,0.248,
1987-09,0.289,
1987-10,0.274,
1987-11,0.452,
1987-12,0.276,
1988-01,0.182,
1988-02,0.211,
1988-03,0.229,
1988-04,0.183,
1988-05,0.170,
1988-06,0.162,
1988-07,0.151,
1988-08,0.148,
1988-09,0.143,
1988-10,0.130,
1988-11,0.128,
1988-12,0.160,
1989-01,0.149,
1989-02,0.137,
1989-03,0.156,
1989-04,0.133,
1989-05,0.125,
1989-06,0.125,
1989-07,0.124,
1989-08,0.111,
1989-09,0.109,
1989-10,0.115,
1989-11,0.111,
1989-12,0.114,
1990-01,0.115,
1990-02,0.123,
1990-03,0.163,
1990-04,0.124,
1990-05,0.119,
1990-06,0.108,
1990-07,0.109,
1990-08,0.101,
1990-09,0.095,
1990-10,0.105,
1990-11,0.108,
1990-12,0.115,
1991-01,0.122,
1991-02,0.129,
1991-03,0.151,
1991-04,0.152,
1991-05,0.132,
1991-06,0.125,
1991-07,0.139,
1991-08,0.120,
1991-09,0.131,
1991-10,0.129,
1991-11,0.142,
1991-12,0.193,
1992-01,0.188,
1992-02,0.193,
1992-03,0.245,
1992-04,0.212,
1992-05,0.188,
1992-06,0.208,
1992-07,0.213,
1992-08,0.192,
1992-09,0.222,
1992-10,0.212,
1992-11,0.222,
1992-12,0.284,
1993-01,0.208,
1993-02,0.226,
1993-03,0.302,
1993-04,0.247,
1993-05,0.221,
1993-06,0.242,
1993-07,0.237,
1993-08,0.225,
1993-09,0.253,
1993-10,0.233,
1993-11,0.243,
1993-12,0.286,
1994-01,0.232,
1994-02,0.257,
1994-03,0.328,
1994-04,0.270,
1994-05,0.271,
1994-06,0.269,
1994-07,0.251,
1994-08,0.262,
1994-09,0.277,
1994-10,0.248,
1994-11,0.253,
1994-12,0.291,
1995-01,0.250,
1995-02,0.269,
1995-03,0.352,
1995-04,0.269,
1995-05,0.308,
1995-06,0.324,
1995-07,0.271,
1995-08,0.270,
1995-09,0.268,
1995-10,0.260,
1995-11,0.275,
1995-12,0.288,
1996-01,0.252,
1996-02,0.274,
1996-03,0.305,
1996-04,0.301,
1996-05,0.267,
1996-06,0.253,
1996-07,0.285,
1996-08,0.263,
1996-09,0.269,
1996-10,0.269,
1996-11,0.260,
1996-12,0.284,
1997-01,0.259,
1997-02,0.298,
1997-03,0.318,
1997-04,0.341,
1997-05,0.289,
1997-06,0.313,
1997-07,0.329,
1997-08,0.291,
1997-09,0.332,
1997-10,0.318,
1997-11,0.290,
1997-12,0.332,
1998-01,0.313,
1998-02,0.335,
1998-03,0.432,
1998-04,0.374,
1998-05,0.339,
1998-06,0.370,
1998-07,0.381,
1998-08,0.346,
1998-09,0.371,
1998-10,0.351,
1998-11,0.364,
1998-12,0.392,
1999-01,0.322,
1999-02,0.410,
1999-03,0.515,
1999-04,0.410,
1999-05,0.404,
1999-06,0.422,
1999-07,0.414,
1999-08,0.391,
1999-09,0.399,
1999-10,0.350,
1999-11,0.377,
1999-12,0.416,
2000-01,0.342,
2000-02,0.430,
2000-03,0.519,
2000-04,0.404,
2000-05,0.448,
2000-06,0.404,
2000-07,0.384,
2000-08,0.412,
2000-09,0.383,
2000-10,0.370,
2000-11,0.397,
2000-12,0.358,
2001-01,0.362,
2001-02,0.417,
2001-03,0.424,
2001-04,0.362,
2001-05,0.394,
2001-06,0.357,
2001-07,0.397,
2001-08,0.387,
2001-09,0.349,
2001-10,0.363,
2001-11,0.358,
2001-12,0.326,
2002-01,0.342,
2002-02,0.352,
2002-03,0.357,
2002-04,0.372,
2002-05,0.348,
2002-06,0.339,
2002-07,0.401,
2002-08,0.354,
2002-09,0.349,
2002-10,0.370,
2002-11,0.354,
2002-12,0.372,
2003-01,0.422,
2003-02,0.446,
2003-03,0.475,
2003-04,0.456,
2003-05,0.441,
2003-06,0.413,
2003-07,0.536,
2003-08,0.457,
2003-09,0.454,
2003-10,0.454,
2003-11,0.400,
2003-12,0.775,
2004-01,0.439,
2004-02,0.442,
2004-03,0.513,
2004-04,0.459,
2004-05,0.416,
2004-06,0.463,
2004-07,0.476,
2004-08,0.449,
2004-09,0.432,
2004-10,0.422,
2004-11,0.443,
2004-12,0.469,
2005-01,0.408,
2005-02,0.443,
2005-03,0.479,
2005-04,0.471,
2005-05,0.454,
2005-06,0.521,
2005-07,0.511,
2005-08,0.507,
2005-09,0.482,
2005-10,0.465,
2005-11,0.495,
2005-12,0.513,
2006-01,0.505,
2006-02,0.530,
2006-03,0.589,
2006-04,0.488,
2006-05,0.553,
2006-06,0.529,
2006-07,0.562,
2006-08,0.552,
2006-09,0.502,
2006-10,0.509,
2006-11,0.542,
2006-12,0.616,
2007-01,0.548,
2007-02,0.523,
2007-03,0.539,
2007-04,0.525,
2007-05,0.537,
2007-06,0.534,
2007-07,0.596,
2007-08,0.559,
2007-09,0.483,
2007-10,0.568,
2007-11,0.579,
2007-12,0.559,
2008-01,0.531,
2008-02,0.519,
2008-03,0.495,
2008-04,0.594,
2008-05,0.536,
2008-06,0.564,
2008-07,0.645,
2008-08,0.531,
2008-09,0.547,
2008-10,0.596,
2008-11,0.530,
2008-12,0.542,
2009-01,0.493,
2009-02,0.530,
2009-03,0.551,
2009-04,0.536,
2009-05,0.485,
2009-06,0.494,
2009-07,0.542,
2009-08,0.455,
2009-09,0.465,
2009-10,0.444,
2009-11,0.419,
2009-12,0.413,
2010-01,0.398,
2010-02,0.424,
2010-03,0.497,
2010-04,0.445,
2010-05,0.437,
2010-06,0.458,
2010-07,0.465,
2010-08,0.439,
2010-09,0.442,
2010-10,0.444,
2010-11,0.552,
2010-12,0.547,
2011-01,0.419,
2011-02,0.484,
2011-03,0.594,
2011-04,0.494,
