"",BBFI1.Q.N.DE.W1.S12M.S1.KA.L.FA.P.F52._Z._T.M.N,BBFI1.Q.N.DE.W1.S12M.S1.KA.L.FA.P.F52._Z._T.M.N_FLAGS
"",IIP - Portfolio investment - Investment fund shares/units - Liabilities - Other changes excluding transactions and revaluations - resident issuer: Financial corporations other than MFIs - all countries,
unit,EUR (hypothetically euro-based),
unit multiplier,million,
last update,2014-12-30 16:04:27,
2013-01,-5389,
2013-04,2086,
2013-07,-1926,
2013-10,-3117,
2014-01,721,
2014-04,1289,
2014-07,346,
