"",BBK01.QUY974,BBK01.QUY974_FLAGS
"",Consolidated German banks: Foreign shares issued by foreign enterprises and households / Singapore / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:39:39,
2002-03,0.048,
2002-04,0.048,
2002-05,0.042,
2002-06,0.035,
2002-07,0.030,
2002-08,0.033,
2002-09,0.035,
2002-10,0.033,
2002-11,0.036,
2002-12,0.030,
2003-01,0.029,
2003-02,0.030,
2003-03,0.032,
2003-04,0.035,
2003-05,0.034,
2003-06,0.037,
2003-07,0.031,
2003-08,0.059,
2003-09,0.007,
2003-10,0.033,
2003-11,0.038,
2003-12,0.053,
2004-01,0.020,
2004-02,0.059,
2004-03,0.047,
2004-04,0.047,
2004-05,0.048,
2004-06,0.110,
2004-07,0.098,
2004-08,0.087,
2004-09,0.047,
2004-10,0.159,
2004-11,-0.046,
2004-12,-0.037,
2005-01,-0.059,
2005-02,-0.052,
2005-03,-0.049,
2005-04,-0.082,
2005-05,-0.074,
2005-06,-0.119,
2005-07,-0.005,
2005-08,0.204,
2005-09,0.159,
2005-10,0.299,
2005-11,0.297,
2005-12,0.319,
2006-01,0.321,
2006-02,0.206,
2006-03,0.162,
2006-04,0.134,
2006-05,0.074,
2006-06,0.082,
2006-07,0.097,
2006-08,0.090,
2006-09,0.279,
2006-10,0.282,
2006-11,0.313,
2006-12,0.426,
2007-01,0.253,
2007-02,0.313,
2007-03,0.469,
2007-04,0.412,
2007-05,0.371,
2007-06,0.394,
2007-07,0.567,
2007-08,0.386,
2007-09,0.508,
2007-10,0.841,
2007-11,0.046,
2007-12,0.687,
2008-01,0.458,
2008-02,0.222,
2008-03,0.279,
2008-04,0.333,
2008-05,0.449,
2008-06,0.425,
2008-07,0.405,
2008-08,0.367,
2008-09,0.363,
2008-10,0.230,
2008-11,0.149,
2008-12,0.210,
2009-01,0.200,
2009-02,0.114,
2009-03,0.125,
2009-04,0.175,
2009-05,0.185,
2009-06,0.213,
2009-07,0.341,
2009-08,0.332,
2009-09,0.409,
2009-10,0.415,
2009-11,0.424,
2009-12,0.129,
2010-01,0.268,
2010-02,0.299,
2010-03,0.317,
2010-04,0.372,
2010-05,0.238,
2010-06,0.272,
2010-07,0.508,
2010-08,0.489,
2010-09,0.313,
2010-10,0.292,
2010-11,0.345,
2010-12,0.392,
2011-01,0.352,
2011-02,0.340,
2011-03,0.491,
2011-04,0.369,
2011-05,0.379,
2011-06,0.385,
2011-07,0.148,
2011-08,0.110,
2011-09,0.079,
2011-10,0.018,
2011-11,0.005,
2011-12,0.023,
2012-01,0.010,
2012-02,0.048,
2012-03,0.033,
2012-04,0.230,
2012-05,0.213,
2012-06,0.218,
2012-07,0.259,
2012-08,0.247,
2012-09,0.335,
2012-10,0.343,
2012-11,0.337,
2012-12,0.531,
2013-01,0.744,
2013-02,0.688,
2013-03,0.589,
2013-04,0.496,
2013-05,1.075,
2013-06,0.331,
2013-07,0.403,
2013-08,0.416,
2013-09,0.352,
2013-10,0.571,
2013-11,0.711,
2013-12,0.364,
2014-01,0.385,
2014-02,0.318,
2014-03,0.289,
2014-04,0.346,
2014-05,0.329,
2014-06,0.344,
2014-07,0.382,
2014-08,0.434,
2014-09,0.434,
2014-10,0.437,
