"",BBK01.OUP141,BBK01.OUP141_FLAGS
"",Deposits and borrowing from non-profit institutions / Total / Foreign banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:20:33,
1985-12,0.179,
1986-01,0.204,
1986-02,0.264,
1986-03,0.225,
1986-04,0.221,
1986-05,0.235,
1986-06,0.225,
1986-07,0.236,
1986-08,0.251,
1986-09,0.266,
1986-10,0.246,
1986-11,0.236,
1986-12,0.228,
1987-01,0.252,
1987-02,0.259,
1987-03,0.248,
1987-04,0.251,
1987-05,0.276,
1987-06,0.293,
1987-07,0.298,
1987-08,0.280,
1987-09,0.270,
1987-10,0.286,
1987-11,0.264,
1987-12,0.295,
1988-01,0.293,
1988-02,0.305,
1988-03,0.325,
1988-04,0.309,
1988-05,0.331,
1988-06,0.319,
1988-07,0.329,
1988-08,0.302,
1988-09,0.282,
1988-10,0.291,
1988-11,0.302,
1988-12,0.300,
1989-01,0.293,
1989-02,0.290,
1989-03,0.318,
1989-04,0.293,
1989-05,0.296,
1989-06,0.263,
1989-07,0.256,
1989-08,0.250,
1989-09,0.267,
1989-10,0.282,
1989-11,0.260,
1989-12,0.278,
1990-01,0.271,
1990-02,0.265,
1990-03,0.274,
1990-04,0.277,
1990-05,0.276,
1990-06,0.272,
1990-07,0.287,
1990-08,0.293,
1990-09,0.292,
1990-10,0.309,
1990-11,0.293,
1990-12,0.290,
1991-01,0.311,
1991-02,0.312,
1991-03,0.299,
1991-04,0.301,
1991-05,0.310,
1991-06,0.315,
1991-07,0.315,
1991-08,0.316,
1991-09,0.314,
1991-10,0.315,
1991-11,0.294,
1991-12,0.269,
1992-01,0.269,
1992-02,0.269,
1992-03,0.262,
1992-04,0.267,
1992-05,0.263,
1992-06,0.262,
1992-07,0.291,
1992-08,0.281,
1992-09,0.326,
1992-10,0.333,
1992-11,0.329,
1992-12,1.513,
1993-01,1.516,
1993-02,1.541,
1993-03,1.578,
1993-04,1.555,
1993-05,1.542,
1993-06,1.516,
1993-07,1.504,
1993-08,1.545,
1993-09,1.586,
1993-10,1.570,
1993-11,1.694,
1993-12,1.573,
1994-01,1.632,
1994-02,1.622,
1994-03,1.656,
1994-04,1.688,
1994-05,1.721,
1994-06,1.653,
1994-07,1.663,
1994-08,1.713,
1994-09,1.634,
1994-10,1.646,
1994-11,1.727,
1994-12,1.604,
1995-01,1.504,
1995-02,1.359,
1995-03,1.284,
1995-04,1.239,
1995-05,1.314,
1995-06,1.306,
1995-07,1.260,
1995-08,1.339,
1995-09,1.284,
1995-10,1.230,
1995-11,1.198,
1995-12,1.182,
1996-01,1.132,
1996-02,1.109,
1996-03,1.105,
1996-04,1.094,
1996-05,1.080,
1996-06,1.066,
1996-07,1.029,
1996-08,1.077,
1996-09,1.023,
1996-10,1.025,
1996-11,0.965,
1996-12,0.914,
1997-01,0.878,
1997-02,0.877,
1997-03,0.851,
1997-04,0.798,
1997-05,0.878,
1997-06,0.788,
1997-07,0.837,
1997-08,0.802,
1997-09,0.784,
1997-10,0.727,
1997-11,0.778,
1997-12,0.817,
1998-01,0.825,
1998-02,0.820,
1998-03,0.788,
1998-04,0.803,
1998-05,0.778,
1998-06,0.808,
1998-07,0.814,
1998-08,0.897,
1998-09,0.839,
1998-10,0.750,
1998-11,0.773,
1998-12,0.851,
1999-01,0.935,
1999-02,0.938,
1999-03,1.133,
1999-04,1.148,
1999-05,1.133,
1999-06,1.180,
1999-07,1.284,
1999-08,1.233,
1999-09,1.192,
1999-10,1.257,
1999-11,1.183,
1999-12,1.068,
2000-01,1.268,
2000-02,1.502,
2000-03,1.318,
2000-04,1.362,
2000-05,1.368,
2000-06,1.524,
2000-07,1.390,
2000-08,1.342,
2000-09,1.252,
2000-10,1.295,
2000-11,1.270,
2000-12,1.340,
2001-01,1.426,
2001-02,1.462,
2001-03,1.420,
2001-04,1.471,
2001-05,1.374,
2001-06,1.387,
2001-07,1.441,
2001-08,1.357,
2001-09,1.373,
2001-10,1.433,
2001-11,1.427,
2001-12,1.398,
2002-01,1.395,
2002-02,1.408,
2002-03,1.301,
2002-04,1.314,
2002-05,1.353,
2002-06,1.280,
2002-07,1.713,
2002-08,1.759,
2002-09,1.727,
2002-10,1.784,
2002-11,1.791,
2002-12,2.069,
2003-01,2.065,
2003-02,2.009,
2003-03,1.869,
2003-04,1.946,
2003-05,1.903,
2003-06,1.908,
2003-07,2.026,
2003-08,1.993,
2003-09,1.931,
2003-10,1.858,
2003-11,1.837,
2003-12,1.616,
2004-01,1.610,
2004-02,1.660,
2004-03,1.657,
2004-04,1.751,
2004-05,1.715,
2004-06,1.820,
2004-07,1.902,
2004-08,1.881,
2004-09,1.971,
2004-10,1.937,
