"",BBK01.QUY936,BBK01.QUY936_FLAGS
"",Consolidated German banks: Foreign shares issued by foreign enterprises and households / Brazil / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:36:05,
2002-03,0.141,
2002-04,0.120,
2002-05,0.115,
2002-06,0.109,
2002-07,0.110,
2002-08,0.111,
2002-09,0.111,
2002-10,0.048,
2002-11,0.049,
2002-12,0.055,
2003-01,0.048,
2003-02,0.048,
2003-03,0.048,
2003-04,0.051,
2003-05,0.048,
2003-06,0.050,
2003-07,0.062,
2003-08,0.174,
2003-09,0.098,
2003-10,0.114,
2003-11,0.162,
2003-12,0.170,
2004-01,0.139,
2004-02,0.156,
2004-03,0.116,
2004-04,0.593,
2004-05,0.205,
2004-06,0.130,
2004-07,0.134,
2004-08,0.145,
2004-09,-0.053,
2004-10,0.174,
2004-11,0.286,
2004-12,0.309,
2005-01,0.322,
2005-02,0.224,
2005-03,-0.461,
2005-04,0.201,
2005-05,0.153,
2005-06,0.162,
2005-07,0.343,
2005-08,0.233,
2005-09,0.447,
2005-10,-0.032,
2005-11,0.246,
2005-12,0.214,
2006-01,0.279,
2006-02,0.277,
2006-03,0.187,
2006-04,-0.276,
2006-05,0.368,
2006-06,0.213,
2006-07,0.056,
2006-08,0.116,
2006-09,0.199,
2006-10,0.237,
2006-11,0.298,
2006-12,0.293,
2007-01,0.128,
2007-02,0.452,
2007-03,0.483,
2007-04,0.436,
2007-05,0.497,
2007-06,0.387,
2007-07,0.208,
2007-08,0.280,
2007-09,0.355,
2007-10,0.361,
2007-11,0.702,
2007-12,1.363,
2008-01,0.853,
2008-02,0.957,
2008-03,0.936,
2008-04,1.225,
2008-05,1.359,
2008-06,1.593,
2008-07,1.485,
2008-08,1.369,
2008-09,0.975,
2008-10,0.801,
2008-11,0.658,
2008-12,0.678,
2009-01,0.673,
2009-02,0.592,
2009-03,0.745,
2009-04,0.989,
2009-05,1.166,
2009-06,1.097,
2009-07,1.146,
2009-08,1.021,
2009-09,1.090,
2009-10,1.057,
2009-11,1.072,
2009-12,1.114,
2010-01,1.216,
2010-02,1.119,
2010-03,1.101,
2010-04,0.973,
2010-05,0.135,
2010-06,0.201,
2010-07,0.249,
2010-08,0.187,
2010-09,0.126,
2010-10,-0.531,
2010-11,0.019,
2010-12,0.065,
2011-01,0.060,
2011-02,0.035,
2011-03,0.052,
2011-04,0.004,
2011-05,0.016,
2011-06,0.042,
2011-07,0.094,
2011-08,0.156,
2011-09,0.162,
2011-10,-0.046,
2011-11,-0.035,
2011-12,-0.051,
2012-01,-0.008,
2012-02,-0.021,
2012-03,0.032,
2012-04,0.958,
2012-05,0.988,
2012-06,0.800,
2012-07,0.877,
2012-08,0.972,
2012-09,0.790,
2012-10,0.910,
2012-11,0.799,
2012-12,0.929,
2013-01,0.966,
2013-02,0.899,
2013-03,1.017,
2013-04,1.171,
2013-05,0.956,
2013-06,0.682,
2013-07,0.594,
2013-08,0.596,
2013-09,0.663,
2013-10,0.671,
2013-11,0.550,
2013-12,0.488,
2014-01,0.359,
2014-02,0.315,
2014-03,0.339,
2014-04,0.310,
2014-05,0.224,
2014-06,0.164,
2014-07,0.286,
2014-08,0.361,
2014-09,0.192,
2014-10,0.244,
