"",BBK01.QU2867,BBK01.QU2867_FLAGS
"",Banks in Germany: Long-term liabilities to foreign banks / Hong Kong / All currencies,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:23:32,
1982-06,0.931,
1982-07,0.935,
1982-08,0.937,
1982-09,0.978,
1982-10,1.014,
1982-11,1.001,
1982-12,1.124,
1983-01,1.162,
1983-02,1.150,
1983-03,1.186,
1983-04,1.154,
1983-05,1.298,
1983-06,1.616,
1983-07,1.625,
1983-08,1.648,
1983-09,1.674,
1983-10,1.651,
1983-11,1.749,
1983-12,1.790,
1984-01,1.973,
1984-02,1.938,
1984-03,1.926,
1984-04,1.919,
1984-05,2.076,
1984-06,2.139,
1984-07,2.179,
1984-08,2.036,
1984-09,2.147,
1984-10,2.149,
1984-11,2.319,
1984-12,2.369,
1985-01,2.567,
1985-02,2.646,
1985-03,2.546,
1985-04,2.538,
1985-05,2.642,
1985-06,2.636,
1985-07,2.525,
1985-08,2.552,
1985-09,2.504,
1985-10,2.535,
1985-11,2.505,
1985-12,2.617,
1986-01,2.553,
1986-02,2.397,
1986-03,2.448,
1986-04,2.448,
1986-05,2.429,
1986-06,2.418,
1986-07,2.352,
1986-08,2.322,
1986-09,2.304,
1986-10,2.306,
1986-11,2.239,
1986-12,2.176,
1987-01,2.122,
1987-02,2.102,
1987-03,2.139,
1987-04,2.130,
1987-05,2.205,
1987-06,2.276,
1987-07,2.235,
1987-08,2.214,
1987-09,2.155,
1987-10,2.096,
1987-11,2.054,
1987-12,2.035,
1988-01,2.085,
1988-02,2.079,
1988-03,2.008,
1988-04,2.013,
1988-05,2.098,
1988-06,2.153,
1988-07,1.980,
1988-08,1.934,
1988-09,1.907,
1988-10,1.855,
1988-11,1.920,
1988-12,2.003,
1989-01,2.008,
1989-02,1.979,
1989-03,1.926,
1989-04,1.922,
1989-05,1.966,
1989-06,1.922,
1989-07,1.841,
1989-08,1.862,
1989-09,1.810,
1989-10,1.765,
1989-11,1.598,
1989-12,1.485,
1990-01,1.467,
1990-02,1.470,
1990-03,1.467,
1990-04,1.455,
1990-05,1.245,
1990-06,1.467,
1990-07,1.431,
1990-08,1.424,
1990-09,1.425,
1990-10,1.355,
1990-11,1.321,
1990-12,1.247,
1991-01,1.020,
1991-02,1.014,
1991-03,1.034,
1991-04,0.939,
1991-05,0.768,
1991-06,0.797,
1991-07,0.752,
1991-08,0.751,
1991-09,0.772,
1991-10,0.760,
1991-11,0.700,
1991-12,0.638,
1992-01,0.668,
1992-02,0.667,
1992-03,0.628,
1992-04,0.602,
1992-05,0.573,
1992-06,0.531,
1992-07,0.467,
1992-08,0.423,
1992-09,0.417,
