"",BBK01.OUZ312,BBK01.OUZ312_FLAGS
"","Fiduciary assets, total, Mortgage banks",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:57:25,
1999-01,2.192,
1999-02,2.191,
1999-03,2.211,
1999-04,2.191,
1999-05,2.238,
1999-06,2.213,
1999-07,2.245,
1999-08,2.277,
1999-09,2.282,
1999-10,2.310,
1999-11,2.290,
1999-12,2.326,
2000-01,2.289,
2000-02,2.284,
2000-03,2.237,
2000-04,2.234,
2000-05,2.192,
2000-06,2.176,
2000-07,2.112,
2000-08,2.115,
2000-09,2.012,
2000-10,1.823,
2000-11,1.786,
2000-12,1.749,
2001-01,1.739,
2001-02,1.353,
2001-03,1.354,
2001-04,1.334,
2001-05,1.329,
2001-06,1.323,
2001-07,1.318,
2001-08,1.313,
2001-09,1.299,
2001-10,1.288,
2001-11,1.276,
2001-12,1.264,
2002-01,1.261,
2002-02,1.256,
2002-03,1.225,
2002-04,1.221,
2002-05,1.217,
2002-06,1.210,
2002-07,1.208,
2002-08,1.204,
2002-09,1.191,
2002-10,1.187,
2002-11,1.185,
2002-12,1.185,
2003-01,1.178,
2003-02,1.175,
2003-03,1.170,
2003-04,1.179,
2003-05,1.195,
2003-06,1.261,
2003-07,1.269,
2003-08,1.265,
2003-09,1.258,
2003-10,1.292,
2003-11,1.345,
2003-12,2.423,
2004-01,3.118,
2004-02,2.616,
2004-03,2.055,
2004-04,2.050,
2004-05,2.041,
2004-06,2.024,
2004-07,2.027,
2004-08,2.031,
2004-09,2.020,
2004-10,2.030,
2004-11,2.122,
2004-12,2.084,
2005-01,2.259,
2005-02,2.017,
2005-03,2.000,
2005-04,1.999,
2005-05,2.047,
2005-06,2.043,
2005-07,2.027,
2005-08,2.064,
2005-09,2.073,
2005-10,2.077,
2005-11,2.083,
2005-12,2.088,
2006-01,2.063,
2006-02,2.059,
2006-03,1.963,
2006-04,2.099,
2006-05,2.089,
2006-06,2.063,
2006-07,2.060,
2006-08,2.047,
2006-09,2.033,
2006-10,2.030,
2006-11,2.035,
2006-12,2.050,
2007-01,1.992,
2007-02,1.980,
2007-03,1.900,
2007-04,1.897,
2007-05,1.888,
2007-06,1.884,
2007-07,1.871,
2007-08,1.877,
2007-09,1.843,
2007-10,1.820,
2007-11,1.746,
2007-12,1.722,
2008-01,1.689,
2008-02,1.674,
2008-03,1.646,
2008-04,1.667,
2008-05,1.655,
2008-06,1.642,
2008-07,1.637,
2008-08,1.629,
2008-09,1.618,
2008-10,1.584,
2008-11,1.576,
2008-12,1.543,
2009-01,1.540,
2009-02,1.526,
2009-03,1.515,
2009-04,1.508,
2009-05,1.502,
2009-06,1.492,
2009-07,1.554,
2009-08,1.551,
2009-09,1.539,
2009-10,1.602,
2009-11,1.583,
2009-12,1.546,
2010-01,1.575,
2010-02,1.576,
2010-03,1.567,
2010-04,1.579,
2010-05,1.588,
2010-06,1.590,
2010-07,1.582,
2010-08,1.621,
2010-09,1.599,
2010-10,1.631,
2010-11,1.454,
2010-12,1.594,
2011-01,1.585,
2011-02,1.616,
2011-03,1.712,
2011-04,1.725,
2011-05,1.798,
2011-06,1.823,
2011-07,1.833,
2011-08,1.887,
2011-09,1.912,
2011-10,1.954,
2011-11,1.984,
2011-12,2.076,
2012-01,2.058,
2012-02,2.039,
2012-03,2.042,
2012-04,2.541,
2012-05,2.590,
2012-06,2.690,
2012-07,2.763,
2012-08,2.817,
2012-09,2.837,
2012-10,2.852,
2012-11,2.964,
2012-12,3.255,
2013-01,3.269,
2013-02,3.299,
2013-03,3.351,
2013-04,3.318,
2013-05,3.347,
2013-06,3.390,
2013-07,3.387,
2013-08,3.593,
2013-09,3.560,
2013-10,3.465,
2013-11,3.601,
2013-12,3.604,
2014-01,3.618,
2014-02,3.629,
2014-03,3.629,
2014-04,3.664,
2014-05,3.843,
2014-06,3.990,
2014-07,4.026,
2014-08,4.081,
2014-09,4.174,
2014-10,3.970,
2014-11,4.024,
