"",BBK01.OUG240,BBK01.OUG240_FLAGS
"",Time deposits of non-profit institutions / for up and including 1 year / Landesbanken,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:21:06,
1968-12,0.113,
1969-01,0.112,
1969-02,0.118,
1969-03,0.116,
1969-04,0.129,
1969-05,0.153,
1969-06,0.130,
1969-07,0.130,
1969-08,0.130,
1969-09,0.137,
1969-10,0.132,
1969-11,0.130,
1969-12,0.124,
1970-01,0.118,
1970-02,0.118,
1970-03,0.113,
1970-04,0.127,
1970-05,0.129,
1970-06,0.130,
1970-07,0.131,
1970-08,0.127,
1970-09,0.118,
1970-10,0.133,
1970-11,0.134,
1970-12,0.122,
1971-01,0.112,
1971-02,0.115,
1971-03,0.115,
1971-04,0.121,
1971-05,0.117,
1971-06,0.112,
1971-07,0.116,
1971-08,0.103,
1971-09,0.119,
1971-10,0.125,
1971-11,0.127,
1971-12,0.143,
1972-01,0.087,
1972-02,0.130,
1972-03,0.143,
1972-04,0.143,
1972-05,0.151,
1972-06,0.163,
1972-07,0.183,
1972-08,0.193,
1972-09,0.208,
1972-10,0.215,
1972-11,0.208,
1972-12,0.218,
1973-01,0.209,
1973-02,0.217,
1973-03,0.232,
1973-04,0.235,
1973-05,0.233,
1973-06,0.235,
1973-07,0.263,
1973-08,0.255,
1973-09,0.246,
1973-10,0.253,
1973-11,0.247,
1973-12,0.273,
1974-01,0.290,
1974-02,0.273,
1974-03,0.262,
1974-04,0.249,
1974-05,0.272,
1974-06,0.263,
1974-07,0.267,
1974-08,0.313,
1974-09,0.314,
1974-10,0.315,
1974-11,0.309,
1974-12,0.299,
1975-01,0.335,
1975-02,0.303,
1975-03,0.263,
1975-04,0.152,
1975-05,0.240,
1975-06,0.242,
1975-07,0.280,
1975-08,0.248,
1975-09,0.232,
1975-10,0.218,
1975-11,0.199,
1975-12,0.215,
1976-01,0.221,
1976-02,0.234,
1976-03,0.233,
1976-04,0.236,
1976-05,0.248,
1976-06,0.254,
1976-07,0.270,
1976-08,0.266,
1976-09,0.256,
1976-10,0.267,
1976-11,0.253,
1976-12,0.271,
1977-01,0.295,
1977-02,0.295,
1977-03,0.276,
1977-04,0.266,
1977-05,0.266,
1977-06,0.267,
1977-07,0.306,
1977-08,0.295,
1977-09,0.285,
1977-10,0.323,
1977-11,0.295,
1977-12,0.272,
1978-01,0.290,
1978-02,0.282,
1978-03,0.283,
1978-04,0.312,
1978-05,0.320,
1978-06,0.328,
1978-07,0.328,
1978-08,0.345,
1978-09,0.314,
1978-10,0.318,
1978-11,0.304,
1978-12,0.299,
1979-01,0.328,
1979-02,0.338,
1979-03,0.322,
1979-04,0.321,
1979-05,0.328,
1979-06,0.341,
1979-07,0.348,
1979-08,0.349,
1979-09,0.303,
1979-10,0.322,
1979-11,0.329,
1979-12,0.345,
1980-01,0.390,
1980-02,0.386,
1980-03,0.359,
1980-04,0.363,
1980-05,0.370,
1980-06,0.388,
1980-07,0.429,
1980-08,0.432,
1980-09,0.363,
1980-10,0.373,
1980-11,0.363,
1980-12,0.320,
1981-01,0.312,
1981-02,0.294,
1981-03,0.317,
1981-04,0.302,
1981-05,0.321,
1981-06,0.325,
1981-07,0.328,
1981-08,0.343,
1981-09,0.334,
1981-10,0.319,
1981-11,0.292,
1981-12,0.305,
1982-01,0.321,
1982-02,0.298,
1982-03,0.292,
1982-04,0.309,
1982-05,0.322,
1982-06,0.350,
1982-07,0.343,
1982-08,0.350,
1982-09,0.292,
1982-10,0.303,
1982-11,0.297,
1982-12,0.346,
1983-01,0.326,
1983-02,0.299,
1983-03,0.294,
1983-04,0.293,
1983-05,0.342,
1983-06,0.361,
1983-07,0.381,
1983-08,0.407,
1983-09,0.355,
1983-10,0.387,
1983-11,0.382,
1983-12,0.434,
1984-01,0.423,
1984-02,0.388,
1984-03,0.390,
1984-04,0.398,
1984-05,0.418,
1984-06,0.424,
1984-07,0.457,
1984-08,0.504,
1984-09,0.456,
1984-10,0.486,
1984-11,0.439,
1984-12,0.450,
1985-01,0.450,
1985-02,0.429,
1985-03,0.437,
1985-04,0.417,
1985-05,0.415,
1985-06,0.418,
1985-07,0.426,
