"",BBK01.OUZ505,BBK01.OUZ505_FLAGS
"","Treasury bills and treasury discount paper, total, Landesbanken and Savings banks",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:57:03,
1999-01,4.308,
1999-02,1.397,
1999-03,2.831,
1999-04,3.780,
1999-05,1.915,
1999-06,2.702,
1999-07,2.124,
1999-08,1.800,
1999-09,1.176,
1999-10,1.123,
1999-11,1.180,
1999-12,1.237,
2000-01,1.900,
2000-02,1.589,
2000-03,1.344,
2000-04,1.438,
2000-05,1.377,
2000-06,0.921,
2000-07,1.852,
2000-08,2.472,
2000-09,3.084,
2000-10,1.775,
2000-11,1.378,
2000-12,3.158,
2001-01,2.464,
2001-02,2.750,
2001-03,2.068,
2001-04,2.038,
2001-05,2.398,
2001-06,2.181,
2001-07,2.992,
2001-08,2.324,
2001-09,2.161,
2001-10,5.020,
2001-11,7.259,
2001-12,7.942,
2002-01,4.163,
2002-02,3.638,
2002-03,3.485,
2002-04,2.916,
2002-05,3.447,
2002-06,3.791,
2002-07,4.891,
2002-08,7.381,
2002-09,6.344,
2002-10,7.261,
2002-11,7.612,
2002-12,6.292,
2003-01,5.665,
2003-02,9.318,
2003-03,9.695,
2003-04,10.485,
2003-05,7.772,
2003-06,7.323,
2003-07,8.386,
2003-08,6.873,
2003-09,7.418,
2003-10,6.405,
2003-11,7.300,
2003-12,12.128,
2004-01,10.305,
2004-02,9.390,
2004-03,7.016,
2004-04,5.678,
2004-05,5.304,
2004-06,7.421,
2004-07,3.930,
2004-08,3.194,
2004-09,2.385,
2004-10,2.203,
2004-11,1.752,
2004-12,1.449,
2005-01,1.315,
2005-02,0.774,
2005-03,0.831,
2005-04,0.663,
2005-05,0.685,
2005-06,0.523,
2005-07,0.458,
2005-08,0.393,
2005-09,0.295,
2005-10,0.247,
2005-11,0.278,
2005-12,0.318,
2006-01,0.209,
2006-02,0.171,
2006-03,0.409,
2006-04,0.609,
2006-05,0.988,
2006-06,0.801,
2006-07,0.729,
2006-08,1.536,
2006-09,0.755,
2006-10,1.247,
2006-11,2.025,
2006-12,1.046,
2007-01,1.144,
2007-02,1.417,
2007-03,1.754,
2007-04,1.861,
2007-05,1.607,
2007-06,1.193,
2007-07,0.960,
2007-08,2.769,
2007-09,0.661,
2007-10,0.759,
2007-11,0.651,
2007-12,0.510,
2008-01,0.450,
2008-02,0.442,
2008-03,0.330,
2008-04,0.354,
2008-05,0.422,
2008-06,0.732,
2008-07,0.483,
2008-08,0.589,
2008-09,0.133,
2008-10,0.704,
2008-11,1.468,
2008-12,0.748,
2009-01,1.540,
2009-02,2.316,
2009-03,1.788,
2009-04,1.745,
2009-05,2.163,
2009-06,2.464,
2009-07,2.015,
2009-08,1.912,
2009-09,1.911,
2009-10,2.028,
2009-11,1.788,
2009-12,1.661,
2010-01,1.380,
2010-02,0.998,
2010-03,0.816,
2010-04,0.796,
2010-05,0.564,
2010-06,0.473,
2010-07,0.439,
2010-08,0.464,
2010-09,0.606,
2010-10,0.822,
2010-11,1.221,
2010-12,1.000,
2011-01,0.583,
2011-02,0.555,
2011-03,0.464,
2011-04,0.521,
2011-05,0.773,
2011-06,0.687,
2011-07,0.482,
2011-08,0.311,
2011-09,0.266,
2011-10,0.259,
2011-11,0.235,
2011-12,0.230,
2012-01,0.260,
2012-02,0.231,
2012-03,0.190,
2012-04,0.166,
2012-05,0.157,
2012-06,0.248,
2012-07,0.235,
2012-08,0.306,
2012-09,0.241,
2012-10,0.382,
2012-11,0.205,
2012-12,0.157,
2013-01,0.153,
2013-02,0.155,
2013-03,0.167,
2013-04,0.201,
2013-05,0.090,
2013-06,0.097,
2013-07,0.096,
2013-08,0.088,
2013-09,0.088,
2013-10,0.092,
2013-11,0.108,
2013-12,0.224,
2014-01,0.224,
2014-02,0.226,
2014-03,0.221,
2014-04,0.221,
2014-05,0.184,
2014-06,0.163,
2014-07,0.171,
2014-08,0.117,
2014-09,0.108,
2014-10,0.066,
2014-11,0.014,
