"",BBK01.RU5718,BBK01.RU5718_FLAGS
"","Banks in Germany: Liabilities to non-residents, total / Greece / All currencies",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:09:50,
1982-06,0.342,
1982-07,0.321,
1982-08,0.298,
1982-09,0.340,
1982-10,0.301,
1982-11,0.306,
1982-12,0.319,
1983-01,0.336,
1983-02,0.295,
1983-03,0.324,
1983-04,0.305,
1983-05,0.335,
1983-06,0.328,
1983-07,0.308,
1983-08,0.345,
1983-09,0.325,
1983-10,0.310,
1983-11,0.294,
1983-12,0.304,
1984-01,0.310,
1984-02,0.313,
1984-03,0.311,
1984-04,0.316,
1984-05,0.322,
1984-06,0.327,
1984-07,0.317,
1984-08,0.338,
1984-09,0.344,
1984-10,0.380,
1984-11,0.384,
1984-12,0.411,
1985-01,0.419,
1985-02,0.420,
1985-03,0.381,
1985-04,0.411,
1985-05,0.422,
1985-06,0.457,
1985-07,0.446,
1985-08,0.402,
1985-09,0.436,
1985-10,0.419,
1985-11,0.424,
1985-12,0.474,
1986-01,0.457,
1986-02,0.429,
1986-03,0.454,
1986-04,0.449,
1986-05,0.474,
1986-06,0.505,
1986-07,0.464,
1986-08,0.459,
1986-09,0.478,
1986-10,0.482,
1986-11,0.483,
1986-12,0.491,
1987-01,0.502,
1987-02,0.511,
1987-03,0.506,
1987-04,0.491,
1987-05,0.498,
1987-06,0.528,
1987-07,0.502,
1987-08,0.539,
1987-09,0.533,
1987-10,0.537,
1987-11,0.545,
1987-12,0.554,
1988-01,0.577,
1988-02,0.531,
1988-03,0.515,
1988-04,0.564,
1988-05,0.560,
1988-06,0.548,
1988-07,0.546,
1988-08,0.549,
1988-09,0.552,
1988-10,0.574,
1988-11,0.534,
1988-12,0.522,
1989-01,0.497,
1989-02,0.487,
1989-03,0.480,
1989-04,0.465,
1989-05,0.485,
1989-06,0.508,
1989-07,0.534,
1989-08,0.535,
1989-09,0.538,
1989-10,0.541,
1989-11,0.556,
1989-12,0.577,
1990-01,0.635,
1990-02,0.610,
1990-03,0.595,
1990-04,0.589,
1990-05,0.595,
1990-06,0.630,
1990-07,0.622,
1990-08,0.622,
1990-09,0.927,
1990-10,0.672,
1990-11,0.652,
1990-12,0.675,
1991-01,0.649,
1991-02,0.673,
1991-03,0.734,
1991-04,0.723,
1991-05,0.754,
1991-06,0.713,
1991-07,0.726,
1991-08,0.701,
1991-09,0.691,
1991-10,0.695,
1991-11,0.705,
1991-12,0.746,
1992-01,0.757,
1992-02,0.774,
1992-03,0.838,
1992-04,0.735,
1992-05,0.742,
1992-06,0.810,
1992-07,0.728,
1992-08,0.789,
1992-09,0.773,
1992-10,0.749,
1992-11,0.768,
1992-12,0.808,
1993-01,0.877,
1993-02,0.804,
1993-03,0.813,
1993-04,0.794,
1993-05,0.781,
1993-06,0.837,
1993-07,0.865,
1993-08,0.940,
1993-09,0.995,
1993-10,1.035,
1993-11,1.053,
1993-12,1.054,
1994-01,1.002,
1994-02,1.104,
1994-03,0.954,
1994-04,0.956,
1994-05,0.916,
1994-06,1.055,
1994-07,0.912,
1994-08,1.055,
1994-09,1.119,
1994-10,1.151,
1994-11,1.148,
1994-12,1.110,
1995-01,1.199,
1995-02,1.158,
1995-03,1.016,
1995-04,1.084,
1995-05,1.115,
1995-06,1.326,
1995-07,1.156,
1995-08,1.135,
1995-09,1.178,
1995-10,1.239,
1995-11,1.146,
1995-12,1.148,
1996-01,1.198,
1996-02,1.214,
1996-03,1.216,
1996-04,1.243,
1996-05,1.133,
1996-06,1.146,
1996-07,1.175,
1996-08,1.187,
1996-09,1.225,
1996-10,1.206,
1996-11,1.199,
1996-12,1.159,
1997-01,1.304,
1997-02,1.342,
1997-03,1.320,
1997-04,1.315,
1997-05,1.328,
1997-06,1.430,
1997-07,1.475,
1997-08,1.432,
1997-09,1.361,
1997-10,1.398,
1997-11,1.507,
