"",BBK01.RU5767,BBK01.RU5767_FLAGS
"","Banks in Germany: Liabilities to non-residents, total / Jordan / All currencies",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:24:49,
1982-06,0.188,
1982-07,0.137,
1982-08,0.206,
1982-09,0.176,
1982-10,0.152,
1982-11,0.151,
1982-12,0.193,
1983-01,0.193,
1983-02,0.151,
1983-03,0.124,
1983-04,0.118,
1983-05,0.077,
1983-06,0.072,
1983-07,0.069,
1983-08,0.055,
1983-09,0.056,
1983-10,0.086,
1983-11,0.058,
1983-12,0.056,
1984-01,0.051,
1984-02,0.062,
1984-03,0.043,
1984-04,0.088,
1984-05,0.067,
1984-06,0.093,
1984-07,0.073,
1984-08,0.064,
1984-09,0.062,
1984-10,0.044,
1984-11,0.040,
1984-12,0.043,
1985-01,0.043,
1985-02,0.044,
1985-03,0.076,
1985-04,0.063,
1985-05,0.048,
1985-06,0.054,
1985-07,0.050,
1985-08,0.050,
1985-09,0.040,
1985-10,0.052,
1985-11,0.037,
1985-12,0.082,
1986-01,0.132,
1986-02,0.096,
1986-03,0.125,
1986-04,0.121,
1986-05,0.152,
1986-06,0.155,
1986-07,0.149,
1986-08,0.145,
1986-09,0.168,
1986-10,0.122,
1986-11,0.105,
1986-12,0.049,
1987-01,0.051,
1987-02,0.060,
1987-03,0.034,
1987-04,0.040,
1987-05,0.038,
1987-06,0.043,
1987-07,0.051,
1987-08,0.049,
1987-09,0.035,
1987-10,0.035,
1987-11,0.035,
1987-12,0.034,
1988-01,0.072,
1988-02,0.063,
1988-03,0.076,
1988-04,0.051,
1988-05,0.053,
1988-06,0.046,
1988-07,0.058,
1988-08,0.059,
1988-09,0.058,
1988-10,0.044,
1988-11,0.034,
1988-12,0.032,
1989-01,0.032,
1989-02,0.030,
1989-03,0.029,
1989-04,0.031,
1989-05,0.030,
1989-06,0.035,
1989-07,0.030,
1989-08,0.039,
1989-09,0.049,
1989-10,0.060,
1989-11,0.040,
1989-12,0.040,
1990-01,0.046,
1990-02,0.052,
1990-03,0.054,
1990-04,0.052,
1990-05,0.053,
1990-06,0.065,
1990-07,0.060,
1990-08,0.089,
1990-09,0.093,
1990-10,0.101,
1990-11,0.084,
1990-12,0.071,
1991-01,0.070,
1991-02,0.084,
1991-03,0.081,
1991-04,0.084,
1991-05,0.086,
1991-06,0.102,
1991-07,0.118,
1991-08,0.104,
1991-09,0.123,
1991-10,0.117,
1991-11,0.088,
1991-12,0.083,
1992-01,0.128,
1992-02,0.131,
1992-03,0.177,
1992-04,0.201,
1992-05,0.209,
1992-06,0.195,
1992-07,0.191,
1992-08,0.177,
1992-09,0.197,
1992-10,0.167,
1992-11,0.174,
1992-12,0.171,
1993-01,0.211,
1993-02,0.191,
1993-03,0.169,
1993-04,0.155,
1993-05,0.163,
1993-06,0.177,
1993-07,0.174,
1993-08,0.201,
1993-09,0.229,
1993-10,0.205,
1993-11,0.199,
1993-12,0.176,
1994-01,0.154,
1994-02,0.149,
1994-03,0.173,
1994-04,0.184,
1994-05,0.182,
1994-06,0.159,
1994-07,0.156,
1994-08,0.163,
1994-09,0.163,
1994-10,0.183,
1994-11,0.195,
1994-12,0.210,
1995-01,0.212,
1995-02,0.214,
1995-03,0.194,
1995-04,0.179,
1995-05,0.185,
1995-06,0.190,
1995-07,0.184,
1995-08,0.219,
1995-09,0.205,
1995-10,0.198,
1995-11,0.203,
1995-12,0.189,
1996-01,0.216,
1996-02,0.214,
1996-03,0.239,
1996-04,0.241,
1996-05,0.221,
1996-06,0.194,
1996-07,0.284,
1996-08,0.268,
1996-09,0.258,
1996-10,0.261,
1996-11,0.296,
1996-12,0.287,
1997-01,0.326,
1997-02,0.284,
1997-03,0.341,
1997-04,0.354,
1997-05,0.291,
1997-06,0.291,
1997-07,0.333,
1997-08,0.308,
1997-09,0.314,
1997-10,0.375,
1997-11,0.347,
1997-12,0.392,
1998-01,0.387,
1998-02,0.346,
1998-03,0.375,
1998-04,0.357,
1998-05,0.364,
1998-06,0.399,
1998-07,0.396,
1998-08,0.391,
1998-09,0.433,
1998-10,0.432,
1998-11,0.437,
1998-12,0.518,
1999-01,0.483,
1999-02,0.438,
1999-03,0.454,
1999-04,0.495,
1999-05,0.536,
1999-06,0.550,
1999-07,0.540,
1999-08,0.544,
1999-09,0.526,
1999-10,0.513,
1999-11,0.584,
1999-12,0.717,
2000-01,0.722,
2000-02,0.757,
2000-03,0.753,
2000-04,0.727,
2000-05,0.744,
2000-06,0.769,
2000-07,0.784,
2000-08,0.780,
2000-09,0.833,
2000-10,0.784,
2000-11,0.811,
2000-12,0.764,
2001-01,0.797,
2001-02,0.846,
2001-03,0.886,
2001-04,0.988,
2001-05,1.020,
2001-06,1.004,
2001-07,0.903,
2001-08,0.751,
2001-09,0.789,
2001-10,0.775,
2001-11,0.804,
2001-12,0.845,
2002-01,0.952,
2002-02,0.810,
2002-03,0.889,
2002-04,0.986,
2002-05,0.779,
2002-06,0.881,
2002-07,1.147,
2002-08,1.065,
2002-09,0.956,
2002-10,0.806,
2002-11,0.831,
2002-12,0.761,
2003-01,0.826,
2003-02,0.751,
2003-03,0.757,
2003-04,0.674,
2003-05,0.799,
2003-06,0.787,
2003-07,0.680,
2003-08,0.756,
2003-09,0.676,
2003-10,0.705,
2003-11,0.665,
2003-12,0.697,
2004-01,0.832,
2004-02,0.767,
2004-03,0.658,
2004-04,0.637,
