"",BBK01.OUZ532,BBK01.OUZ532_FLAGS
"","Provisions for liabilities and charges, Landesbanken and Savings banks",
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:57:37,
1999-01,14.225,
1999-02,15.104,
1999-03,14.166,
1999-04,13.993,
1999-05,13.862,
1999-06,13.691,
1999-07,13.733,
1999-08,13.841,
1999-09,13.340,
1999-10,13.158,
1999-11,13.199,
1999-12,13.064,
2000-01,14.969,
2000-02,15.693,
2000-03,15.840,
2000-04,15.611,
2000-05,15.361,
2000-06,15.188,
2000-07,14.861,
2000-08,14.679,
2000-09,14.701,
2000-10,14.627,
2000-11,14.367,
2000-12,13.723,
2001-01,16.094,
2001-02,16.320,
2001-03,16.435,
2001-04,16.345,
2001-05,16.119,
2001-06,15.963,
2001-07,15.721,
2001-08,15.646,
2001-09,15.571,
2001-10,15.567,
2001-11,15.455,
2001-12,14.493,
2002-01,16.922,
2002-02,17.173,
2002-03,17.304,
2002-04,16.912,
2002-05,16.555,
2002-06,16.362,
2002-07,16.140,
2002-08,16.569,
2002-09,16.454,
2002-10,16.430,
2002-11,16.366,
2002-12,15.443,
2003-01,18.198,
2003-02,18.578,
2003-03,18.563,
2003-04,18.406,
2003-05,18.182,
2003-06,17.802,
2003-07,17.647,
2003-08,17.663,
2003-09,17.554,
2003-10,17.438,
2003-11,17.357,
2003-12,17.402,
2004-01,20.735,
2004-02,21.652,
2004-03,21.632,
2004-04,21.213,
2004-05,20.696,
2004-06,20.404,
2004-07,19.997,
2004-08,19.791,
2004-09,19.537,
2004-10,19.296,
2004-11,19.249,
2004-12,19.344,
2005-01,21.420,
2005-02,21.030,
2005-03,21.051,
2005-04,22.719,
2005-05,20.572,
2005-06,20.257,
2005-07,20.040,
2005-08,20.101,
2005-09,19.917,
2005-10,19.773,
2005-11,19.704,
2005-12,20.712,
2006-01,22.069,
2006-02,22.504,
2006-03,22.335,
2006-04,22.139,
2006-05,21.755,
2006-06,21.237,
2006-07,21.368,
2006-08,21.241,
2006-09,21.634,
2006-10,21.558,
2006-11,21.337,
2006-12,21.171,
2007-01,26.603,
2007-02,26.494,
2007-03,21.450,
2007-04,20.993,
2007-05,20.467,
2007-06,20.306,
2007-07,20.117,
2007-08,19.997,
2007-09,19.881,
2007-10,19.789,
2007-11,19.739,
2007-12,20.701,
2008-01,21.428,
2008-02,22.006,
2008-03,21.881,
2008-04,21.560,
2008-05,21.037,
2008-06,20.642,
2008-07,20.566,
2008-08,20.437,
2008-09,20.395,
2008-10,20.489,
2008-11,20.220,
2008-12,21.682,
2009-01,23.434,
2009-02,23.365,
2009-03,23.294,
2009-04,22.660,
2009-05,22.388,
2009-06,21.780,
2009-07,21.439,
2009-08,20.907,
2009-09,20.735,
2009-10,20.894,
2009-11,20.782,
2009-12,22.201,
2010-01,23.586,
2010-02,24.208,
2010-03,24.543,
2010-04,23.674,
2010-05,22.650,
2010-06,21.128,
2010-07,22.860,
2010-08,22.744,
2010-09,22.030,
2010-10,21.860,
2010-11,21.610,
2010-12,22.636,
2011-01,23.676,
2011-02,24.119,
2011-03,24.119,
2011-04,23.629,
2011-05,22.804,
2011-06,22.408,
2011-07,22.344,
2011-08,22.197,
2011-09,22.113,
2011-10,22.408,
2011-11,22.396,
2011-12,23.946,
2012-01,25.303,
2012-02,25.397,
2012-03,25.209,
2012-04,24.684,
2012-05,23.864,
2012-06,23.371,
2012-07,23.268,
2012-08,22.930,
2012-09,22.762,
2012-10,22.561,
2012-11,22.113,
2012-12,21.760,
2013-01,22.872,
2013-02,23.565,
2013-03,23.650,
2013-04,23.111,
2013-05,22.380,
2013-06,21.589,
2013-07,21.365,
2013-08,20.940,
2013-09,20.812,
2013-10,20.823,
2013-11,20.992,
2013-12,22.341,
2014-01,24.230,
2014-02,24.130,
2014-03,24.328,
2014-04,24.039,
2014-05,23.343,
2014-06,22.649,
2014-07,22.422,
2014-08,22.351,
2014-09,21.959,
2014-10,21.878,
2014-11,21.788,
