"",BBK01.OUH240,BBK01.OUH240_FLAGS
"",Time deposits of non-profit institutions / for up and including 1 year / Savings banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:21:07,
1968-12,0.085,
1969-01,0.092,
1969-02,0.096,
1969-03,0.096,
1969-04,0.099,
1969-05,0.101,
1969-06,0.098,
1969-07,0.100,
1969-08,0.106,
1969-09,0.105,
1969-10,0.112,
1969-11,0.115,
1969-12,0.136,
1970-01,0.152,
1970-02,0.172,
1970-03,0.181,
1970-04,0.203,
1970-05,0.221,
1970-06,0.233,
1970-07,0.257,
1970-08,0.266,
1970-09,0.258,
1970-10,0.259,
1970-11,0.256,
1970-12,0.254,
1971-01,0.267,
1971-02,0.279,
1971-03,0.273,
1971-04,0.278,
1971-05,0.272,
1971-06,0.263,
1971-07,0.264,
1971-08,0.280,
1971-09,0.282,
1971-10,0.293,
1971-11,0.283,
1971-12,0.295,
1972-01,0.281,
1972-02,0.292,
1972-03,0.289,
1972-04,0.287,
1972-05,0.304,
1972-06,0.306,
1972-07,0.301,
1972-08,0.309,
1972-09,0.316,
1972-10,0.325,
1972-11,0.316,
1972-12,0.327,
1973-01,0.343,
1973-02,0.350,
1973-03,0.353,
1973-04,0.382,
1973-05,0.416,
1973-06,0.440,
1973-07,0.456,
1973-08,0.503,
1973-09,0.508,
1973-10,0.526,
1973-11,0.517,
1973-12,0.532,
1974-01,0.572,
1974-02,0.597,
1974-03,0.608,
1974-04,0.625,
1974-05,0.649,
1974-06,0.625,
1974-07,0.643,
1974-08,0.675,
1974-09,0.684,
1974-10,0.687,
1974-11,0.643,
1974-12,0.636,
1975-01,0.693,
1975-02,0.681,
1975-03,0.660,
1975-04,0.616,
1975-05,0.578,
1975-06,0.550,
1975-07,0.562,
1975-08,0.528,
1975-09,0.516,
1975-10,0.500,
1975-11,0.454,
1975-12,0.493,
1976-01,0.489,
1976-02,0.478,
1976-03,0.489,
1976-04,0.495,
1976-05,0.506,
1976-06,0.512,
1976-07,0.500,
1976-08,0.513,
1976-09,0.516,
1976-10,0.509,
1976-11,0.477,
1976-12,0.549,
1977-01,0.540,
1977-02,0.550,
1977-03,0.580,
1977-04,0.571,
1977-05,0.610,
1977-06,0.607,
1977-07,0.599,
1977-08,0.610,
1977-09,0.623,
1977-10,0.605,
1977-11,0.562,
1977-12,0.597,
1978-01,0.585,
1978-02,0.586,
1978-03,0.597,
1978-04,0.622,
1978-05,0.628,
1978-06,0.633,
1978-07,0.627,
1978-08,0.641,
1978-09,0.673,
1978-10,0.689,
1978-11,0.635,
1978-12,0.677,
1979-01,0.701,
1979-02,0.739,
1979-03,0.761,
1979-04,0.737,
1979-05,0.775,
1979-06,0.783,
1979-07,0.781,
1979-08,0.796,
