"",BBK01.QUX021,BBK01.QUX021_FLAGS
"",All foreign subsidiaries: Short-term loans and advances to non-residents / Belgium / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:14:19,
2001-12,3.081,
2002-01,2.698,
2002-02,4.131,
2002-03,2.059,
2002-04,2.186,
2002-05,2.760,
2002-06,1.713,
2002-07,2.358,
2002-08,2.697,
2002-09,2.316,
2002-10,1.526,
2002-11,1.418,
2002-12,0.741,
2003-01,1.209,
2003-02,1.353,
2003-03,0.724,
2003-04,1.613,
2003-05,1.288,
2003-06,1.383,
2003-07,2.652,
2003-08,1.768,
2003-09,1.775,
2003-10,1.937,
2003-11,2.699,
2003-12,1.838,
2004-01,1.735,
2004-02,2.337,
2004-03,1.793,
2004-04,2.771,
2004-05,2.297,
2004-06,2.219,
2004-07,2.501,
2004-08,2.983,
2004-09,3.090,
2004-10,2.169,
2004-11,2.333,
2004-12,3.652,
2005-01,4.194,
2005-02,4.260,
2005-03,3.915,
2005-04,3.353,
2005-05,3.339,
2005-06,5.053,
2005-07,3.930,
2005-08,3.260,
2005-09,3.626,
2005-10,2.566,
2005-11,3.258,
2005-12,3.818,
2006-01,4.135,
2006-02,3.470,
2006-03,4.034,
2006-04,2.400,
2006-05,2.904,
2006-06,3.254,
2006-07,3.038,
2006-08,3.256,
2006-09,2.284,
2006-10,2.771,
2006-11,1.337,
2006-12,4.311,
2007-01,2.188,
2007-02,1.309,
2007-03,2.276,
2007-04,1.863,
2007-05,2.397,
2007-06,1.533,
2007-07,1.509,
2007-08,1.901,
2007-09,1.321,
2007-10,2.132,
2007-11,1.539,
2007-12,1.067,
2008-01,1.638,
2008-02,1.045,
2008-03,1.585,
2008-04,1.532,
2008-05,1.121,
2008-06,0.996,
2008-07,1.221,
2008-08,1.449,
2008-09,1.149,
2008-10,1.368,
2008-11,1.079,
2008-12,1.685,
2009-01,1.489,
2009-02,1.663,
2009-03,0.730,
2009-04,1.482,
2009-05,1.412,
2009-06,1.230,
2009-07,1.117,
2009-08,0.926,
2009-09,1.836,
2009-10,1.319,
2009-11,0.793,
2009-12,0.333,
2010-01,0.785,
2010-02,1.148,
2010-03,0.622,
2010-04,0.708,
2010-05,0.819,
2010-06,0.815,
2010-07,1.013,
2010-08,0.904,
2010-09,0.709,
2010-10,1.122,
2010-11,0.788,
2010-12,0.614,
2011-01,0.685,
2011-02,0.847,
2011-03,0.800,
2011-04,0.807,
2011-05,1.067,
2011-06,0.512,
2011-07,0.721,
2011-08,0.797,
2011-09,0.457,
2011-10,0.480,
2011-11,0.677,
2011-12,0.306,
2012-01,0.439,
2012-02,0.358,
2012-03,0.334,
2012-04,0.404,
2012-05,0.375,
2012-06,0.543,
2012-07,0.544,
2012-08,0.339,
2012-09,0.336,
2012-10,0.294,
2012-11,0.295,
2012-12,0.307,
2013-01,0.302,
2013-02,0.258,
2013-03,0.266,
2013-04,0.358,
2013-05,0.323,
2013-06,0.292,
2013-07,0.252,
2013-08,0.196,
2013-09,0.375,
2013-10,0.302,
2013-11,0.224,
2013-12,0.245,
2014-01,0.226,
2014-02,0.299,
2014-03,0.297,
2014-04,0.273,
2014-05,0.294,
2014-06,0.326,
2014-07,0.153,
2014-08,0.171,
2014-09,0.083,
2014-10,0.152,
2014-11,0.116,
