"",BBK01.OUN394,BBK01.OUN394_FLAGS
"",Time deposits of banks (MFIs) (excluding the Bundesbank) / medium- and longtherm / Special purpose banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:09:48,
1999-01,89.784,
1999-02,90.408,
1999-03,88.710,
1999-04,90.003,
1999-05,91.213,
1999-06,92.754,
1999-07,95.405,
1999-08,97.003,
1999-09,98.386,
1999-10,99.977,
1999-11,100.980,
1999-12,102.627,
2000-01,103.304,
2000-02,104.570,
2000-03,105.888,
2000-04,106.112,
2000-05,98.016,
2000-06,97.419,
2000-07,97.439,
2000-08,98.010,
2000-09,98.220,
2000-10,98.367,
2000-11,97.511,
2000-12,95.427,
2001-01,95.625,
2001-02,96.659,
2001-03,100.875,
2001-04,100.774,
2001-05,100.974,
2001-06,101.210,
2001-07,100.656,
2001-08,100.505,
2001-09,100.699,
2001-10,100.483,
2001-11,100.180,
2001-12,99.536,
2002-01,99.618,
2002-02,100.024,
2002-03,99.660,
2002-04,98.948,
2002-05,99.907,
2002-06,99.183,
2002-07,99.713,
2002-08,96.861,
2002-09,95.725,
2002-10,95.210,
2002-11,91.858,
2002-12,91.243,
2003-01,90.283,
2003-02,90.276,
2003-03,89.428,
2003-04,88.453,
2003-05,87.333,
2003-06,90.057,
2003-07,90.009,
2003-08,80.212,
2003-09,78.424,
2003-10,78.634,
2003-11,78.616,
2003-12,77.686,
2004-01,76.782,
2004-02,76.440,
2004-03,76.973,
2004-04,77.885,
2004-05,78.482,
2004-06,77.653,
2004-07,77.329,
2004-08,76.689,
2004-09,79.494,
2004-10,79.730,
2004-11,79.660,
2004-12,103.811,
2005-01,103.461,
2005-02,102.772,
2005-03,102.380,
2005-04,106.139,
2005-05,106.912,
2005-06,107.866,
2005-07,108.423,
2005-08,109.310,
2005-09,108.289,
2005-10,109.127,
2005-11,108.761,
2005-12,107.663,
2006-01,108.159,
2006-02,108.514,
2006-03,108.925,
2006-04,109.792,
2006-05,108.877,
2006-06,108.379,
2006-07,109.935,
2006-08,110.120,
2006-09,109.791,
2006-10,110.056,
2006-11,110.196,
2006-12,109.816,
2007-01,110.018,
2007-02,110.612,
2007-03,110.379,
2007-04,111.515,
2007-05,111.979,
2007-06,113.837,
2007-07,114.464,
2007-08,115.343,
2007-09,114.906,
2007-10,116.394,
2007-11,116.594,
2007-12,116.328,
2008-01,127.332,
2008-02,126.696,
2008-03,126.669,
2008-04,128.411,
2008-05,129.395,
2008-06,130.547,
2008-07,131.354,
2008-08,133.505,
2008-09,134.108,
2008-10,136.122,
2008-11,137.507,
2008-12,137.009,
2009-01,136.560,
2009-02,136.005,
2009-03,134.647,
2009-04,134.211,
2009-05,137.890,
2009-06,136.918,
2009-07,135.516,
2009-08,132.032,
2009-09,130.279,
2009-10,130.472,
2009-11,129.356,
2009-12,129.895,
2010-01,128.985,
2010-02,128.507,
2010-03,127.748,
2010-04,127.866,
2010-05,128.637,
2010-06,128.127,
2010-07,128.458,
2010-08,129.069,
2010-09,126.828,
2010-10,126.991,
2010-11,129.000,
2010-12,128.968,
2011-01,127.854,
2011-02,127.573,
2011-03,126.824,
2011-04,127.880,
2011-05,129.273,
2011-06,127.888,
2011-07,129.588,
2011-08,130.062,
2011-09,129.033,
2011-10,129.293,
2011-11,130.523,
2011-12,129.917,
2012-01,131.480,
2012-02,131.480,
2012-03,129.476,
2012-04,131.877,
2012-05,133.167,
2012-06,132.365,
2012-07,133.409,
2012-08,133.962,
2012-09,132.353,
2012-10,133.654,
2012-11,133.191,
2012-12,132.335,
2013-01,132.933,
2013-02,134.296,
2013-03,133.508,
2013-04,133.014,
2013-05,132.761,
2013-06,131.566,
2013-07,131.234,
2013-08,132.329,
2013-09,132.204,
2013-10,132.524,
2013-11,132.575,
2013-12,134.272,
2014-01,135.000,
2014-02,135.318,
2014-03,134.010,
2014-04,134.269,
2014-05,134.111,
2014-06,132.808,
2014-07,133.314,
2014-08,134.624,
2014-09,134.910,
2014-10,135.388,
2014-11,136.129,
2014-12,136.436,Provisional value
