"",BBK01.QUY887,BBK01.QUY887_FLAGS
"",Consolidated German banks: Foreign securities issued by foreign general government / Uruguay / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:37:18,
2002-03,0.084,
2002-04,0.067,
2002-05,0.063,
2002-06,0.061,
2002-07,0.060,
2002-08,0.054,
2002-09,0.055,
2002-10,0.056,
2002-11,0.054,
2002-12,0.052,
2003-01,0.038,
2003-02,0.037,
2003-03,0.034,
2003-04,0.031,
2003-05,0.023,
2003-06,0.019,
2003-07,0.020,
2003-08,0.022,
2003-09,0.023,
2003-10,0.022,
2003-11,0.019,
2003-12,0.009,
2004-01,0.021,
2004-02,0.023,
2004-03,0.022,
2004-04,0.025,
2004-05,0.018,
2004-06,0.017,
2004-07,0.017,
2004-08,0.020,
2004-09,0.018,
2004-10,0.018,
2004-11,0.021,
2004-12,0.027,
2005-01,0.061,
2005-02,0.059,
2005-03,0.057,
2005-04,0.043,
2005-05,0.034,
2005-06,0.030,
2005-07,0.054,
2005-08,0.050,
2005-09,0.045,
2005-10,0.042,
2005-11,0.053,
2005-12,0.051,
2006-01,0.078,
2006-02,0.073,
2006-03,0.083,
2006-04,0.081,
2006-05,0.070,
2006-06,0.075,
2006-07,0.066,
2006-08,0.076,
2006-09,0.072,
2006-10,0.074,
2006-11,0.031,
2006-12,0.028,
2007-01,0.017,
2007-02,0.028,
2007-03,0.347,
2007-04,0.035,
2007-05,0.025,
2007-06,0.031,
2007-07,0.051,
2007-08,0.054,
2007-09,0.032,
2007-10,0.052,
2007-11,0.053,
2007-12,0.033,
2008-01,0.039,
2008-02,0.038,
2008-03,0.044,
2008-04,0.037,
2008-05,0.028,
2008-06,0.021,
2008-07,0.019,
2008-08,0.023,
2008-09,0.024,
2008-10,0.017,
2008-11,0.021,
2008-12,0.018,
2009-01,0.019,
2009-02,0.011,
2009-03,0.022,
2009-04,0.015,
2009-05,0.012,
2009-06,0.012,
2009-07,0.011,
2009-08,0.013,
2009-09,0.017,
2009-10,0.023,
2009-11,0.025,
2009-12,0.031,
2010-01,0.025,
2010-02,0.024,
2010-03,0.022,
2010-04,0.025,
2010-05,0.024,
2010-06,0.015,
2010-07,0.014,
2010-08,0.021,
2010-09,0.016,
2010-10,0.021,
2010-11,0.014,
2010-12,0.014,
2011-01,0.011,
2011-02,0.015,
2011-03,0.021,
2011-04,0.020,
2011-05,0.007,
2011-06,0.007,
2011-07,0.010,
2011-08,0.007,
2011-09,0.010,
2011-10,0.001,
2011-11,0.001,
2011-12,0.002,
2012-01,0.002,
2012-02,0.002,
2012-03,0.003,
2012-04,0.003,
2012-05,0.003,
2012-06,0.006,
2012-07,0.007,
2012-08,0.007,
2012-09,0.007,
2012-10,0.002,
2012-11,0.006,
2012-12,0.004,
2013-01,0.005,
2013-02,0.005,
2013-03,0.003,
2013-04,0.001,
2013-05,0.002,
2013-06,0.003,
2013-07,0.004,
2013-08,0.006,
2013-09,0.003,
2013-10,0.004,
2013-11,0.007,
2013-12,0.007,
2014-01,0.005,
2014-02,0.006,
2014-03,0.004,
2014-04,0.005,
2014-05,0.006,
2014-06,0.006,
2014-07,0.005,
2014-08,0.023,
2014-09,0.004,
2014-10,-0.003,
