"",BBK01.OUK108,BBK01.OUK108_FLAGS
"",Domestic securities / Shares (including participation certificates) / Issued by banks (MFIs) / Regional institutions of credit cooperatives,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:51:03,
1968-12,0.005,
1969-01,0.006,
1969-02,0.006,
1969-03,0.006,
1969-04,0.006,
1969-05,0.006,
1969-06,0.006,
1969-07,0.005,
1969-08,0.003,
1969-09,0.005,
1969-10,0.005,
1969-11,0.006,
1969-12,0.004,
1970-01,0.007,
1970-02,0.007,
1970-03,0.007,
1970-04,0.007,
1970-05,0.004,
1970-06,0.008,
1970-07,0.008,
1970-08,0.009,
1970-09,0.008,
1970-10,0.008,
1970-11,0.008,
1970-12,0.006,
1971-01,0.013,
1971-02,0.013,
1971-03,0.012,
1971-04,0.013,
1971-05,0.012,
1971-06,0.012,
1971-07,0.012,
1971-08,0.024,
1971-09,0.024,
1971-10,0.024,
1971-11,0.026,
1971-12,0.027,
1972-01,0.028,
1972-02,0.027,
1972-03,0.026,
1972-04,0.027,
1972-05,0.027,
1972-06,0.018,
1972-07,0.027,
1972-08,0.027,
1972-09,0.027,
1972-10,0.028,
1972-11,0.028,
1972-12,0.022,
1973-01,0.034,
1973-02,0.034,
1973-03,0.034,
1973-04,0.034,
1973-05,0.034,
1973-06,0.034,
1973-07,0.034,
1973-08,0.034,
1973-09,0.035,
1973-10,0.035,
1973-11,0.035,
1973-12,0.035,
1974-01,0.035,
1974-02,0.034,
1974-03,0.034,
1974-04,0.034,
1974-05,0.034,
1974-06,0.034,
1974-07,0.034,
1974-08,0.034,
1974-09,0.034,
1974-10,0.034,
1974-11,0.034,
1974-12,0.034,
1975-01,0.035,
1975-02,0.034,
1975-03,0.035,
1975-04,0.034,
1975-05,0.034,
1975-06,0.032,
1975-07,0.032,
1975-08,0.031,
1975-09,0.032,
1975-10,0.031,
1975-11,0.031,
1975-12,0.032,
1976-01,0.035,
1976-02,0.035,
1976-03,0.036,
1976-04,0.036,
1976-05,0.036,
1976-06,0.036,
1976-07,0.036,
1976-08,0.036,
1976-09,0.036,
1976-10,0.035,
1976-11,0.036,
1976-12,0.035,
1977-01,0.036,
1977-02,0.034,
1977-03,0.034,
1977-04,0.034,
1977-05,0.034,
1977-06,0.040,
1977-07,0.040,
1977-08,0.039,
1977-09,0.039,
1977-10,0.039,
1977-11,0.039,
1977-12,0.039,
1978-01,0.039,
1978-02,0.039,
1978-03,0.038,
1978-04,0.038,
1978-05,0.038,
1978-06,0.039,
1978-07,0.038,
1978-08,0.038,
1978-09,0.039,
1978-10,0.038,
1978-11,0.037,
1978-12,0.041,
1979-01,0.042,
1979-02,0.042,
1979-03,0.042,
1979-04,0.043,
1979-05,0.043,
1979-06,0.043,
1979-07,0.043,
1979-08,0.043,
1979-09,0.043,
1979-10,0.042,
1979-11,0.042,
1979-12,0.042,
1980-01,0.041,
1980-02,0.041,
1980-03,0.041,
1980-04,0.042,
1980-05,0.040,
1980-06,0.041,
1980-07,0.041,
1980-08,0.041,
1980-09,0.041,
1980-10,0.043,
1980-11,0.028,
1980-12,0.047,
1981-01,0.031,
1981-02,0.030,
1981-03,0.032,
1981-04,0.033,
1981-05,0.031,
1981-06,0.031,
1981-07,0.030,
1981-08,0.030,
1981-09,0.029,
1981-10,0.029,
1981-11,0.029,
1981-12,0.029,
1982-01,0.031,
1982-02,0.030,
1982-03,0.030,
1982-04,0.030,
1982-05,0.031,
1982-06,0.031,
1982-07,0.031,
1982-08,0.031,
1982-09,0.031,
1982-10,0.031,
1982-11,0.031,
1982-12,0.040,
1983-01,0.044,
1983-02,0.035,
1983-03,0.037,
1983-04,0.038,
1983-05,0.038,
1983-06,0.038,
1983-07,0.037,
1983-08,0.037,
1983-09,0.037,
1983-10,0.037,
1983-11,0.038,
1983-12,0.040,
1984-01,0.041,
1984-02,0.039,
1984-03,0.039,
1984-04,0.039,
1984-05,0.043,
1984-06,0.044,
1984-07,0.044,
1984-08,0.044,
1984-09,0.044,
1984-10,0.046,
1984-11,0.047,
1984-12,0.074,
1985-01,0.073,
1985-02,0.040,
1985-03,0.046,
1985-04,0.042,
1985-05,0.044,
1985-06,0.045,
1985-07,0.044,
1985-08,0.044,
1985-09,0.054,
1985-10,0.053,
1985-11,0.078,
1985-12,0.076,
1986-01,0.087,
1986-02,0.094,
1986-03,0.096,
1986-04,0.091,
1986-05,0.090,
1986-06,0.088,
1986-07,0.094,
1986-08,0.089,
1986-09,0.093,
1986-10,0.092,
1986-11,0.087,
1986-12,0.062,
1987-01,0.062,
1987-02,0.074,
1987-03,0.073,
1987-04,0.079,
1987-05,0.081,
1987-06,0.084,
1987-07,0.115,
1987-08,0.082,
1987-09,0.236,
1987-10,0.238,
1987-11,0.241,
1987-12,0.242,
1988-01,0.246,
1988-02,0.235,
1988-03,0.239,
1988-04,0.238,
1988-05,0.239,
1988-06,0.241,
1988-07,0.245,
1988-08,0.253,
1988-09,0.290,
1988-10,0.293,
1988-11,0.294,
1988-12,0.303,
1989-01,0.305,
1989-02,0.298,
1989-03,0.298,
1989-04,0.314,
1989-05,0.308,
1989-06,0.311,
1989-07,0.316,
1989-08,0.314,
1989-09,0.315,
1989-10,0.320,
1989-11,0.326,
1989-12,0.320,
1990-01,0.266,
1990-02,0.296,
1990-03,0.285,
1990-04,0.287,
1990-05,0.287,
1990-06,0.283,
1990-07,0.282,
1990-08,0.283,
1990-09,0.283,
1990-10,0.284,
1990-11,0.263,
1990-12,0.262,
