"",BBK01.WJ5013,BBK01.WJ5013_FLAGS
"",Exchange rates on the Frankfurt exchange / SEK 100 = DM ... / Sweden,
unit,DEM (hypothetically euro-based),
unit multiplier,one,
last update,2012-04-18 09:19:12,
1953,80.836,
1954,80.778,
1955,81.066,
1956,80.875,
1957,81.056,
1958,80.903,
1959,80.769,
1960,80.709,
1961,77.848,
1962,77.557,
1963,76.837,
1964,77.171,
1965,77.442,
1966,77.402,
1967,77.237,
1968,77.260,
1969,75.911,
1970,70.324,
1971,68.192,
1972,67.055,
1973,60.959,
1974,58.351,
1975,59.282,
1976,57.803,
1977,51.997,
1978,44.456,
1979,42.766,
1980,42.943,
1981,44.747,
1982,38.894,
1983,33.294,
1984,34.386,
1985,34.160,
1986,30.449,
1987,28.341,
1988,28.650,
1989,29.169,
1990,27.289,comment
1991,27.421,
1992,26.912,
1993,21.248,
1994,21.013,
1995,20.116,
1996,22.434,
1997,22.718,
1998,22.128,
"","General: Average calculated from daily quotations. From 18 May 1953 to 30 December 1998 official quotation on the Frankfurt exchange. From January 1999, euro reference exchange rates of the European Central Bank; see wj5634.",
"",Comment on 1990: Quotation suspended from 26 January to 16 February 1990.,
