"",BBEX3.A.SIT.EUR.BB.AC.A04,BBEX3.A.SIT.EUR.BB.AC.A04_FLAGS
"",Euro foreign exchange reference rate of the ECB / EUR 1 = SIT ... / Slovenia / up to 2006,
unit,SIT (hypothetically euro-based),
unit multiplier,one,
last update,2015-01-02 14:43:16,
1999,194.4732,
2000,206.6127,
2001,217.9797,
2002,225.9772,
2003,233.8493,
2004,239.0874,
2005,239.5681,
2006,239.5961,
"","General: The ECB published daily euro foreign exchange reference rates for Slovenian tolars (SIT), which were calculated on the basis of the concertation between central banks at 14.15. Slovenia joined the euro area on 1 January 2007; irrevocable euro conversion rate: EUR 1 = SIT 239.640.",
"",Source: European Central Bank (ECB).,
"",Methodology: Averages: Bundesbank calculations based on the daily euro reference exchange rates published by the ECB.,
