"",BBFI1.Q.N.DE.W1.S13.S1.KA.A.FA.P.F3.S._T.M.N,BBFI1.Q.N.DE.W1.S13.S1.KA.A.FA.P.F3.S._T.M.N_FLAGS
"",IIP - Portfolio investment - Debt securities - Short-term original maturity (up to 1 year incl. incl.) - Assets - Other changes excluding transactions and revaluations - resident holder: General government - all countries,
unit,EUR (hypothetically euro-based),
unit multiplier,million,
last update,2014-12-30 16:06:26,
2013-01,21,
2013-04,135,
2013-07,-29,
2013-10,-92,
2014-01,331,
2014-04,38,
2014-07,-356,
