"",BBK01.RU5748,BBK01.RU5748_FLAGS
"","Banks in Germany: Liabilities to non-residents, total / Columbia / All currencies",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:21:05,
1982-06,0.041,
1982-07,0.038,
1982-08,0.040,
1982-09,0.044,
1982-10,0.043,
1982-11,0.048,
1982-12,0.058,
1983-01,0.052,
1983-02,0.052,
1983-03,0.052,
1983-04,0.054,
1983-05,0.055,
1983-06,0.059,
1983-07,0.075,
1983-08,0.086,
1983-09,0.103,
1983-10,0.050,
1983-11,0.049,
1983-12,0.057,
1984-01,0.077,
1984-02,0.056,
1984-03,0.050,
1984-04,0.049,
1984-05,0.049,
1984-06,0.052,
1984-07,0.053,
1984-08,0.069,
1984-09,0.067,
1984-10,0.069,
1984-11,0.072,
1984-12,0.073,
1985-01,0.070,
1985-02,0.084,
1985-03,0.074,
1985-04,0.077,
1985-05,0.092,
1985-06,0.074,
1985-07,0.077,
1985-08,0.067,
1985-09,0.058,
1985-10,0.070,
1985-11,0.067,
1985-12,0.078,
1986-01,0.069,
1986-02,0.074,
1986-03,0.069,
1986-04,0.070,
1986-05,0.072,
1986-06,0.072,
1986-07,0.070,
1986-08,0.072,
1986-09,0.074,
1986-10,0.088,
1986-11,0.081,
1986-12,0.097,
1987-01,0.085,
1987-02,0.079,
1987-03,0.085,
1987-04,0.086,
1987-05,0.087,
1987-06,0.090,
1987-07,0.089,
1987-08,0.087,
1987-09,0.099,
1987-10,0.085,
1987-11,0.083,
1987-12,0.084,
1988-01,0.085,
1988-02,0.089,
1988-03,0.087,
1988-04,0.081,
1988-05,0.105,
1988-06,0.114,
1988-07,0.108,
1988-08,0.105,
1988-09,0.101,
1988-10,0.098,
1988-11,0.089,
1988-12,0.078,
1989-01,0.077,
1989-02,0.077,
1989-03,0.088,
1989-04,0.082,
1989-05,0.091,
1989-06,0.081,
1989-07,0.081,
1989-08,0.083,
1989-09,0.082,
1989-10,0.081,
1989-11,0.109,
1989-12,0.080,
1990-01,0.081,
1990-02,0.106,
1990-03,0.096,
1990-04,0.094,
1990-05,0.095,
1990-06,0.094,
1990-07,0.088,
1990-08,0.122,
1990-09,0.105,
1990-10,0.100,
1990-11,0.098,
1990-12,0.092,
1991-01,0.090,
1991-02,0.102,
1991-03,0.103,
1991-04,0.100,
1991-05,0.096,
1991-06,0.110,
1991-07,0.120,
1991-08,0.101,
1991-09,0.092,
1991-10,0.117,
1991-11,0.121,
1991-12,0.109,
1992-01,0.116,
1992-02,0.097,
1992-03,0.085,
1992-04,0.083,
1992-05,0.083,
1992-06,0.084,
1992-07,0.079,
1992-08,0.092,
1992-09,0.083,
1992-10,0.076,
1992-11,0.082,
1992-12,0.080,
1993-01,0.083,
1993-02,0.091,
1993-03,0.077,
1993-04,0.073,
1993-05,0.078,
1993-06,0.084,
1993-07,0.080,
1993-08,0.073,
1993-09,0.111,
1993-10,0.115,
1993-11,0.121,
1993-12,0.119,
1994-01,0.113,
1994-02,0.106,
1994-03,0.116,
1994-04,0.108,
1994-05,0.104,
1994-06,0.103,
1994-07,0.195,
1994-08,0.186,
1994-09,0.156,
1994-10,0.104,
1994-11,0.107,
1994-12,0.128,
1995-01,0.134,
1995-02,0.166,
1995-03,0.145,
1995-04,0.113,
1995-05,0.123,
1995-06,0.131,
1995-07,0.180,
1995-08,0.202,
1995-09,0.184,
1995-10,0.067,
1995-11,0.106,
1995-12,0.107,
1996-01,0.198,
1996-02,0.294,
1996-03,0.296,
1996-04,0.167,
1996-05,0.066,
1996-06,0.153,
1996-07,0.265,
1996-08,0.404,
1996-09,0.417,
1996-10,0.391,
1996-11,0.462,
1996-12,0.574,
1997-01,0.621,
1997-02,0.768,
1997-03,0.710,
1997-04,0.592,
1997-05,0.587,
1997-06,0.646,
1997-07,0.454,
1997-08,0.436,
1997-09,0.502,
1997-10,0.451,
1997-11,0.530,
1997-12,0.309,
1998-01,0.295,
1998-02,0.282,
1998-03,0.406,
1998-04,0.395,
1998-05,0.193,
1998-06,0.184,
1998-07,0.105,
1998-08,0.130,
1998-09,0.101,
1998-10,0.161,
1998-11,0.171,
1998-12,0.206,
1999-01,0.165,
1999-02,0.225,
1999-03,0.347,
1999-04,0.403,
1999-05,0.320,
1999-06,0.134,
1999-07,0.302,
1999-08,0.258,
1999-09,0.086,
1999-10,0.150,
1999-11,0.551,
1999-12,0.468,
2000-01,0.469,
2000-02,0.200,
2000-03,0.105,
2000-04,0.204,
2000-05,0.199,
2000-06,0.108,
2000-07,0.399,
2000-08,0.456,
2000-09,0.442,
2000-10,0.322,
2000-11,0.568,
2000-12,0.414,
2001-01,0.948,
2001-02,0.382,
2001-03,0.532,
2001-04,0.492,
2001-05,0.911,
2001-06,0.523,
2001-07,0.494,
2001-08,0.376,
2001-09,0.263,
2001-10,0.162,
2001-11,0.477,
2001-12,0.381,
2002-01,0.359,
2002-02,0.339,
2002-03,0.401,
2002-04,0.093,
2002-05,0.401,
2002-06,0.393,
2002-07,0.399,
2002-08,0.209,
2002-09,0.178,
2002-10,0.104,
2002-11,0.137,
2002-12,0.100,
2003-01,0.086,
2003-02,0.091,
2003-03,0.081,
2003-04,0.106,
2003-05,0.097,
2003-06,0.130,
2003-07,0.115,
2003-08,0.142,
2003-09,0.124,
2003-10,0.113,
2003-11,0.125,
2003-12,0.101,
2004-01,0.107,
2004-02,0.114,
2004-03,0.177,
2004-04,0.111,
2004-05,0.098,
2004-06,0.190,
2004-07,0.215,
2004-08,0.219,
2004-09,0.170,
2004-10,0.177,
2004-11,0.204,
2004-12,0.328,
2005-01,0.148,
2005-02,0.139,
2005-03,0.150,
2005-04,0.162,
2005-05,0.112,
2005-06,0.146,
2005-07,0.106,
2005-08,0.092,
2005-09,0.081,
2005-10,0.090,
2005-11,0.089,
2005-12,0.157,
2006-01,0.104,
2006-02,0.160,
2006-03,0.095,
2006-04,0.090,
2006-05,0.085,
2006-06,0.097,
2006-07,0.098,
2006-08,0.100,
2006-09,0.101,
2006-10,0.111,
2006-11,0.118,
2006-12,0.120,
2007-01,0.153,
2007-02,0.115,
2007-03,0.268,
2007-04,0.102,
2007-05,0.204,
2007-06,0.188,
2007-07,0.170,
2007-08,0.315,
2007-09,0.239,
2007-10,0.302,
2007-11,0.210,
2007-12,0.287,
2008-01,0.169,
2008-02,0.174,
2008-03,0.168,
2008-04,0.224,
2008-05,0.144,
2008-06,0.226,
2008-07,0.226,
2008-08,0.320,
2008-09,0.119,
2008-10,0.117,
2008-11,0.141,
2008-12,0.138,
2009-01,0.162,
2009-02,0.143,
2009-03,0.145,
2009-04,0.158,
2009-05,0.144,
2009-06,0.167,
2009-07,0.200,
2009-08,0.190,
2009-09,0.128,
2009-10,0.141,
2009-11,0.155,
2009-12,0.159,
2010-01,0.145,
2010-02,0.178,
2010-03,0.135,
2010-04,0.137,
2010-05,0.133,
2010-06,0.132,
2010-07,0.122,
2010-08,0.141,
2010-09,0.131,
2010-10,0.126,
2010-11,0.122,
2010-12,0.124,
2011-01,0.120,
2011-02,0.111,
2011-03,0.122,
2011-04,0.131,
2011-05,0.121,
2011-06,0.142,
2011-07,0.123,
2011-08,0.117,
2011-09,0.120,
2011-10,0.124,
2011-11,0.146,
2011-12,0.152,
2012-01,0.138,
2012-02,0.195,
2012-03,0.125,
2012-04,0.109,
2012-05,0.142,
2012-06,0.108,
2012-07,0.135,
2012-08,0.117,
2012-09,0.147,
2012-10,0.124,
2012-11,0.124,
2012-12,0.140,
2013-01,0.102,
2013-02,0.159,
2013-03,0.132,
2013-04,0.144,
2013-05,0.140,
2013-06,0.136,
2013-07,0.173,
2013-08,0.164,
2013-09,0.142,
2013-10,0.133,
2013-11,0.145,
2013-12,0.152,
2014-01,0.121,
2014-02,0.125,
2014-03,0.151,
2014-04,0.143,
2014-05,0.116,
2014-06,0.144,
2014-07,0.129,
2014-08,0.158,
2014-09,0.164,
2014-10,0.162,
2014-11,0.149,
2014-12,0.147,
