"",BBK01.OUC218,BBK01.OUC218_FLAGS
"",Time deposits of social security funds / for up and including 1 year / Big banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:26:26,
1968-12,0.662,
1969-01,0.685,
1969-02,0.611,
1969-03,0.560,
1969-04,0.598,
1969-05,0.744,
1969-06,0.744,
1969-07,0.694,
1969-08,0.709,
1969-09,0.726,
1969-10,0.772,
1969-11,0.689,
1969-12,0.825,
1970-01,0.802,
1970-02,0.748,
1970-03,0.713,
1970-04,0.768,
1970-05,0.953,
1970-06,0.975,
1970-07,1.004,
1970-08,1.083,
1970-09,1.105,
1970-10,1.129,
1970-11,1.092,
1970-12,1.148,
1971-01,1.246,
1971-02,1.265,
1971-03,1.304,
1971-04,1.445,
1971-05,1.546,
1971-06,1.410,
1971-07,1.231,
1971-08,1.255,
1971-09,1.320,
1971-10,1.212,
1971-11,1.269,
1971-12,1.254,
1972-01,1.311,
1972-02,1.210,
1972-03,1.073,
1972-04,1.170,
1972-05,1.395,
1972-06,1.437,
1972-07,1.401,
1972-08,1.477,
1972-09,1.516,
1972-10,1.508,
1972-11,1.369,
1972-12,1.489,
1973-01,1.669,
1973-02,1.679,
1973-03,1.638,
1973-04,1.584,
1973-05,1.788,
1973-06,1.614,
1973-07,1.542,
1973-08,1.511,
1973-09,1.601,
1973-10,1.416,
1973-11,1.210,
1973-12,1.313,
1974-01,1.427,
1974-02,1.293,
1974-03,1.301,
1974-04,1.469,
1974-05,1.564,
1974-06,1.535,
1974-07,1.475,
1974-08,1.548,
1974-09,1.415,
1974-10,1.454,
1974-11,1.523,
1974-12,1.566,
1975-01,1.443,
1975-02,1.501,
1975-03,1.296,
1975-04,1.180,
1975-05,1.349,
1975-06,1.350,
1975-07,1.347,
1975-08,1.428,
1975-09,1.095,
1975-10,1.189,
1975-11,0.913,
1975-12,0.995,
1976-01,0.943,
1976-02,0.867,
1976-03,0.778,
1976-04,0.776,
1976-05,1.061,
1976-06,1.166,
1976-07,1.264,
1976-08,1.318,
1976-09,1.120,
1976-10,1.020,
1976-11,0.868,
1976-12,1.518,
1977-01,1.485,
1977-02,1.436,
1977-03,1.231,
1977-04,1.207,
1977-05,1.403,
1977-06,1.310,
1977-07,1.216,
1977-08,1.285,
1977-09,1.426,
1977-10,1.364,
1977-11,1.309,
1977-12,1.468,
1978-01,1.380,
1978-02,1.265,
1978-03,1.013,
1978-04,1.093,
1978-05,1.000,
1978-06,1.140,
1978-07,1.133,
1978-08,0.985,
1978-09,1.198,
1978-10,1.175,
1978-11,1.229,
1978-12,1.296,
1979-01,1.135,
1979-02,1.103,
1979-03,1.008,
1979-04,0.744,
1979-05,0.980,
1979-06,0.979,
1979-07,0.912,
1979-08,0.931,
1979-09,0.811,
1979-10,0.699,
1979-11,0.716,
1979-12,1.117,
1980-01,1.358,
1980-02,1.268,
1980-03,1.023,
1980-04,1.043,
1980-05,0.998,
1980-06,1.092,
1980-07,1.071,
1980-08,0.949,
1980-09,1.030,
1980-10,1.035,
1980-11,1.125,
1980-12,1.413,
1981-01,1.318,
1981-02,1.381,
1981-03,1.489,
1981-04,1.225,
1981-05,1.188,
1981-06,1.623,
1981-07,1.543,
1981-08,1.601,
1981-09,1.587,
1981-10,1.428,
1981-11,1.423,
1981-12,2.134,
1982-01,1.905,
1982-02,1.436,
1982-03,1.470,
1982-04,1.369,
1982-05,1.342,
1982-06,1.481,
1982-07,1.519,
1982-08,1.727,
1982-09,1.456,
1982-10,1.415,
1982-11,1.287,
1982-12,2.044,
1983-01,1.660,
1983-02,1.345,
1983-03,1.216,
1983-04,1.276,
1983-05,1.311,
1983-06,1.504,
1983-07,1.251,
1983-08,1.601,
1983-09,1.359,
1983-10,1.247,
1983-11,1.059,
1983-12,1.329,
1984-01,0.894,
1984-02,1.297,
1984-03,0.829,
1984-04,0.718,
1984-05,1.331,
1984-06,1.291,
1984-07,1.136,
1984-08,1.095,
1984-09,1.117,
1984-10,0.867,
1984-11,0.669,
1984-12,1.149,
1985-01,1.091,
1985-02,1.344,
1985-03,1.170,
1985-04,1.172,
1985-05,1.574,
1985-06,1.417,
1985-07,1.339,
1985-08,1.369,
1985-09,1.221,
1985-10,0.866,
1985-11,0.881,
1985-12,1.403,
1986-01,1.303,
1986-02,1.423,
1986-03,0.943,
1986-04,1.216,
1986-05,1.572,
1986-06,1.654,
1986-07,1.568,
1986-08,1.484,
1986-09,1.504,
1986-10,1.480,
1986-11,1.609,
1986-12,1.767,
1987-01,2.071,
1987-02,1.488,
1987-03,1.213,
1987-04,1.168,
1987-05,1.508,
1987-06,1.861,
1987-07,1.663,
1987-08,1.668,
1987-09,1.589,
1987-10,1.734,
1987-11,1.465,
1987-12,2.030,
1988-01,1.761,
1988-02,1.809,
1988-03,1.355,
1988-04,1.553,
1988-05,1.917,
1988-06,1.701,
1988-07,1.539,
1988-08,1.798,
1988-09,1.729,
1988-10,1.447,
1988-11,1.356,
1988-12,2.125,
1989-01,1.838,
1989-02,1.849,
1989-03,1.946,
1989-04,1.835,
1989-05,1.824,
1989-06,2.366,
1989-07,1.978,
1989-08,1.777,
1989-09,1.743,
1989-10,1.885,
1989-11,2.140,
1989-12,2.977,
1990-01,2.446,
1990-02,3.066,
1990-03,2.533,
1990-04,2.858,
1990-05,3.281,
1990-06,3.372,
1990-07,3.037,
1990-08,3.518,
1990-09,4.016,
1990-10,3.708,
1990-11,3.386,
1990-12,4.889,
1991-01,4.322,
1991-02,4.356,
1991-03,4.011,
1991-04,4.467,
1991-05,4.814,
1991-06,4.986,
1991-07,4.723,
1991-08,4.941,
1991-09,4.749,
1991-10,4.217,
1991-11,4.632,
1991-12,4.950,
1992-01,5.031,
1992-02,4.810,
1992-03,4.273,
1992-04,3.874,
1992-05,4.368,
1992-06,4.162,
1992-07,4.152,
1992-08,4.002,
1992-09,4.642,
1992-10,4.182,
1992-11,3.942,
1992-12,4.669,
1993-01,4.685,
1993-02,4.850,
1993-03,4.332,
1993-04,4.190,
1993-05,4.835,
1993-06,4.962,
1993-07,4.568,
1993-08,4.216,
1993-09,3.974,
1993-10,4.192,
1993-11,3.153,
1993-12,4.300,
1994-01,4.291,
1994-02,4.613,
1994-03,3.728,
1994-04,3.583,
1994-05,3.400,
1994-06,3.264,
1994-07,3.304,
1994-08,3.294,
1994-09,2.545,
1994-10,2.618,
1994-11,2.313,
1994-12,3.279,
1995-01,3.421,
1995-02,2.946,
1995-03,2.693,
1995-04,2.166,
1995-05,2.892,
1995-06,1.997,
1995-07,2.380,
1995-08,1.757,
1995-09,2.164,
1995-10,1.438,
1995-11,1.743,
1995-12,2.410,
1996-01,2.255,
1996-02,2.353,
1996-03,1.959,
1996-04,1.728,
1996-05,1.933,
1996-06,1.428,
1996-07,1.664,
1996-08,1.608,
1996-09,1.268,
1996-10,1.010,
1996-11,1.266,
1996-12,1.263,
1997-01,2.184,
1997-02,1.735,
1997-03,1.686,
1997-04,1.013,
1997-05,1.977,
1997-06,1.340,
1997-07,1.329,
1997-08,1.332,
1997-09,0.876,
1997-10,0.744,
1997-11,0.783,
1997-12,0.956,
1998-01,1.783,
1998-02,1.351,
1998-03,0.875,
1998-04,0.946,
1998-05,1.703,
1998-06,1.653,
1998-07,1.759,
1998-08,2.048,
1998-09,1.344,
1998-10,1.112,
1998-11,0.971,
1998-12,1.027,
1999-01,2.860,
1999-02,2.600,
1999-03,2.493,
1999-04,2.600,
1999-05,3.525,
1999-06,3.146,
1999-07,3.096,
1999-08,2.785,
1999-09,2.787,
1999-10,2.718,
1999-11,3.565,
1999-12,4.264,
2000-01,3.997,
2000-02,2.867,
2000-03,2.740,
2000-04,3.039,
2000-05,2.915,
2000-06,2.379,
2000-07,2.718,
2000-08,2.509,
2000-09,2.934,
2000-10,2.765,
2000-11,3.366,
2000-12,4.251,
2001-01,2.778,
2001-02,3.252,
2001-03,2.828,
2001-04,3.046,
2001-05,3.887,
2001-06,3.914,
2001-07,4.186,
2001-08,3.579,
2001-09,3.754,
2001-10,3.309,
2001-11,3.137,
2001-12,4.122,
2002-01,2.955,
2002-02,2.872,
2002-03,2.283,
2002-04,2.085,
2002-05,2.766,
2002-06,2.585,
2002-07,2.420,
2002-08,2.550,
2002-09,1.988,
2002-10,1.940,
2002-11,2.261,
2002-12,2.142,
2003-01,2.616,
2003-02,2.973,
2003-03,2.664,
2003-04,2.799,
2003-05,3.690,
2003-06,3.068,
2003-07,4.076,
2003-08,3.072,
2003-09,2.403,
2003-10,1.994,
2003-11,2.448,
2003-12,2.192,
2004-01,2.517,
2004-02,1.860,
2004-03,1.520,
2004-04,1.340,
2004-05,2.616,
2004-06,2.118,
2004-07,1.991,
2004-08,1.887,
2004-09,2.010,
2004-10,1.733,
2004-11,1.365,
2004-12,1.316,
2005-01,1.763,
2005-02,1.828,
2005-03,1.538,
2005-04,1.361,
2005-05,1.749,
2005-06,1.544,
2005-07,1.379,
2005-08,1.299,
2005-09,1.230,
2005-10,0.969,
2005-11,1.236,
2005-12,1.673,
2006-01,1.157,
2006-02,2.002,
2006-03,1.594,
2006-04,2.419,
2006-05,3.611,
2006-06,5.068,
2006-07,4.176,
2006-08,4.757,
2006-09,4.440,
2006-10,4.910,
2006-11,3.617,
2006-12,3.472,
2007-01,4.760,
2007-02,4.543,
2007-03,4.385,
2007-04,5.791,
2007-05,6.546,
2007-06,7.208,
2007-07,7.102,
2007-08,8.056,
2007-09,8.177,
2007-10,8.577,
2007-11,10.442,
2007-12,12.078,
2008-01,10.157,
2008-02,9.015,
2008-03,7.953,
2008-04,8.281,
2008-05,9.903,
2008-06,9.567,
2008-07,10.167,
2008-08,9.730,
2008-09,9.397,
2008-10,11.169,
2008-11,12.424,
2008-12,12.788,
2009-01,11.951,
2009-02,10.639,
2009-03,10.001,
2009-04,8.657,
2009-05,9.591,
2009-06,8.244,
2009-07,7.332,
2009-08,6.106,
2009-09,6.025,
2009-10,5.225,
2009-11,5.943,
2009-12,3.640,
