"",BBK01.QUX450,BBK01.QUX450_FLAGS
"","Consolidated German banks: Claims on non-residents, total (excluding participating interests) / Croatia / Euro",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:31:51,
2002-03,1.976,
2002-04,1.937,
2002-05,2.619,
2002-06,2.621,
2002-07,2.698,
2002-08,2.604,
2002-09,2.709,
2002-10,2.821,
2002-11,3.080,
2002-12,3.325,
2003-01,3.290,
2003-02,3.146,
2003-03,3.261,
2003-04,3.169,
2003-05,3.273,
2003-06,3.483,
2003-07,3.098,
2003-08,3.461,
2003-09,3.485,
2003-10,3.571,
2003-11,3.847,
2003-12,3.619,
2004-01,3.896,
2004-02,4.132,
2004-03,3.912,
2004-04,3.883,
2004-05,3.910,
2004-06,4.008,
2004-07,3.727,
2004-08,3.651,
2004-09,3.524,
2004-10,3.656,
2004-11,3.693,
2004-12,3.773,
2005-01,4.188,
2005-02,4.093,
2005-03,4.225,
2005-04,4.149,
2005-05,4.191,
2005-06,4.357,
2005-07,4.404,
2005-08,4.514,
2005-09,4.421,
2005-10,4.522,
2005-11,4.543,
2005-12,2.511,
2006-01,2.513,
2006-02,2.687,
2006-03,2.544,
2006-04,2.641,
2006-05,2.657,
2006-06,2.662,
2006-07,2.404,
2006-08,2.129,
2006-09,2.116,
2006-10,2.197,
2006-11,2.224,
2006-12,2.490,
2007-01,2.455,
2007-02,2.559,
2007-03,2.503,
2007-04,2.461,
2007-05,2.415,
2007-06,2.386,
2007-07,2.423,
2007-08,2.285,
2007-09,2.347,
2007-10,2.326,
2007-11,2.406,
2007-12,7.611,
2008-01,6.349,
2008-02,6.494,
2008-03,6.875,
2008-04,6.728,
2008-05,6.697,
2008-06,6.899,
2008-07,6.910,
2008-08,6.680,
2008-09,6.764,
2008-10,6.758,
2008-11,6.691,
2008-12,6.824,
2009-01,6.652,
2009-02,6.703,
2009-03,6.885,
2009-04,6.971,
2009-05,6.924,
2009-06,7.029,
2009-07,7.046,
2009-08,7.067,
2009-09,7.156,
2009-10,7.259,
2009-11,7.090,
2009-12,2.527,
2010-01,2.484,
2010-02,2.359,
2010-03,2.334,
2010-04,2.344,
2010-05,2.314,
2010-06,2.274,
2010-07,2.211,
2010-08,2.059,
2010-09,1.973,
2010-10,2.002,
2010-11,2.037,
2010-12,2.103,
2011-01,2.075,
2011-02,2.096,
2011-03,2.106,
2011-04,2.110,
2011-05,2.059,
2011-06,2.208,
2011-07,1.895,
2011-08,1.868,
2011-09,1.877,
2011-10,1.939,
2011-11,1.975,
2011-12,1.951,
2012-01,1.925,
2012-02,1.916,
2012-03,1.908,
2012-04,1.837,
2012-05,1.825,
2012-06,1.813,
2012-07,1.759,
2012-08,1.719,
2012-09,1.643,
2012-10,1.711,
2012-11,1.678,
2012-12,1.656,
2013-01,1.640,
2013-02,1.607,
2013-03,1.613,
2013-04,1.441,
2013-05,1.495,
2013-06,1.506,
2013-07,1.505,
2013-08,1.463,
2013-09,1.461,
2013-10,1.373,
2013-11,1.394,
2013-12,1.397,
2014-01,1.389,
2014-02,1.423,
2014-03,1.419,
2014-04,1.361,
2014-05,1.374,
2014-06,1.327,
2014-07,1.288,
2014-08,1.296,
2014-09,1.729,
2014-10,1.744,
