"",BBK01.OUC020,BBK01.OUC020_FLAGS
"",Lending to foreign non-banks / Total / Big banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:58:57,
1958-12,0.268,
1959-01,-,Nothing exists
1959-02,-,Nothing exists
1959-03,-,Nothing exists
1959-04,-,Nothing exists
1959-05,-,Nothing exists
1959-06,0.490,
1959-07,-,Nothing exists
1959-08,-,Nothing exists
1959-09,-,Nothing exists
1959-10,-,Nothing exists
1959-11,-,Nothing exists
1959-12,0.702,
1960-01,-,Nothing exists
1960-02,-,Nothing exists
1960-03,-,Nothing exists
1960-04,-,Nothing exists
1960-05,-,Nothing exists
1960-06,0.326,
1960-07,-,Nothing exists
1960-08,-,Nothing exists
1960-09,-,Nothing exists
1960-10,-,Nothing exists
1960-11,-,Nothing exists
1960-12,0.369,
1961-01,-,Nothing exists
1961-02,-,Nothing exists
1961-03,-,Nothing exists
1961-04,-,Nothing exists
1961-05,-,Nothing exists
1961-06,0.331,
1961-07,-,Nothing exists
1961-08,-,Nothing exists
1961-09,-,Nothing exists
1961-10,-,Nothing exists
1961-11,-,Nothing exists
1961-12,0.459,
1962-01,-,Nothing exists
1962-02,-,Nothing exists
1962-03,-,Nothing exists
1962-04,-,Nothing exists
1962-05,-,Nothing exists
1962-06,0.423,
1962-07,-,Nothing exists
1962-08,-,Nothing exists
1962-09,-,Nothing exists
1962-10,-,Nothing exists
1962-11,-,Nothing exists
1962-12,0.426,
1963-01,-,Nothing exists
1963-02,-,Nothing exists
1963-03,-,Nothing exists
1963-04,-,Nothing exists
1963-05,-,Nothing exists
1963-06,0.425,
1963-07,-,Nothing exists
1963-08,-,Nothing exists
1963-09,-,Nothing exists
1963-10,-,Nothing exists
1963-11,-,Nothing exists
1963-12,0.562,
1964-01,-,Nothing exists
1964-02,-,Nothing exists
1964-03,-,Nothing exists
1964-04,-,Nothing exists
1964-05,-,Nothing exists
1964-06,0.702,
1964-07,-,Nothing exists
1964-08,-,Nothing exists
1964-09,-,Nothing exists
1964-10,-,Nothing exists
1964-11,-,Nothing exists
1964-12,0.596,
1965-01,0.989,
1965-02,0.959,
1965-03,0.916,
1965-04,0.866,
1965-05,0.960,
1965-06,0.788,
1965-07,0.621,
1965-08,0.563,
1965-09,0.515,
1965-10,0.524,
1965-11,0.585,
1965-12,0.664,
1966-01,0.639,
1966-02,0.562,
1966-03,0.512,
1966-04,0.537,
1966-05,0.499,
1966-06,0.466,
1966-07,0.447,
1966-08,0.495,
1966-09,0.535,
1966-10,0.536,
1966-11,0.553,
1966-12,0.427,
1967-01,0.431,
1967-02,0.455,
1967-03,0.468,
1967-04,0.463,
1967-05,0.603,
1967-06,0.633,
1967-07,0.610,
1967-08,0.606,
1967-09,0.671,
1967-10,0.886,
1967-11,0.953,
1967-12,0.991,
1968-01,1.032,
1968-02,1.086,
1968-03,0.988,
1968-04,1.153,
1968-05,1.233,
1968-06,1.418,
1968-07,1.366,
1968-08,1.489,
1968-09,1.592,
1968-10,1.667,
1968-11,1.630,
1968-12,1.649,
1969-01,1.624,
1969-02,1.720,
1969-03,2.030,
1969-04,2.067,
1969-05,1.946,
1969-06,1.903,
1969-07,1.918,
1969-08,1.930,
1969-09,1.939,
1969-10,1.940,
1969-11,2.117,
1969-12,2.480,
1970-01,2.627,
1970-02,2.591,
1970-03,2.518,
1970-04,2.488,
1970-05,2.508,
1970-06,2.491,
1970-07,2.507,
1970-08,2.393,
1970-09,2.299,
1970-10,2.312,
1970-11,2.324,
1970-12,2.331,
1971-01,2.203,
1971-02,2.160,
1971-03,2.110,
1971-04,2.029,
1971-05,1.948,
1971-06,1.933,
1971-07,1.932,
1971-08,1.969,
1971-09,1.905,
1971-10,1.884,
1971-11,1.863,
1971-12,1.959,
1972-01,1.847,
1972-02,1.914,
1972-03,1.864,
1972-04,1.815,
1972-05,1.854,
1972-06,1.844,
1972-07,1.661,
1972-08,1.665,
1972-09,1.643,
1972-10,1.636,
1972-11,1.539,
1972-12,1.440,
1973-01,1.488,
1973-02,1.401,
1973-03,1.321,
1973-04,1.278,
1973-05,1.264,
1973-06,1.258,
1973-07,1.084,
1973-08,1.111,
1973-09,1.112,
1973-10,1.102,
1973-11,1.093,
1973-12,1.135,
1974-01,1.125,
1974-02,1.115,
1974-03,1.083,
1974-04,1.059,
1974-05,1.052,
1974-06,1.108,
1974-07,1.116,
1974-08,1.118,
1974-09,1.176,
1974-10,1.228,
1974-11,1.248,
1974-12,1.265,
1975-01,1.249,
1975-02,1.213,
1975-03,1.281,
1975-04,1.420,
1975-05,1.361,
1975-06,1.620,
1975-07,1.601,
1975-08,1.564,
1975-09,1.645,
1975-10,1.679,
1975-11,1.666,
1975-12,1.727,
1976-01,1.662,
1976-02,1.608,
1976-03,1.581,
1976-04,1.754,
1976-05,1.838,
1976-06,1.917,
1976-07,1.915,
1976-08,1.920,
1976-09,2.087,
1976-10,1.934,
1976-11,2.017,
1976-12,2.231,
1977-01,2.259,
1977-02,2.163,
1977-03,2.171,
1977-04,2.317,
1977-05,2.328,
1977-06,2.658,
1977-07,2.661,
1977-08,2.638,
1977-09,2.888,
1977-10,2.771,
1977-11,2.993,
1977-12,3.084,
1978-01,3.058,
1978-02,3.010,
1978-03,3.241,
1978-04,3.279,
1978-05,3.847,
1978-06,3.923,
1978-07,3.774,
1978-08,3.821,
1978-09,3.791,
1978-10,3.594,
1978-11,3.596,
1978-12,4.443,
1979-01,4.118,
1979-02,4.338,
1979-03,4.616,
1979-04,4.827,
1979-05,4.707,
1979-06,4.824,
1979-07,4.740,
1979-08,4.857,
1979-09,4.890,
1979-10,4.666,
1979-11,4.986,
1979-12,5.451,
1980-01,5.611,
1980-02,5.673,
1980-03,5.808,
1980-04,5.843,
1980-05,5.715,
1980-06,5.713,
1980-07,5.722,
1980-08,5.760,
1980-09,5.765,
1980-10,5.718,
1980-11,5.817,
1980-12,5.524,
1981-01,5.162,
1981-02,5.182,
1981-03,5.158,
1981-04,5.919,
1981-05,5.963,
1981-06,5.992,
1981-07,6.023,
1981-08,6.121,
1981-09,5.985,
1981-10,5.921,
1981-11,6.061,
1981-12,5.880,
1982-01,5.770,
1982-02,5.849,
1982-03,6.132,
1982-04,6.090,
1982-05,5.881,
1982-06,5.916,
1982-07,5.608,
1982-08,5.677,
1982-09,5.155,
1982-10,4.965,
1982-11,5.079,
1982-12,4.489,
1983-01,4.542,
1983-02,4.699,
1983-03,4.487,
1983-04,4.422,
1983-05,4.697,
1983-06,4.658,
1983-07,4.561,
1983-08,4.777,
1983-09,4.634,
1983-10,4.817,
1983-11,4.835,
1983-12,5.083,
1984-01,5.199,
1984-02,4.651,
1984-03,4.570,
1984-04,4.731,
1984-05,4.839,
1984-06,5.073,
1984-07,5.256,
1984-08,5.173,
1984-09,5.383,
1984-10,5.283,
1984-11,5.022,
1984-12,5.021,
1985-01,5.260,
1985-02,5.863,
1985-03,5.775,
1985-04,5.520,
1985-05,5.404,
1985-06,5.450,
1985-07,5.393,
1985-08,5.580,
1985-09,5.660,
1985-10,5.861,
1985-11,6.428,
1985-12,6.403,
1986-01,6.308,
1986-02,6.491,
1986-03,6.520,
1986-04,6.699,
1986-05,7.734,
1986-06,6.660,
1986-07,6.685,
1986-08,6.372,
1986-09,9.375,
1986-10,7.119,
1986-11,7.197,
1986-12,6.914,
1987-01,6.910,
1987-02,6.393,
1987-03,6.784,
1987-04,6.814,
1987-05,6.689,
1987-06,6.689,
1987-07,6.873,
1987-08,7.110,
