"",BBK01.OUA112,BBK01.OUA112_FLAGS
"",Sight deposits of domestic banks (MFIs) (excluding the Bundesbank) / All categories of banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:10:05,
1949-06,1.022,
1949-07,0.982,
1949-08,1.180,
1949-09,1.195,
1949-10,1.153,
1949-11,1.138,
1949-12,1.156,
1950-01,1.121,
1950-02,1.118,
1950-03,1.078,
1950-04,1.172,
1950-05,1.225,
1950-06,1.129,
1950-07,1.112,Estimated value
1950-08,1.163,Estimated value
1950-09,1.193,
1950-10,1.288,Estimated value
1950-11,1.353,
1950-12,1.356,
1951-01,1.347,
1951-02,1.351,
1951-03,1.384,
1951-04,1.291,
1951-05,1.330,
1951-06,1.326,
1951-07,1.376,
1951-08,1.446,
1951-09,1.392,
1951-10,1.419,
1951-11,1.407,
1951-12,1.482,
1952-01,1.512,
1952-02,1.489,
1952-03,1.567,
1952-04,1.538,
1952-05,1.540,
1952-06,1.503,
1952-07,1.516,
1952-08,1.582,
1952-09,1.537,
1952-10,1.668,
1952-11,1.730,
1952-12,1.788,
1953-01,1.656,
1953-02,1.712,
1953-03,1.689,
1953-04,1.794,
1953-05,1.884,
1953-06,1.851,
1953-07,1.913,
1953-08,1.918,
1953-09,1.831,
1953-10,1.888,
1953-11,2.091,
1953-12,2.202,
1954-01,2.229,
1954-02,2.184,
1954-03,2.066,
1954-04,2.216,
1954-05,2.079,
1954-06,2.013,
1954-07,2.088,
1954-08,2.317,
1954-09,2.157,
1954-10,2.126,
1954-11,2.345,
1954-12,2.474,
1955-01,2.736,
1955-02,2.449,
1955-03,2.366,
1955-04,2.482,
1955-05,2.511,
1955-06,2.530,
1955-07,2.376,
1955-08,2.638,
1955-09,2.433,
1955-10,2.458,
1955-11,2.528,
1955-12,2.761,
1956-01,2.577,
1956-02,2.543,
1956-03,2.543,
1956-04,2.396,
1956-05,2.658,
1956-06,2.649,
1956-07,2.509,
1956-08,2.664,
1956-09,2.586,
1956-10,2.637,
1956-11,2.842,
1956-12,3.034,
1957-01,3.089,
1957-02,3.042,
1957-03,3.004,
1957-04,2.925,
1957-05,2.870,
1957-06,2.985,
1957-07,2.936,
1957-08,3.190,
1957-09,3.300,
1957-10,3.418,
1957-11,3.646,
1957-12,3.848,
1958-01,3.686,
1958-02,3.625,
1958-03,3.409,
1958-04,3.323,
1958-05,3.385,
1958-06,3.481,
1958-07,3.522,
1958-08,3.728,
1958-09,3.839,
1958-10,3.599,
1958-11,3.703,
1958-12,4.286,
1959-01,3.934,
1959-02,4.144,
1959-03,4.327,
1959-04,3.789,
1959-05,4.051,
1959-06,4.472,
1959-07,4.215,
1959-08,4.467,
1959-09,4.241,
1959-10,4.327,
1959-11,4.304,
1959-12,4.715,
1960-01,4.434,
1960-02,4.767,
1960-03,4.738,
1960-04,4.854,
1960-05,4.755,
1960-06,5.159,
1960-07,4.815,
1960-08,4.987,
1960-09,4.969,
1960-10,4.692,
1960-11,5.297,
1960-12,5.483,
1961-01,5.142,
1961-02,5.921,
1961-03,5.302,
1961-04,5.368,
1961-05,5.746,
1961-06,5.854,
1961-07,6.106,
1961-08,6.476,
1961-09,6.097,
1961-10,5.978,
1961-11,6.323,
1961-12,6.962,
1962-01,6.235,
1962-02,6.590,
1962-03,5.987,
1962-04,6.008,
1962-05,6.099,
1962-06,6.625,
1962-07,6.322,
1962-08,6.526,
1962-09,6.187,
1962-10,6.041,
1962-11,6.722,
1962-12,7.424,
1963-01,6.461,
1963-02,7.372,
1963-03,6.612,
1963-04,6.540,
1963-05,6.641,
1963-06,7.224,
1963-07,6.991,
1963-08,7.370,
1963-09,7.140,
1963-10,6.752,
1963-11,7.599,
1963-12,8.282,
1964-01,7.141,
1964-02,7.808,
1964-03,7.465,
1964-04,6.852,
1964-05,7.605,
1964-06,8.135,
1964-07,7.600,
1964-08,8.233,
1964-09,7.967,
1964-10,7.797,
1964-11,8.485,
1964-12,9.201,
1965-01,7.649,
1965-02,7.852,
1965-03,7.769,
1965-04,7.349,
1965-05,8.169,
1965-06,8.479,
1965-07,7.876,
1965-08,8.547,
1965-09,8.081,
1965-10,7.658,
1965-11,8.731,
1965-12,8.418,
1966-01,8.132,
1966-02,8.306,
1966-03,7.924,
1966-04,7.990,
1966-05,8.404,
1966-06,9.005,
1966-07,8.230,
1966-08,8.960,
1966-09,8.761,
1966-10,8.973,
1966-11,9.485,
1966-12,9.544,
1967-01,8.868,
1967-02,9.658,
1967-03,8.951,
1967-04,8.412,
1967-05,8.865,
1967-06,9.157,
1967-07,9.135,
1967-08,9.341,
1967-09,8.981,
1967-10,9.007,
1967-11,9.997,
1967-12,10.842,
1968-01,9.776,
1968-02,9.928,
1968-03,9.464,
1968-04,9.231,
1968-05,9.384,
1968-06,10.240,
1968-07,9.938,
1968-08,9.438,
1968-09,10.322,
1968-10,10.045,
1968-11,10.487,
1968-12,10.701,
1969-01,9.611,
1969-02,9.993,
1969-03,10.263,
1969-04,9.487,
1969-05,9.568,
1969-06,11.231,
1969-07,9.967,
1969-08,10.251,
1969-09,10.799,
1969-10,10.121,
1969-11,12.368,
1969-12,13.978,
1970-01,11.138,
1970-02,11.793,
1970-03,12.152,
1970-04,12.072,
1970-05,11.781,
1970-06,13.693,
1970-07,11.662,
1970-08,12.040,
1970-09,13.670,
1970-10,12.666,
1970-11,14.123,
1970-12,15.883,
1971-01,13.843,
1971-02,13.725,
1971-03,13.678,
1971-04,13.681,
1971-05,14.272,
1971-06,16.290,
1971-07,14.544,
1971-08,15.007,
1971-09,16.034,
1971-10,15.186,
1971-11,16.808,
1971-12,18.253,
1972-01,15.001,
1972-02,15.633,
1972-03,15.819,
1972-04,15.462,
1972-05,15.771,
1972-06,18.232,
1972-07,18.144,
1972-08,15.552,
1972-09,16.724,
1972-10,16.018,
1972-11,20.041,
1972-12,22.290,
1973-01,17.787,
1973-02,19.766,
1973-03,19.295,
1973-04,21.588,
1973-05,20.327,
1973-06,23.287,
1973-07,20.030,
1973-08,17.444,
1973-09,20.936,
1973-10,20.077,
1973-11,21.757,
1973-12,24.129,
1974-01,19.489,
1974-02,21.830,
1974-03,21.557,
1974-04,21.960,
1974-05,20.224,
1974-06,22.743,
1974-07,22.545,
1974-08,20.440,
1974-09,23.308,
1974-10,23.013,
1974-11,25.449,
1974-12,27.568,
1975-01,21.718,
1975-02,21.564,
1975-03,23.295,
1975-04,23.231,
1975-05,21.912,
1975-06,25.267,
1975-07,21.258,
1975-08,22.175,
1975-09,23.488,
1975-10,21.596,
1975-11,27.869,
1975-12,30.393,
1976-01,23.747,
1976-02,26.420,
1976-03,24.616,
1976-04,22.860,
1976-05,23.944,
1976-06,27.117,
1976-07,23.438,
1976-08,22.826,
1976-09,24.317,
1976-10,22.860,
1976-11,27.602,
1976-12,29.245,
1977-01,25.199,
1977-02,26.213,
1977-03,25.469,
1977-04,25.154,
1977-05,25.038,
1977-06,30.204,
1977-07,28.932,
1977-08,26.591,
1977-09,28.777,
1977-10,27.519,
1977-11,32.215,
1977-12,32.320,
1978-01,27.442,
1978-02,29.803,
1978-03,29.428,
1978-04,29.156,
1978-05,31.238,
1978-06,31.134,
1978-07,29.935,
1978-08,28.765,
1978-09,29.716,
1978-10,29.484,
1978-11,34.401,
1978-12,33.849,
1979-01,29.015,
1979-02,29.722,
1979-03,27.985,
1979-04,28.370,
1979-05,30.023,
1979-06,30.864,
1979-07,29.074,
1979-08,27.836,
1979-09,31.313,
1979-10,28.545,
1979-11,34.051,
1979-12,35.494,
1980-01,28.782,
1980-02,28.978,
1980-03,32.065,
1980-04,31.047,
1980-05,31.462,
1980-06,35.625,
1980-07,30.764,
1980-08,31.306,
1980-09,33.293,
1980-10,32.234,
1980-11,38.615,
1980-12,35.259,
1981-01,33.489,
1981-02,31.620,
1981-03,34.967,
1981-04,29.550,
1981-05,33.459,
1981-06,37.097,
1981-07,31.580,
1981-08,31.354,
1981-09,31.815,
1981-10,32.329,
1981-11,37.927,
1981-12,35.153,
1982-01,32.499,
1982-02,33.888,
1982-03,35.100,
1982-04,34.673,
1982-05,34.334,
1982-06,38.116,
1982-07,34.563,
1982-08,32.104,
1982-09,33.554,
1982-10,35.592,
1982-11,40.045,
1982-12,36.444,
1983-01,37.024,
1983-02,36.852,
1983-03,37.975,
1983-04,35.126,
1983-05,38.034,
1983-06,40.197,
1983-07,33.953,
1983-08,33.926,
1983-09,33.072,
1983-10,34.819,
1983-11,40.169,
1983-12,36.700,
1984-01,36.001,
1984-02,36.189,
1984-03,37.679,
1984-04,36.397,
1984-05,33.819,
1984-06,37.827,
1984-07,35.371,
1984-08,35.991,
1984-09,36.719,
1984-10,37.400,
1984-11,41.573,
1984-12,44.257,
1985-01,38.630,
1985-02,41.534,
1985-03,38.576,
