"",BBK01.QUV952,BBK01.QUV952_FLAGS
"",Banks in Germany: Liabilities to non-residents / Countries in Europe / US dollar,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:08:36,
2001-12,146.802,
2002-01,143.334,
2002-02,137.226,
2002-03,132.800,
2002-04,128.190,
2002-05,123.912,
2002-06,114.809,
2002-07,121.052,
2002-08,119.938,
2002-09,115.690,
2002-10,117.958,
2002-11,120.597,
2002-12,115.035,
2003-01,114.172,
2003-02,108.640,
2003-03,108.557,
2003-04,107.283,
2003-05,101.089,
2003-06,109.076,
2003-07,111.291,
2003-08,114.240,
2003-09,104.831,
2003-10,115.697,
2003-11,113.764,
2003-12,109.275,
2004-01,109.465,
2004-02,108.935,
2004-03,104.949,
2004-04,116.269,
2004-05,109.480,
2004-06,115.661,
2004-07,113.188,
2004-08,109.747,
2004-09,107.250,
2004-10,108.753,
2004-11,105.288,
2004-12,104.696,
2005-01,109.152,
2005-02,107.328,
2005-03,115.471,
2005-04,113.971,
2005-05,122.335,
2005-06,123.856,
2005-07,125.426,
2005-08,122.041,
2005-09,122.613,
2005-10,113.511,
2005-11,123.271,
2005-12,120.471,
2006-01,120.950,
2006-02,122.294,
2006-03,115.581,
2006-04,114.138,
2006-05,115.062,
2006-06,118.221,
2006-07,122.501,
2006-08,124.767,
2006-09,125.227,
2006-10,126.866,
2006-11,125.388,
2006-12,134.461,
2007-01,137.516,
2007-02,138.106,
2007-03,138.932,
2007-04,134.982,
2007-05,142.093,
2007-06,139.955,
2007-07,139.102,
2007-08,143.050,
2007-09,139.341,
2007-10,140.186,
2007-11,129.466,
2007-12,130.227,
2008-01,138.748,
2008-02,140.898,
2008-03,128.875,
2008-04,126.855,
2008-05,130.115,
2008-06,128.599,
2008-07,133.604,
2008-08,146.539,
2008-09,170.243,
2008-10,162.093,
2008-11,148.144,
2008-12,124.934,
2009-01,132.682,
2009-02,107.721,
2009-03,101.025,
2009-04,100.691,
2009-05,95.361,
2009-06,89.706,
2009-07,91.989,
2009-08,92.843,
2009-09,86.288,
2009-10,86.216,
2009-11,80.665,
2009-12,79.923,
2010-01,84.943,
2010-02,85.149,
2010-03,88.582,
2010-04,90.271,
2010-05,94.070,
2010-06,95.552,
2010-07,90.476,
2010-08,101.582,
2010-09,92.453,
2010-10,92.598,
2010-11,93.235,
2010-12,79.992,
2011-01,83.356,
2011-02,82.580,
2011-03,76.382,
2011-04,78.126,
2011-05,77.360,
2011-06,75.621,
2011-07,79.556,
2011-08,81.923,
2011-09,83.384,
2011-10,80.155,
2011-11,78.431,
2011-12,72.318,
2012-01,80.935,
2012-02,81.350,
2012-03,81.741,
2012-04,84.195,
2012-05,85.334,
2012-06,76.511,
2012-07,80.991,
2012-08,78.880,
2012-09,80.875,
2012-10,80.778,
2012-11,79.929,
2012-12,74.377,
2013-01,79.600,
2013-02,84.379,
2013-03,82.038,
2013-04,78.696,
2013-05,83.992,
2013-06,78.024,
2013-07,81.596,
2013-08,77.683,
2013-09,69.976,
2013-10,68.192,
2013-11,68.830,
2013-12,62.099,
2014-01,66.157,
2014-02,69.588,
2014-03,68.548,
2014-04,69.032,
2014-05,72.239,
2014-06,68.553,
2014-07,75.075,
2014-08,72.428,
2014-09,72.603,
2014-10,74.906,
2014-11,81.383,
2014-12,71.326,
