"",BBK01.EU8130,BBK01.EU8130_FLAGS
"",External position of the Bundesbank since the beginning of EMU / Deposits with MFIs,
unit,EURO (hypothetically euro-based),
unit multiplier,million,
last update,2015-02-12 08:53:30,
1998-12,2812.199,comment
1999-01,4769.532,
1999-02,5749.207,
1999-03,6803.216,
1999-04,4642.070,
1999-05,5155.639,
1999-06,3014.397,
1999-07,6887.715,
1999-08,7255.492,
1999-09,8244.488,
1999-10,4865.209,
1999-11,7266.152,
1999-12,4987.554,
2000-01,5690.473,
2000-02,7218.116,
2000-03,6926.277,
2000-04,4773.154,
2000-05,5276.728,
2000-06,4805.038,
2000-07,8318.668,
2000-08,7154.055,
2000-09,6932.554,
2000-10,7174.849,
2000-11,7014.291,
2000-12,4810.587,
2001-01,4348.598,
2001-02,5230.190,
2001-03,6620.747,
2001-04,5167.566,
2001-05,5608.425,
2001-06,5919.888,
2001-07,7079.541,
2001-08,5753.043,
2001-09,6455.826,
2001-10,8450.478,
2001-11,8634.611,
2001-12,6091.295,
2002-01,10993.588,
2002-02,12173.978,
2002-03,11241.486,
2002-04,9541.690,
2002-05,8367.844,
2002-06,8455.049,
2002-07,10600.465,
2002-08,11224.996,
2002-09,12001.914,
2002-10,12101.407,
2002-11,11876.017,
2002-12,9861.476,
2003-01,10233.839,
2003-02,10623.300,
2003-03,11670.405,
2003-04,10603.965,
2003-05,10599.496,
2003-06,10465.782,
2003-07,10677.755,
2003-08,10679.189,
2003-09,10403.146,
2003-10,10029.003,
2003-11,9204.000,
2003-12,8920.179,
2004-01,9165.088,
2004-02,9005.479,
2004-03,9508.882,
2004-04,9738.682,
2004-05,8732.007,
2004-06,11569.029,
2004-07,9991.436,
2004-08,9601.937,
2004-09,9604.709,
2004-10,9539.551,
2004-11,8522.464,
2004-12,7562.746,
2005-01,8666.938,
2005-02,8823.735,
2005-03,9792.909,
2005-04,9300.274,
2005-05,9421.625,
2005-06,9148.847,
2005-07,9520.228,
2005-08,8120.827,
2005-09,10949.196,
2005-10,10252.545,
2005-11,9209.202,
2005-12,8418.863,
2006-01,9224.857,
2006-02,7558.022,
2006-03,9151.789,
2006-04,6618.955,
2006-05,7622.558,
2006-06,7204.200,
2006-07,8364.606,
2006-08,6794.816,
2006-09,6362.407,
2006-10,6300.912,
2006-11,5954.771,
2006-12,5706.554,
2007-01,5591.036,
2007-02,5514.490,
2007-03,5356.932,
2007-04,5663.470,
2007-05,6080.228,
2007-06,5450.216,
2007-07,6225.853,
2007-08,6050.314,
2007-09,6305.447,
2007-10,5842.703,
2007-11,5718.198,
2007-12,5708.390,
2008-01,6268.889,
2008-02,6404.314,
2008-03,6360.756,
2008-04,6592.541,
2008-05,5304.207,
2008-06,7177.008,
2008-07,7238.833,
2008-08,7501.080,
2008-09,5392.428,
2008-10,5557.816,
2008-11,4657.647,
2008-12,1487.555,
2009-01,400.034,
2009-02,898.951,
2009-03,6.684,
2009-04,213.134,
2009-05,496.560,
2009-06,783.536,
2009-07,1404.872,
2009-08,927.020,
2009-09,90.461,
2009-10,600.365,
2009-11,281.818,
2009-12,27.444,
2010-01,2728.823,
2010-02,6077.877,
2010-03,532.718,
2010-04,1429.949,
2010-05,6782.909,
2010-06,3698.609,
2010-07,5983.906,
2010-08,6219.037,
2010-09,3691.128,
2010-10,5116.695,
2010-11,5144.168,
2010-12,3608.061,
2011-01,3473.209,
2011-02,2985.176,
2011-03,4786.561,
2011-04,4846.408,
2011-05,5046.721,
2011-06,4343.708,
2011-07,5120.663,
2011-08,3793.081,
2011-09,4600.346,
2011-10,3812.120,
2011-11,4369.410,
2011-12,3817.577,
2012-01,3781.854,
2012-02,2131.050,
2012-03,2355.046,
2012-04,4501.287,
2012-05,4249.544,
2012-06,3635.285,
2012-07,4351.549,
2012-08,4901.723,
2012-09,4758.765,
2012-10,3339.402,
2012-11,3592.113,
2012-12,3396.959,
2013-01,2712.549,
2013-02,5015.217,
2013-03,4121.461,
2013-04,3816.408,
2013-05,3792.966,
2013-06,3084.031,
2013-07,451.093,
2013-08,914.433,
2013-09,2528.964,
2013-10,2300.419,
2013-11,2217.023,
2013-12,1217.297,
2014-01,1305.957,
2014-02,1139.124,
2014-03,2209.884,
2014-04,2193.401,
2014-05,1428.338,
2014-06,1709.844,
2014-07,3380.441,
2014-08,3854.487,
2014-09,2664.428,
2014-10,4093.790,
2014-11,3719.457,
2014-12,2333.481,
2015-01,4217.362,
