"",BBK01.QUY910,BBK01.QUY910_FLAGS
"",Consolidated German banks: Foreign securities issued by foreign general government / Philippines / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:39:28,
2002-03,0.354,
2002-04,0.347,
2002-05,0.353,
2002-06,0.363,
2002-07,0.337,
2002-08,0.376,
2002-09,0.396,
2002-10,0.335,
2002-11,0.351,
2002-12,0.362,
2003-01,0.430,
2003-02,0.391,
2003-03,0.402,
2003-04,0.453,
2003-05,0.452,
2003-06,0.460,
2003-07,0.438,
2003-08,0.450,
2003-09,0.440,
2003-10,0.461,
2003-11,0.583,
2003-12,0.445,
2004-01,0.483,
2004-02,0.403,
2004-03,0.358,
2004-04,0.395,
2004-05,0.451,
2004-06,0.421,
2004-07,0.332,
2004-08,0.375,
2004-09,0.297,
2004-10,0.468,
2004-11,0.493,
2004-12,0.491,
2005-01,0.503,
2005-02,0.657,
2005-03,0.606,
2005-04,0.567,
2005-05,0.449,
2005-06,-0.052,
2005-07,-0.050,
2005-08,-0.043,
2005-09,-0.047,
2005-10,-0.055,
2005-11,-0.071,
2005-12,-0.094,
2006-01,-0.104,
2006-02,-0.029,
2006-03,-0.016,
2006-04,0.001,
2006-05,-0.051,
2006-06,-0.179,
2006-07,-0.181,
2006-08,-0.110,
2006-09,-0.112,
2006-10,-0.055,
2006-11,-0.093,
2006-12,-0.212,
2007-01,-0.206,
2007-02,-0.179,
2007-03,-0.272,
2007-04,-0.266,
2007-05,-0.267,
2007-06,-0.189,
2007-07,-0.210,
2007-08,-0.237,
2007-09,-0.207,
2007-10,-0.150,
2007-11,-0.132,
2007-12,-0.101,
2008-01,0.045,
2008-02,-0.007,
2008-03,-0.136,
2008-04,-0.024,
2008-05,-0.158,
2008-06,-0.105,
2008-07,-0.315,
2008-08,-0.306,
2008-09,-0.317,
2008-10,-0.333,
2008-11,-0.272,
2008-12,-0.131,
2009-01,-0.261,
2009-02,-0.270,
2009-03,-0.240,
2009-04,-0.216,
2009-05,0.181,
2009-06,0.150,
2009-07,0.214,
2009-08,0.197,
2009-09,0.246,
2009-10,-0.151,
2009-11,0.210,
2009-12,0.190,
2010-01,0.161,
2010-02,-0.221,
2010-03,0.182,
2010-04,0.229,
2010-05,-0.172,
2010-06,-0.055,
2010-07,-0.652,
2010-08,0.117,
2010-09,-0.588,
2010-10,0.154,
2010-11,0.068,
2010-12,0.176,
2011-01,-0.979,
2011-02,0.109,
2011-03,0.162,
2011-04,0.145,
2011-05,0.066,
2011-06,0.146,
2011-07,0.086,
2011-08,-0.032,
2011-09,0.037,
2011-10,-0.004,
2011-11,-0.017,
2011-12,-0.029,
2012-01,0.021,
2012-02,0.000,
2012-03,-0.009,
2012-04,-0.015,
2012-05,-0.034,
2012-06,-0.025,
2012-07,-0.025,
2012-08,-0.014,
2012-09,-0.008,
2012-10,-0.002,
2012-11,0.027,
2012-12,0.004,
2013-01,0.014,
2013-02,0.010,
2013-03,-0.003,
2013-04,-0.014,
2013-05,-0.004,
2013-06,0.003,
2013-07,0.010,
2013-08,0.008,
2013-09,0.005,
2013-10,0.015,
2013-11,0.016,
2013-12,0.004,
2014-01,0.007,
2014-02,-0.009,
2014-03,-0.008,
2014-04,-0.010,
2014-05,-0.040,
2014-06,0.006,
2014-07,0.002,
2014-08,-0.008,
2014-09,0.011,
2014-10,0.002,
