"",BBK01.SU1604,BBK01.SU1604_FLAGS
"",Capital promised / Total / All building and loan associatio ns,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 10:44:39,
1973-12,1.282,
1974-01,1.243,
1974-02,1.738,
1974-03,1.758,
1974-04,2.036,
1974-05,1.885,
1974-06,1.555,
1974-07,1.571,
1974-08,2.052,
1974-09,1.715,
1974-10,1.798,
1974-11,1.773,
1974-12,1.657,
1975-01,1.189,
1975-02,1.852,
1975-03,1.624,
1975-04,1.874,
1975-05,1.809,
1975-06,1.685,
1975-07,1.933,
1975-08,1.971,
1975-09,1.903,
1975-10,1.956,
1975-11,1.952,
1975-12,1.975,
1976-01,1.342,
1976-02,2.104,
1976-03,2.149,
1976-04,2.031,
1976-05,2.351,
1976-06,1.831,
1976-07,1.730,
1976-08,2.169,
1976-09,1.990,
1976-10,1.935,
1976-11,2.192,
1976-12,1.997,
1977-01,1.495,
1977-02,2.031,
1977-03,2.158,
1977-04,2.049,
1977-05,2.379,
1977-06,1.954,
1977-07,2.001,
1977-08,2.457,
1977-09,2.206,
1977-10,2.407,
1977-11,2.395,
1977-12,2.328,
1978-01,1.753,
1978-02,2.350,
1978-03,2.208,
1978-04,2.370,
1978-05,2.626,
1978-06,2.176,
1978-07,2.137,
1978-08,2.738,
1978-09,2.326,
1978-10,2.454,
1978-11,2.797,
1978-12,2.323,
1979-01,2.009,
1979-02,2.529,
1979-03,2.551,
1979-04,2.691,
1979-05,3.281,
1979-06,2.393,
1979-07,2.464,
1979-08,3.128,
1979-09,2.564,
1979-10,2.516,
1979-11,2.845,
1979-12,2.429,
1980-01,1.925,
1980-02,2.603,
1980-03,2.897,
1980-04,2.870,
1980-05,2.647,
1980-06,2.119,
1980-07,2.509,
1980-08,2.532,
1980-09,2.540,
1980-10,2.637,
1980-11,2.504,
1980-12,2.634,
1981-01,1.980,
1981-02,2.410,
1981-03,3.349,
1981-04,2.566,
1981-05,2.760,
1981-06,2.334,
1981-07,2.525,
1981-08,2.467,
1981-09,2.959,
1981-10,2.453,
1981-11,2.788,
1981-12,2.763,
1982-01,1.900,
1982-02,2.274,
1982-03,2.793,
1982-04,2.188,
1982-05,2.669,
1982-06,2.307,
1982-07,2.608,
1982-08,2.363,
1982-09,2.533,
1982-10,2.246,
1982-11,2.547,
1982-12,2.741,
1983-01,2.164,
1983-02,2.678,
1983-03,3.385,
1983-04,2.576,
1983-05,3.025,
1983-06,2.551,
1983-07,2.318,
1983-08,2.517,
1983-09,2.733,
1983-10,2.413,
1983-11,2.374,
1983-12,3.002,
1984-01,3.119,
1984-02,2.744,
1984-03,2.996,
1984-04,2.667,
1984-05,2.352,
1984-06,2.266,
1984-07,2.610,
1984-08,2.454,
1984-09,3.226,
1984-10,2.692,
1984-11,2.474,
1984-12,2.365,
1985-01,2.282,
1985-02,2.212,
1985-03,3.025,
1985-04,2.566,
1985-05,2.841,
1985-06,2.205,
1985-07,2.591,
1985-08,2.271,
1985-09,2.581,
1985-10,2.528,
1985-11,2.512,
1985-12,2.280,
1986-01,2.441,
1986-02,2.166,
1986-03,2.603,
1986-04,2.489,
1986-05,2.388,
1986-06,2.336,
1986-07,2.934,
1986-08,2.426,
1986-09,2.566,
1986-10,2.413,
1986-11,2.510,
1986-12,2.465,
1987-01,2.290,
1987-02,2.404,
1987-03,3.560,
1987-04,2.338,
1987-05,2.341,
1987-06,2.526,
1987-07,2.669,
1987-08,2.598,
1987-09,2.617,
1987-10,2.375,
1987-11,2.267,
1987-12,2.395,
1988-01,2.184,
1988-02,2.311,
1988-03,2.793,
1988-04,2.383,
1988-05,2.227,
1988-06,2.512,
1988-07,2.595,
1988-08,2.378,
1988-09,2.591,
1988-10,2.213,
1988-11,1.977,
1988-12,2.339,
1989-01,1.901,
1989-02,2.124,
1989-03,2.403,
1989-04,2.462,
1989-05,2.051,
1989-06,2.837,
1989-07,2.444,
1989-08,2.303,
1989-09,2.327,
1989-10,2.385,
1989-11,2.311,
1989-12,2.808,
1990-01,2.347,
1990-02,2.573,
1990-03,3.125,
1990-04,2.764,
1990-05,2.243,
1990-06,2.582,
1990-07,2.860,
1990-08,2.538,
1990-09,2.575,
1990-10,2.799,
1990-11,2.328,
1990-12,2.666,
1991-01,2.453,
1991-02,2.466,
1991-03,2.688,
1991-04,3.066,
1991-05,2.334,
1991-06,2.695,
1991-07,3.315,
1991-08,2.892,
1991-09,2.660,
1991-10,3.404,
1991-11,2.224,
1991-12,2.556,
1992-01,3.056,
1992-02,2.386,
1992-03,2.585,
1992-04,3.670,
1992-05,2.803,
1992-06,2.829,
1992-07,3.605,
1992-08,2.830,
1992-09,2.810,
1992-10,3.358,
1992-11,2.424,
1992-12,2.986,
1993-01,2.867,
1993-02,2.527,
1993-03,3.013,
1993-04,3.878,
1993-05,2.923,
1993-06,3.726,
1993-07,3.723,
1993-08,3.030,
1993-09,3.318,
1993-10,3.588,
1993-11,2.893,
1993-12,3.512,
1994-01,3.301,
1994-02,2.931,
1994-03,3.436,
1994-04,4.107,
1994-05,2.910,
1994-06,3.274,
1994-07,3.814,
1994-08,3.082,
1994-09,3.083,
1994-10,3.462,
1994-11,2.572,
1994-12,3.268,
1995-01,3.272,
1995-02,2.559,
1995-03,3.216,
1995-04,4.124,
1995-05,3.012,
1995-06,3.498,
1995-07,4.444,
1995-08,3.359,
1995-09,3.181,
1995-10,3.856,
1995-11,2.844,
1995-12,3.368,
1996-01,3.629,
1996-02,3.256,
1996-03,3.661,
1996-04,4.594,
1996-05,3.161,
1996-06,3.473,
1996-07,4.650,
1996-08,3.310,
1996-09,3.331,
1996-10,4.059,
1996-11,2.829,
1996-12,3.393,
1997-01,4.033,
1997-02,3.240,
1997-03,3.660,
1997-04,5.587,
1997-05,3.616,
1997-06,4.057,
1997-07,4.393,
1997-08,3.831,
1997-09,3.733,
1997-10,4.175,
1997-11,3.217,
1997-12,3.627,
1998-01,3.903,
1998-02,3.413,
1998-03,4.359,
1998-04,4.873,
1998-05,4.038,
1998-06,4.263,
1998-07,5.226,
1998-08,4.328,
1998-09,4.112,
1998-10,4.555,
1998-11,3.642,
1998-12,4.015,
1999-01,3.662,
1999-02,3.540,
1999-03,4.633,
1999-04,4.651,
1999-05,3.609,
1999-06,4.559,
1999-07,5.271,
1999-08,4.050,
1999-09,3.785,
1999-10,4.067,
1999-11,3.283,
1999-12,3.741,
2000-01,4.190,
2000-02,3.027,
2000-03,4.176,
2000-04,4.775,
2000-05,4.214,
2000-06,4.263,
2000-07,4.534,
2000-08,3.583,
2000-09,3.557,
2000-10,4.254,
2000-11,3.362,
2000-12,3.742,
2001-01,3.946,
2001-02,3.247,
2001-03,4.665,
2001-04,4.736,
2001-05,3.729,
2001-06,3.876,
2001-07,4.505,
2001-08,3.475,
2001-09,3.211,
2001-10,4.220,
2001-11,3.153,
2001-12,3.774,
2002-01,3.635,
2002-02,3.291,
2002-03,3.700,
2002-04,4.459,
2002-05,3.500,
2002-06,3.661,
2002-07,4.113,
2002-08,3.380,
2002-09,3.200,
2002-10,3.929,
2002-11,3.447,
2002-12,3.726,
2003-01,3.818,
2003-02,3.483,
2003-03,4.156,
2003-04,5.193,
2003-05,3.824,
2003-06,3.769,
2003-07,4.689,
2003-08,3.888,
2003-09,3.698,
2003-10,4.441,
2003-11,3.609,
2003-12,3.596,
2004-01,3.272,
2004-02,3.411,
2004-03,3.711,
2004-04,4.745,
2004-05,3.620,
2004-06,3.721,
2004-07,4.023,
2004-08,2.945,
2004-09,3.144,
2004-10,3.413,
2004-11,2.819,
2004-12,3.221,
2005-01,3.022,
2005-02,2.891,
2005-03,3.453,
2005-04,4.054,
2005-05,3.273,
2005-06,3.660,
2005-07,3.996,
2005-08,3.207,
2005-09,3.107,
2005-10,3.525,
2005-11,3.236,
2005-12,3.579,
2006-01,3.074,
2006-02,3.335,
2006-03,3.434,
2006-04,4.085,
2006-05,3.590,
2006-06,3.646,
2006-07,3.994,
2006-08,3.368,
2006-09,3.232,
2006-10,3.910,
2006-11,3.187,
2006-12,3.525,
2007-01,3.470,
2007-02,3.538,
2007-03,3.901,
2007-04,4.570,
2007-05,3.829,
2007-06,4.022,
2007-07,4.462,
2007-08,3.639,
2007-09,3.455,
2007-10,3.956,
2007-11,3.537,
2007-12,3.525,
2008-01,3.562,
2008-02,3.928,
2008-03,4.021,
2008-04,4.609,
2008-05,4.231,
2008-06,4.484,
2008-07,5.017,
2008-08,4.141,
2008-09,4.056,
2008-10,4.524,
2008-11,4.036,
2008-12,4.047,
2009-01,3.629,
2009-02,3.700,
2009-03,4.233,
2009-04,4.500,
2009-05,3.935,
2009-06,4.214,
2009-07,4.517,
2009-08,3.664,
2009-09,3.706,
2009-10,3.684,
2009-11,3.470,
2009-12,3.317,
2010-01,3.051,
2010-02,3.209,
2010-03,3.488,
2010-04,4.032,
2010-05,3.586,
2010-06,3.850,
2010-07,3.890,
2010-08,3.552,
2010-09,3.546,
2010-10,3.601,
2010-11,3.789,
2010-12,4.050,
2011-01,3.389,
2011-02,3.870,
2011-03,3.923,
2011-04,4.565,
2011-05,4.213,
2011-06,3.951,
2011-07,4.035,
2011-08,3.882,
2011-09,3.607,
2011-10,3.417,
2011-11,3.659,
2011-12,3.674,
2012-01,3.389,
2012-02,3.731,
2012-03,4.122,
2012-04,4.476,
2012-05,4.015,
2012-06,4.296,
2012-07,4.612,
2012-08,4.193,
2012-09,3.739,
2012-10,3.980,
2012-11,4.250,
2012-12,3.498,
2013-01,3.522,
2013-02,3.842,
2013-03,3.909,
2013-04,4.500,
2013-05,4.010,
2013-06,4.258,
2013-07,4.999,
2013-08,4.111,
2013-09,3.895,
2013-10,3.890,
2013-11,3.527,
2013-12,3.439,
2014-01,3.620,
2014-02,3.643,
2014-03,3.871,
2014-04,4.322,
2014-05,3.883,
2014-06,3.852,
2014-07,4.242,
2014-08,3.666,
2014-09,3.581,
2014-10,3.929,
2014-11,3.639,
2014-12,3.469,
