"",BBK01.OUB010,BBK01.OUB010_FLAGS
1972-01,4.129,
1972-02,4.167,
1972-03,3.996,
1972-04,3.873,
1972-05,4.003,
1972-06,4.024,
1972-07,4.160,
1972-08,4.258,
1972-09,4.376,
1972-10,4.319,
1972-11,4.477,
1972-12,4.570,
1973-01,4.552,
1973-02,4.581,
1973-03,4.768,
1973-04,4.649,
1973-05,4.646,
1973-06,4.848,
1973-07,4.797,
1973-08,4.855,
1973-09,5.038,
1973-10,5.043,
1973-11,5.129,
1973-12,5.125,
1974-01,5.244,
1974-02,5.159,
1974-03,5.270,
1974-04,5.255,
1974-05,5.365,
1974-06,5.478,
1974-07,5.391,
1974-08,5.458,
1974-09,5.391,
1974-10,5.474,
1974-11,5.652,
1974-12,5.644,
1975-01,5.700,
1975-02,5.731,
1975-03,5.779,
1975-04,5.777,
1975-05,5.925,
1975-06,5.979,
1975-07,5.841,
1975-08,5.859,
1975-09,6.108,
1975-10,6.167,
1975-11,6.705,
1975-12,6.663,
1976-01,6.568,
1976-02,6.781,
1976-03,6.753,
1976-04,6.567,
1976-05,6.362,
1976-06,6.377,
1976-07,6.479,
1976-08,6.680,
1976-09,6.871,
1976-10,6.919,
1976-11,7.033,
1976-12,7.037,
1977-01,7.053,
1977-02,6.711,
1977-03,6.770,
1977-04,6.909,
1977-05,6.916,
1977-06,6.974,
1977-07,7.534,
1977-08,7.431,
1977-09,7.352,
1977-10,7.419,
1977-11,7.359,
1977-12,7.819,
1978-01,8.084,
1978-02,8.672,
1978-03,8.257,
1978-04,8.233,
1978-05,8.360,
1978-06,8.573,
1978-07,8.599,
1978-08,8.770,
1978-09,9.103,
1978-10,8.764,
1978-11,8.787,
1978-12,9.031,
1979-01,8.637,
1979-02,8.669,
1979-03,8.701,
1979-04,8.726,
1979-05,8.599,
1979-06,8.559,
1979-07,8.915,
1979-08,8.916,
1979-09,9.049,
1979-10,9.020,
1979-11,9.308,
1979-12,9.410,
1980-01,9.529,
1980-02,9.473,
1980-03,10.102,
1980-04,10.319,
1980-05,11.023,
1980-06,11.407,
1980-07,11.907,
1980-08,11.611,
1980-09,11.715,
1980-10,11.942,
1980-11,11.895,
1980-12,11.860,
1981-01,11.937,
1981-02,11.872,
1981-03,11.866,
1981-04,11.814,
1981-05,11.869,
1981-06,12.021,
1981-07,11.974,
1981-08,12.012,
1981-09,12.834,
1981-10,12.731,
1981-11,13.595,
1981-12,13.232,
1982-01,13.341,
1982-02,12.940,
1982-03,13.499,
1982-04,13.319,
1982-05,13.213,
1982-06,13.005,
1982-07,12.824,
1982-08,13.081,
1982-09,13.509,
1982-10,13.722,
1982-11,14.194,
1982-12,15.046,
1983-01,14.362,
1983-02,14.086,
1983-03,14.083,
1983-04,14.229,
1983-05,14.596,
1983-06,15.145,
1983-07,14.940,
1983-08,14.796,
1983-09,14.852,
1983-10,15.146,
1983-11,15.164,
1983-12,15.597,
1984-01,14.091,
1984-02,13.397,
1984-03,13.610,
1984-04,13.224,
1984-05,13.195,
1984-06,13.192,
1984-07,13.138,
1984-08,13.437,
1984-09,14.280,
1984-10,15.107,
1984-11,16.581,
1984-12,16.902,
1985-01,16.199,
1985-02,15.578,
1985-03,15.650,
1985-04,15.314,
1985-05,15.569,
1985-06,15.713,
1985-07,16.513,
1985-08,16.673,
1985-09,17.214,
1985-10,16.864,
1985-11,17.109,
1985-12,17.511,
1986-01,17.855,
1986-02,17.664,
1986-03,17.715,
1986-04,17.819,
1986-05,17.651,
1986-06,17.487,
1986-07,17.849,
1986-08,17.928,
1986-09,17.638,
1986-10,17.373,
1986-11,18.096,
1986-12,18.398,
1987-01,18.192,
1987-02,17.832,
1987-03,17.926,
1987-04,17.612,
1987-05,17.880,
1987-06,17.257,
1987-07,17.285,
1987-08,17.593,
1987-09,17.837,
1987-10,18.001,
1987-11,18.119,
1987-12,17.767,
1988-01,16.795,
1988-02,16.524,
1988-03,16.041,
1988-04,15.505,
1988-05,15.540,
1988-06,15.437,
1988-07,15.482,
1988-08,15.974,
1988-09,16.138,
1988-10,17.189,
1988-11,17.491,
1988-12,17.215,
1989-01,16.474,
1989-02,16.874,
1989-03,16.454,
1989-04,16.234,
1989-05,16.144,
1989-06,16.405,
1989-07,17.068,
1989-08,17.149,
1989-09,17.633,
1989-10,18.424,
1989-11,18.255,
1989-12,18.159,
1990-01,18.662,
1990-02,18.773,
1990-03,18.618,
1990-04,18.381,
1990-05,17.926,
1990-06,17.593,
1990-07,17.367,
1990-08,17.363,
1990-09,18.097,
1990-10,19.213,
1990-11,19.114,
1990-12,20.595,
1991-01,20.663,
1991-02,21.308,
1991-03,22.430,
1991-04,23.960,
1991-05,24.691,
1991-06,24.511,
1991-07,24.397,
1991-08,25.237,
1991-09,25.602,
1991-10,27.155,
1991-11,27.957,
1991-12,28.892,
1992-01,30.724,
1992-02,30.584,
1992-03,31.570,
1992-04,31.881,
1992-05,31.275,
1992-06,31.604,
1992-07,31.890,
1992-08,31.861,
1992-09,30.885,
1992-10,31.764,
1992-11,31.724,
1992-12,30.717,
1993-01,32.154,
1993-02,32.513,
1993-03,34.590,
1993-04,35.028,
1993-05,33.562,
1993-06,34.082,
1993-07,34.124,
1993-08,34.922,
1993-09,34.781,
1993-10,36.433,
1993-11,36.961,
1993-12,36.618,
1994-01,38.689,
1994-02,39.216,
1994-03,38.363,
1994-04,38.252,
1994-05,36.284,
1994-06,34.369,
1994-07,34.747,
1994-08,34.563,
1994-09,35.850,
1994-10,36.525,
1994-11,35.188,
1994-12,33.772,
1995-01,33.101,
1995-02,33.990,
1995-03,34.146,
1995-04,35.241,
1995-05,36.042,
1995-06,35.061,
1995-07,35.585,
1995-08,37.134,
1995-09,36.689,
1995-10,37.566,
1995-11,40.351,
1995-12,40.065,
1996-01,43.572,
1996-02,42.563,
1996-03,45.103,
1996-04,47.072,
1996-05,46.618,
1996-06,43.303,
1996-07,44.985,
1996-08,44.964,
1996-09,49.088,
1996-10,48.867,
1996-11,49.977,
1996-12,48.838,
1997-01,53.284,
1997-02,54.547,
1997-03,57.830,
1997-04,57.258,
1997-05,58.013,
1997-06,59.738,
1997-07,64.049,
1997-08,63.597,
1997-09,64.332,
1997-10,66.530,
1997-11,66.741,
1997-12,63.182,
1998-01,70.152,
1998-02,72.239,
1998-03,71.160,
1998-04,73.434,
1998-05,75.406,
1998-06,75.871,
1998-07,75.741,
1998-08,79.441,
1998-09,76.322,
1998-10,79.773,
1998-11,77.563,
1998-12,76.162,
1999-01,80.793,
1999-02,81.950,
1999-03,87.139,
1999-04,92.085,
1999-05,92.069,
1999-06,91.523,
1999-07,88.900,
1999-08,91.897,
1999-09,94.079,
1999-10,98.296,
1999-11,99.106,
1999-12,97.851,
2000-01,98.028,
2000-02,97.956,
2000-03,105.583,
2000-04,108.163,
2000-05,118.921,
2000-06,110.693,
2000-07,109.780,
2000-08,110.557,
2000-09,111.850,
2000-10,112.809,
2000-11,112.048,
2000-12,114.251,
2001-01,120.292,
2001-02,122.941,
2001-03,129.173,
2001-04,133.002,
2001-05,131.915,
2001-06,117.574,
2001-07,124.838,
2001-08,119.721,
2001-09,118.505,
2001-10,118.481,
2001-11,117.658,
2001-12,119.222,
2002-01,114.851,
2002-02,116.148,
2002-03,115.301,
2002-04,115.392,
2002-05,114.414,
2002-06,115.542,
2002-07,109.268,
2002-08,107.608,
2002-09,108.716,
2002-10,105.803,
2002-11,107.312,
2002-12,109.895,
2003-01,109.750,
2003-02,110.138,
2003-03,106.068,
2003-04,108.024,
2003-05,112.306,
2003-06,108.928,
2003-07,106.531,
2003-08,105.615,
2003-09,106.760,
2003-10,104.248,
2003-11,104.853,
2003-12,101.289,
2004-01,102.271,
2004-02,106.341,
2004-03,108.405,
2004-04,109.212,
2004-05,109.158,
2004-06,103.446,
2004-07,102.246,
2004-08,100.056,
2004-09,101.702,
2004-10,100.788,
2004-11,101.710,
2004-12,101.698,
2005-01,100.300,
2005-02,98.341,
2005-03,98.136,
2005-04,98.806,
2005-05,99.989,
2005-06,100.690,
2005-07,99.626,
2005-08,97.634,
2005-09,93.381,
2005-10,91.674,
2005-11,91.883,
2005-12,91.066,
2006-01,88.248,
2006-02,88.577,
2006-03,87.570,
2006-04,87.392,
2006-05,91.897,
2006-06,91.488,
2006-07,87.184,
2006-08,86.920,
2006-09,76.451,
2006-10,75.182,
2006-11,75.391,
2006-12,77.298,
2007-01,75.351,
2007-02,74.463,
2007-03,76.064,
2007-04,76.093,
2007-05,82.725,
2007-06,75.876,
2007-07,74.637,
2007-08,75.121,
2007-09,74.874,
2007-10,75.212,
2007-11,77.001,
2007-12,75.849,
2008-01,76.973,
2008-02,76.803,
2008-03,76.162,
2008-04,77.795,
2008-05,82.845,
2008-06,76.090,
2008-07,75.659,
2008-08,77.188,
2008-09,76.341,
2008-10,76.013,
2008-11,80.309,
2008-12,80.836,
2009-01,78.888,
2009-02,76.349,
2009-03,96.864,
2009-04,93.555,
2009-05,94.996,
2009-06,92.503,
2009-07,92.230,
2009-08,91.555,
2009-09,90.405,
2009-10,87.270,
2009-11,86.490,
2009-12,66.758,
2010-01,65.401,
2010-02,63.693,
2010-03,63.600,
2010-04,63.721,
2010-05,67.525,
2010-06,65.101,
2010-07,63.469,
2010-08,63.768,
2010-09,62.364,
2010-10,61.595,
2010-11,62.179,
2010-12,61.232,
2011-01,62.074,
2011-02,61.430,
2011-03,60.294,
2011-04,61.930,
2011-05,64.200,
2011-06,60.904,
2011-07,60.220,
2011-08,59.600,
2011-09,58.319,
2011-10,57.481,
2011-11,56.480,
2011-12,54.798,
2012-01,54.093,
2012-02,54.678,
2012-03,53.734,
2012-04,52.881,
2012-05,53.893,
2012-06,51.813,
2012-07,52.556,
2012-08,52.990,
2012-09,53.555,
2012-10,52.546,
2012-11,51.997,
2012-12,50.654,
2013-01,50.816,
2013-02,50.648,
2013-03,50.558,
2013-04,49.539,
2013-05,49.952,
2013-06,49.394,
2013-07,48.623,
2013-08,47.763,
2013-09,48.229,
2013-10,47.189,
2013-11,48.225,
2013-12,49.219,
2014-01,48.868,
2014-02,48.521,
2014-03,51.001,
2014-04,50.758,
2014-05,50.841,
2014-06,49.818,
2014-07,49.157,
2014-08,48.419,
2014-09,48.626,
2014-10,47.828,
2014-11,47.480,
2014-12,45.731,Provisional value
