"",BBK01.QUY492,BBK01.QUY492_FLAGS
"",Consolidated German banks: Foreign shares issued by foreign enterprises and households / South Africa / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:35:09,
2002-03,0.036,
2002-04,0.034,
2002-05,0.063,
2002-06,0.047,
2002-07,0.026,
2002-08,0.027,
2002-09,0.010,
2002-10,0.010,
2002-11,0.002,
2002-12,0.002,
2003-01,0.003,
2003-02,0.002,
2003-03,0.003,
2003-04,0.011,
2003-05,0.006,
2003-06,0.005,
2003-07,0.048,
2003-08,0.061,
2003-09,0.049,
2003-10,0.044,
2003-11,0.052,
2003-12,0.057,
2004-01,0.044,
2004-02,0.056,
2004-03,0.103,
2004-04,0.094,
2004-05,0.067,
2004-06,0.078,
2004-07,0.098,
2004-08,0.176,
2004-09,0.132,
2004-10,0.134,
2004-11,0.350,
2004-12,0.146,
2005-01,0.125,
2005-02,0.226,
2005-03,0.124,
2005-04,0.128,
2005-05,0.109,
2005-06,0.398,
2005-07,0.108,
2005-08,0.131,
2005-09,0.110,
2005-10,0.155,
2005-11,0.190,
2005-12,0.042,
2006-01,0.041,
2006-02,0.234,
2006-03,0.215,
2006-04,0.228,
2006-05,0.153,
2006-06,0.132,
2006-07,0.176,
2006-08,0.169,
2006-09,0.172,
2006-10,0.164,
2006-11,0.142,
2006-12,0.108,
2007-01,0.110,
2007-02,0.107,
2007-03,0.139,
2007-04,0.090,
2007-05,0.096,
2007-06,0.232,
2007-07,0.213,
2007-08,0.179,
2007-09,0.150,
2007-10,0.086,
2007-11,0.097,
2007-12,0.064,
2008-01,0.022,
2008-02,0.063,
2008-03,0.077,
2008-04,0.096,
2008-05,0.104,
2008-06,0.176,
2008-07,0.183,
2008-08,0.202,
2008-09,0.222,
2008-10,0.144,
2008-11,0.146,
2008-12,0.152,
2009-01,0.154,
2009-02,0.125,
2009-03,0.141,
2009-04,0.203,
2009-05,0.223,
2009-06,0.229,
2009-07,0.250,
2009-08,0.300,
2009-09,0.269,
2009-10,0.368,
2009-11,0.426,
2009-12,0.475,
2010-01,0.565,
2010-02,0.664,
2010-03,0.714,
2010-04,0.654,
2010-05,0.805,
2010-06,0.738,
2010-07,0.781,
2010-08,0.815,
2010-09,0.844,
2010-10,0.918,
2010-11,0.997,
2010-12,1.051,
2011-01,0.848,
2011-02,0.811,
2011-03,0.738,
2011-04,0.897,
2011-05,0.800,
2011-06,0.631,
2011-07,0.021,
2011-08,0.020,
2011-09,0.020,
2011-10,-0.010,
2011-11,0.009,
2011-12,0.008,
2012-01,0.010,
2012-02,0.002,
2012-03,0.001,
2012-04,0.245,
2012-05,0.226,
2012-06,0.239,
2012-07,0.443,
2012-08,0.258,
2012-09,0.292,
2012-10,0.222,
2012-11,0.219,
2012-12,0.222,
2013-01,0.204,
2013-02,0.193,
2013-03,0.197,
2013-04,0.215,
2013-05,0.244,
2013-06,0.206,
2013-07,0.211,
2013-08,0.273,
2013-09,0.221,
2013-10,0.176,
2013-11,0.230,
2013-12,0.240,
2014-01,0.244,
2014-02,0.176,
2014-03,0.325,
2014-04,0.314,
2014-05,0.320,
2014-06,0.347,
2014-07,0.400,
2014-08,0.435,
2014-09,0.451,
2014-10,0.442,
