"",BBK01.QUV762,BBK01.QUV762_FLAGS
"",Banks in Germany: Long-term loans and advances to non- residents / Portugal / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:11:12,
2001-12,5.206,
2002-01,5.225,
2002-02,5.315,
2002-03,5.434,
2002-04,5.560,
2002-05,5.710,
2002-06,6.052,
2002-07,6.150,
2002-08,6.093,
2002-09,6.134,
2002-10,6.162,
2002-11,6.027,
2002-12,6.310,
2003-01,6.479,
2003-02,6.516,
2003-03,6.634,
2003-04,6.702,
2003-05,6.742,
2003-06,6.832,
2003-07,6.833,
2003-08,6.850,
2003-09,6.865,
2003-10,6.894,
2003-11,6.884,
2003-12,6.704,
2004-01,6.438,
2004-02,6.330,
2004-03,5.826,
2004-04,6.069,
2004-05,6.105,
2004-06,6.119,
2004-07,5.856,
2004-08,5.786,
2004-09,5.777,
2004-10,5.767,
2004-11,5.797,
2004-12,6.284,
2005-01,6.283,
2005-02,6.243,
2005-03,6.097,
2005-04,6.349,
2005-05,6.332,
2005-06,6.903,
2005-07,7.162,
2005-08,7.209,
2005-09,7.268,
2005-10,7.274,
2005-11,7.647,
2005-12,8.905,
2006-01,8.691,
2006-02,8.804,
2006-03,8.755,
2006-04,8.774,
2006-05,8.859,
2006-06,8.820,
2006-07,8.828,
2006-08,8.871,
2006-09,8.552,
2006-10,8.658,
2006-11,8.759,
2006-12,8.877,
2007-01,8.911,
2007-02,9.126,
2007-03,8.403,
2007-04,8.283,
2007-05,8.263,
2007-06,8.296,
2007-07,8.355,
2007-08,8.453,
2007-09,8.439,
2007-10,8.566,
2007-11,8.738,
2007-12,8.589,
2008-01,8.479,
2008-02,8.622,
2008-03,8.647,
2008-04,8.934,
2008-05,8.967,
2008-06,8.994,
2008-07,9.034,
2008-08,9.013,
2008-09,8.944,
2008-10,8.998,
2008-11,8.983,
2008-12,8.899,
2009-01,8.907,
2009-02,8.876,
2009-03,8.691,
2009-04,8.600,
2009-05,8.471,
2009-06,8.376,
2009-07,8.546,
2009-08,8.376,
2009-09,8.705,
2009-10,9.108,
2009-11,9.211,
2009-12,9.121,
2010-01,9.067,
2010-02,9.068,
2010-03,9.075,
2010-04,8.883,
2010-05,8.909,
2010-06,8.701,
2010-07,8.559,
2010-08,8.308,
2010-09,8.231,
2010-10,8.220,
2010-11,8.643,
2010-12,8.667,
2011-01,8.645,
2011-02,9.080,
2011-03,8.998,
2011-04,8.789,
2011-05,8.055,
2011-06,8.202,
2011-07,8.053,
2011-08,8.014,
2011-09,7.964,
2011-10,7.955,
2011-11,7.949,
2011-12,7.520,
2012-01,7.403,
2012-02,7.098,
2012-03,6.039,
2012-04,5.921,
2012-05,5.808,
2012-06,5.507,
2012-07,5.304,
2012-08,5.090,
2012-09,4.919,
2012-10,4.276,
2012-11,3.981,
2012-12,3.918,
2013-01,3.930,
2013-02,3.815,
2013-03,3.815,
2013-04,3.799,
2013-05,3.786,
2013-06,3.757,
2013-07,3.736,
2013-08,3.734,
2013-09,3.716,
2013-10,3.657,
2013-11,3.566,
2013-12,3.523,
2014-01,3.517,
2014-02,3.431,
2014-03,3.270,
2014-04,3.263,
2014-05,3.216,
2014-06,2.912,
2014-07,2.820,
2014-08,2.811,
2014-09,2.822,
2014-10,2.809,
2014-11,2.796,
2014-12,2.722,
