"",BBFI1.Q.N.DE.W1.S12T.S1.K.A.FA.P.F52._Z._T.M.N,BBFI1.Q.N.DE.W1.S12T.S1.K.A.FA.P.F52._Z._T.M.N_FLAGS
"",IIP - Portfolio investment - Investment fund shares/units - Assets - Changes in positions other than transactions - resident holder: Monetary financial institutions other than central bank - all countries,
unit,EUR (hypothetically euro-based),
unit multiplier,million,
last update,2014-12-30 16:05:00,
2013-01,-980,
2013-04,-1116,
2013-07,280,
2013-10,2242,
2014-01,-140,
2014-04,168,
2014-07,573,
