"",BBK01.PQ1533,BBK01.PQ1533_FLAGS
"",Lending to manufacture of other non-metallic mineral products / Total / Regional institutions of credit cooperatives,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:29:56,
1968-10,0.005,
1969-01,0.006,
1969-04,0.005,
1969-07,0.004,
1969-10,0.005,
1970-01,0.007,
1970-04,0.007,
1970-07,0.004,
1970-10,0.005,
1971-01,0.004,
1971-04,0.007,
1971-07,0.005,
1971-10,0.006,
1972-01,0.007,
1972-04,0.008,
1972-07,0.011,
1972-10,0.012,
1973-01,0.018,
1973-04,0.017,
1973-07,0.018,
1973-10,0.025,
1974-01,0.030,
1974-04,0.033,
1974-07,0.037,
1974-10,0.035,
1975-01,0.038,
1975-04,0.039,
1975-07,0.044,
1975-10,0.040,
1976-01,0.047,
1976-04,0.049,
1976-07,0.056,
1976-10,0.046,
1977-01,0.055,
1977-04,0.049,
1977-07,0.049,
1977-10,0.043,
1978-01,0.061,
1978-04,0.047,
1978-07,0.038,
1978-10,0.039,
1979-01,0.056,
1979-04,0.061,
1979-07,0.056,
1979-10,0.059,
1980-01,0.064,
1980-04,0.056,
1980-07,0.054,
1980-10,0.056,
1981-01,0.059,
1981-04,0.050,
1981-07,0.043,
1981-10,0.049,
1982-01,0.047,
1982-04,0.048,
1982-07,0.056,
1982-10,0.051,
1983-01,0.046,
1983-04,0.042,
1983-07,0.039,
1983-10,0.041,
1984-01,0.046,
1984-04,0.046,
1984-07,0.057,
1984-10,0.046,
1985-01,0.052,
1985-04,0.050,
1985-07,0.053,
1985-10,0.054,
1986-01,0.063,
1986-04,0.063,
1986-07,0.054,
1986-10,0.048,
1987-01,0.045,
1987-04,0.039,
1987-07,0.043,
1987-10,0.038,
1988-01,0.037,
1988-04,0.038,
1988-07,0.049,
1988-10,0.053,
1989-01,0.050,
1989-04,0.054,
1989-07,0.049,
1989-10,0.058,
1990-01,0.066,
1990-04,0.087,
1990-07,0.084,
1990-10,0.084,
1991-01,0.112,
1991-04,0.154,
1991-07,0.132,
1991-10,0.110,
1992-01,0.097,
1992-04,0.094,
1992-07,0.107,
1992-10,0.138,
1993-01,0.177,
1993-04,0.166,
1993-07,0.172,
1993-10,0.165,
1994-01,0.157,
1994-04,0.144,
1994-07,0.163,
1994-10,0.157,
1995-01,0.152,
1995-04,0.135,
1995-07,0.134,
1995-10,0.132,
1996-01,0.140,
1996-04,0.170,
1996-07,0.163,
1996-10,0.165,
1997-01,0.178,
1997-04,0.209,
1997-07,0.190,
1997-10,0.204,
1998-01,0.244,
1998-04,0.246,
1998-07,0.239,
1998-10,0.296,
1999-01,0.319,
1999-04,0.352,
1999-07,0.375,
1999-10,0.410,
2000-01,0.417,
2000-04,0.417,
2000-07,0.417,
2000-10,0.380,
2001-01,0.338,
2001-04,0.300,
2001-07,0.276,
2001-10,0.292,
2002-01,0.313,
2002-04,0.277,
2002-07,0.291,
2002-10,0.269,
2003-01,0.270,
2003-04,0.255,
2003-07,0.222,
2003-10,0.205,
2004-01,0.211,
2004-04,0.198,
2004-07,0.188,
2004-10,0.147,
2005-01,0.158,
2005-04,0.173,
2005-07,0.133,
2005-10,0.124,
2006-01,0.131,
2006-04,0.125,
2006-07,0.128,
2006-10,0.115,
2007-01,0.119,
2007-04,0.154,
2007-07,0.251,
2007-10,0.241,
2008-01,0.228,
2008-04,0.207,
2008-07,0.153,
2008-10,0.153,
2009-01,0.192,
2009-04,0.185,
2009-07,0.164,
2009-10,0.147,
2010-01,0.165,
2010-04,0.135,
2010-07,0.121,
2010-10,0.127,
2011-01,0.127,
2011-04,0.132,
2011-07,0.144,
2011-10,0.134,
2012-01,0.143,
2012-04,0.155,
2012-07,0.120,
2012-10,0.124,
2013-01,0.123,
2013-04,0.123,
2013-07,0.108,
2013-10,0.110,
2014-01,0.103,
2014-04,0.094,
2014-07,0.093,
2014-10,0.086,
